frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
14388,07:52.300,2,26.0,231.0,193.0,478.0,1187.0,674.0,1322.0,868.0,,,,,,,,
14403,07:52.793,3,19.0,340.0,193.0,582.0,1186.0,713.0,1325.0,909.0,1417.0,1022.0,1461.0,1090.0,,,,
14418,07:53.285,3,-16.0,442.0,172.0,684.0,1157.0,673.0,1289.0,866.0,1404.0,952.0,1446.0,1015.0,,,,
14433,07:53.777,3,166.0,399.0,344.0,629.0,1259.0,623.0,1390.0,819.0,1503.0,916.0,1541.0,974.0,,,,
14448,07:54.270,2,97.0,310.0,288.0,552.0,1218.0,588.0,1350.0,784.0,,,,,,,,
14463,07:54.762,2,89.0,306.0,281.0,549.0,1209.0,599.0,1345.0,797.0,,,,,,,,
14478,07:55.254,2,10.0,525.0,208.0,768.0,1141.0,751.0,1275.0,952.0,,,,,,,,
14493,07:55.747,2,61.0,531.0,255.0,766.0,1178.0,753.0,1315.0,950.0,,,,,,,,
14508,07:56.239,1,1078.0,794.0,1213.0,983.0,,,,,,,,,,,,
14523,07:56.732,1,1003.0,761.0,1143.0,956.0,,,,,,,,,,,,
14538,07:57.224,2,1030.0,779.0,1170.0,976.0,1322.0,1020.0,1362.0,1084.0,,,,,,,,
14553,07:57.716,1,1024.0,787.0,1164.0,983.0,,,,,,,,,,,,
14568,07:58.209,1,1016.0,788.0,1156.0,984.0,,,,,,,,,,,,
14583,07:58.701,3,13.0,629.0,209.0,859.0,1146.0,782.0,1286.0,983.0,1445.0,1026.0,1486.0,1092.0,,,,
14598,07:59.194,1,675.0,806.0,831.0,1013.0,,,,,,,,,,,,
14613,07:59.686,1,473.0,820.0,643.0,1034.0,,,,,,,,,,,,
14628,08:00.178,2,5.0,676.0,202.0,905.0,1127.0,842.0,1267.0,1037.0,,,,,,,,
14643,08:00.671,2,936.0,823.0,1078.0,1021.0,1233.0,1078.0,1272.0,1137.0,,,,,,,,
14658,08:01.163,1,916.0,820.0,1058.0,1021.0,,,,,,,,,,,,
14673,08:01.656,1,914.0,818.0,1056.0,1020.0,,,,,,,,,,,,
14688,08:02.148,1,892.0,829.0,1036.0,1030.0,,,,,,,,,,,,
14703,08:02.640,1,871.0,834.0,1017.0,1034.0,,,,,,,,,,,,
14718,08:03.133,1,883.0,828.0,1026.0,1027.0,,,,,,,,,,,,
14733,08:03.625,1,875.0,809.0,1019.0,1013.0,,,,,,,,,,,,
14748,08:04.117,1,61.0,699.0,273.0,934.0,,,,,,,,,,,,
14763,08:04.610,1,192.0,918.0,243.0,990.0,,,,,,,,,,,,
14778,08:05.102,2,301.0,918.0,347.0,989.0,-90.0,529.0,104.0,785.0,,,,,,,,
14793,08:05.595,1,219.0,537.0,409.0,771.0,,,,,,,,,,,,
14808,08:06.087,1,899.0,639.0,1045.0,836.0,,,,,,,,,,,,
14823,08:06.579,1,1242.0,780.0,1385.0,970.0,,,,,,,,,,,,
14838,08:07.072,2,1129.0,798.0,1267.0,986.0,204.0,176.0,411.0,388.0,,,,,,,,
14853,08:07.564,2,40.0,162.0,264.0,390.0,1051.0,777.0,1191.0,971.0,,,,,,,,
14868,08:08.057,2,1063.0,777.0,1202.0,971.0,18.0,98.0,259.0,347.0,,,,,,,,
14883,08:08.549,2,113.0,162.0,323.0,409.0,1094.0,819.0,1236.0,1009.0,,,,,,,,
14898,08:09.041,2,205.0,222.0,415.0,471.0,1166.0,816.0,1307.0,1009.0,,,,,,,,
14913,08:09.534,2,419.0,427.0,596.0,661.0,1352.0,867.0,1493.0,1068.0,,,,,,,,
14928,08:10.026,2,680.0,536.0,838.0,753.0,1561.0,947.0,1707.0,1146.0,,,,,,,,
14943,08:10.519,2,739.0,557.0,894.0,772.0,1626.0,959.0,1775.0,1161.0,,,,,,,,
14958,08:11.011,2,1715.0,941.0,1870.0,1154.0,802.0,598.0,953.0,810.0,,,,,,,,
14973,08:11.503,2,76.0,397.0,279.0,651.0,1182.0,731.0,1319.0,928.0,,,,,,,,
14988,08:11.996,1,1031.0,697.0,1171.0,895.0,,,,,,,,,,,,
15003,08:12.488,2,1090.0,657.0,1233.0,853.0,1389.0,934.0,1430.0,999.0,,,,,,,,
15018,08:12.981,1,988.0,558.0,1131.0,756.0,,,,,,,,,,,,
15033,08:13.473,2,1288.0,862.0,1359.0,982.0,1001.0,664.0,1145.0,866.0,,,,,,,,
15048,08:13.965,2,1272.0,867.0,1346.0,990.0,986.0,680.0,1130.0,879.0,,,,,,,,
15063,08:14.458,3,1049.0,725.0,1188.0,921.0,1330.0,924.0,1403.0,1039.0,-90.0,634.0,117.0,888.0,,,,
15078,08:14.950,3,76.0,672.0,286.0,919.0,1425.0,991.0,1499.0,1114.0,1151.0,793.0,1289.0,987.0,,,,
15093,08:15.442,3,-1.0,677.0,210.0,933.0,1385.0,978.0,1459.0,1100.0,1106.0,786.0,1246.0,979.0,,,,
15108,08:15.935,3,1334.0,1013.0,1407.0,1137.0,1058.0,817.0,1199.0,1015.0,-79.0,698.0,133.0,945.0,,,,
15123,08:16.427,2,1012.0,841.0,1153.0,1034.0,1291.0,1032.0,1363.0,1151.0,,,,,,,,
15138,08:16.920,2,1311.0,999.0,1385.0,1121.0,1028.0,808.0,1170.0,1005.0,,,,,,,,
15153,08:17.412,3,-56.0,689.0,147.0,945.0,1352.0,989.0,1428.0,1108.0,1066.0,798.0,1205.0,994.0,,,,
15168,08:17.904,3,1897.0,852.0,2083.0,1075.0,938.0,851.0,1076.0,1064.0,2314.0,1057.0,2433.0,1211.0,,,,
15183,08:18.397,2,2003.0,827.0,2203.0,1064.0,1014.0,859.0,1147.0,1071.0,,,,,,,,
15198,08:18.889,2,2006.0,830.0,2205.0,1067.0,1017.0,857.0,1152.0,1071.0,,,,,,,,
15213,08:19.382,2,1949.0,830.0,2140.0,1068.0,973.0,856.0,1109.0,1073.0,,,,,,,,
15228,08:19.874,2,1611.0,875.0,1773.0,1094.0,659.0,874.0,808.0,1093.0,,,,,,,,
15243,08:20.366,2,625.0,864.0,777.0,1080.0,1575.0,866.0,1734.0,1082.0,,,,,,,,
15258,08:20.859,2,590.0,824.0,747.0,1041.0,1544.0,847.0,1699.0,1062.0,,,,,,,,
15273,08:21.351,2,46.0,765.0,250.0,1009.0,1133.0,738.0,1280.0,947.0,,,,,,,,
15288,08:21.844,2,135.0,726.0,322.0,961.0,1171.0,703.0,1318.0,905.0,,,,,,,,
15303,08:22.336,2,273.0,685.0,448.0,918.0,1268.0,679.0,1418.0,885.0,,,,,,,,
15318,08:22.828,3,306.0,699.0,478.0,929.0,1293.0,724.0,1439.0,923.0,1635.0,983.0,1678.0,1049.0,,,,
15333,08:23.321,2,1984.0,876.0,2182.0,1109.0,1029.0,875.0,1163.0,1082.0,,,,,,,,
15348,08:23.813,3,440.0,720.0,595.0,934.0,1371.0,700.0,1518.0,895.0,1726.0,944.0,1769.0,1008.0,,,,
15363,08:24.305,3,1686.0,695.0,1856.0,896.0,794.0,786.0,930.0,985.0,2127.0,930.0,2181.0,1001.0,,,,
15378,08:24.798,3,1787.0,662.0,1962.0,878.0,871.0,737.0,1005.0,936.0,2247.0,930.0,2302.0,1005.0,,,,
15393,08:25.290,2,1049.0,689.0,1194.0,889.0,-75.0,641.0,119.0,886.0,,,,,,,,
15408,08:25.783,3,1042.0,735.0,1188.0,937.0,-85.0,695.0,110.0,949.0,1378.0,993.0,1417.0,1054.0,,,,
15423,08:26.275,1,1012.0,778.0,1162.0,979.0,,,,,,,,,,,,
15438,08:26.767,2,2131.0,816.0,2349.0,1065.0,990.0,827.0,1124.0,1031.0,,,,,,,,
15453,08:27.260,2,2075.0,826.0,2286.0,1072.0,938.0,821.0,1067.0,1006.0,,,,,,,,
15468,08:27.752,2,2062.0,790.0,2270.0,1034.0,1003.0,784.0,1137.0,983.0,,,,,,,,
15483,08:28.245,2,2020.0,798.0,2227.0,1039.0,1002.0,814.0,1136.0,1011.0,,,,,,,,
15498,08:28.737,2,2001.0,802.0,2205.0,1040.0,982.0,816.0,1115.0,1015.0,,,,,,,,
15513,08:29.229,2,1989.0,792.0,2189.0,1029.0,970.0,810.0,1106.0,1005.0,,,,,,,,
15528,08:29.722,2,1885.0,788.0,2075.0,1023.0,891.0,801.0,1028.0,993.0,,,,,,,,
15543,08:30.214,2,234.0,816.0,413.0,1039.0,1299.0,832.0,1454.0,1040.0,,,,,,,,
15558,08:30.707,2,1988.0,843.0,2190.0,1084.0,972.0,863.0,1109.0,1064.0,,,,,,,,
15573,08:31.199,2,2040.0,830.0,2248.0,1068.0,1015.0,833.0,1151.0,1042.0,,,,,,,,
15588,08:31.691,2,478.0,739.0,637.0,961.0,1460.0,776.0,1613.0,985.0,,,,,,,,
15603,08:32.184,2,0.0,712.0,204.0,965.0,1119.0,744.0,1269.0,950.0,,,,,,,,
15618,08:32.676,2,66.0,691.0,266.0,938.0,1158.0,731.0,1308.0,943.0,,,,,,,,
