frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
18129,19:28.843,3,1196.0,548.0,1376.0,806.0,865.0,680.0,996.0,862.0,1852.0,626.0,1998.0,811.0,,,,
18130,19:28.877,3,1194.0,582.0,1373.0,841.0,862.0,712.0,994.0,895.0,1849.0,655.0,1996.0,843.0,,,,
18131,19:28.910,3,1192.0,617.0,1369.0,876.0,860.0,745.0,991.0,928.0,1847.0,686.0,1993.0,876.0,,,,
18132,19:28.943,3,1187.0,647.0,1368.0,902.0,859.0,775.0,989.0,956.0,1844.0,707.0,1990.0,900.0,,,,
18133,19:28.977,3,1188.0,672.0,1368.0,927.0,859.0,802.0,987.0,983.0,1844.0,735.0,1987.0,922.0,,,,
18134,19:29.010,3,1185.0,691.0,1366.0,944.0,859.0,821.0,988.0,1004.0,1842.0,754.0,1987.0,941.0,,,,
18135,19:29.043,3,1187.0,707.0,1367.0,961.0,859.0,840.0,988.0,1021.0,1842.0,768.0,1987.0,953.0,,,,
18136,19:29.077,4,1186.0,719.0,1368.0,970.0,860.0,852.0,989.0,1035.0,1842.0,774.0,1989.0,964.0,306.0,781.0,398.0,929.0
18137,19:29.110,4,1189.0,729.0,1368.0,979.0,861.0,861.0,989.0,1043.0,1842.0,785.0,1986.0,969.0,304.0,790.0,410.0,943.0
18138,19:29.143,4,1188.0,731.0,1368.0,986.0,859.0,869.0,987.0,1048.0,314.0,798.0,432.0,952.0,1841.0,788.0,1984.0,974.0
18139,19:29.177,4,1186.0,739.0,1367.0,993.0,332.0,804.0,454.0,965.0,858.0,878.0,986.0,1059.0,1839.0,794.0,1983.0,979.0
18140,19:29.210,4,1185.0,751.0,1365.0,997.0,344.0,809.0,471.0,975.0,1837.0,798.0,1981.0,983.0,856.0,885.0,986.0,1068.0
18141,19:29.243,4,1183.0,756.0,1364.0,1007.0,351.0,813.0,482.0,987.0,853.0,894.0,982.0,1077.0,1835.0,805.0,1978.0,988.0
18142,19:29.277,4,1182.0,766.0,1362.0,1019.0,851.0,909.0,982.0,1089.0,1834.0,809.0,1975.0,998.0,359.0,823.0,490.0,998.0
18143,19:29.310,4,1181.0,778.0,1363.0,1028.0,851.0,923.0,981.0,1101.0,364.0,834.0,499.0,1009.0,1832.0,822.0,1973.0,1005.0
18144,19:29.343,4,1182.0,791.0,1363.0,1048.0,1833.0,834.0,1973.0,1014.0,850.0,940.0,981.0,1119.0,368.0,849.0,505.0,1025.0
18145,19:29.377,4,1180.0,809.0,1362.0,1063.0,850.0,956.0,981.0,1138.0,371.0,867.0,509.0,1045.0,1832.0,847.0,1972.0,1032.0
18146,19:29.410,4,1179.0,832.0,1360.0,1083.0,1833.0,862.0,1973.0,1045.0,376.0,886.0,513.0,1064.0,848.0,971.0,982.0,1159.0
18147,19:29.443,4,1180.0,852.0,1361.0,1102.0,381.0,908.0,516.0,1083.0,846.0,996.0,980.0,1178.0,1833.0,884.0,1973.0,1063.0
18148,19:29.477,4,1180.0,866.0,1361.0,1112.0,384.0,920.0,522.0,1099.0,845.0,1007.0,981.0,1193.0,1835.0,890.0,1975.0,1072.0
18149,19:29.510,4,1180.0,874.0,1362.0,1118.0,390.0,931.0,526.0,1109.0,846.0,1016.0,980.0,1201.0,1836.0,894.0,1976.0,1079.0
18150,19:29.543,4,1180.0,876.0,1362.0,1118.0,846.0,1020.0,979.0,1204.0,394.0,934.0,530.0,1112.0,1836.0,891.0,1978.0,1079.0
18151,19:29.577,4,1182.0,874.0,1363.0,1115.0,397.0,932.0,536.0,1111.0,845.0,1019.0,979.0,1204.0,1837.0,890.0,1978.0,1075.0
18152,19:29.610,4,1181.0,866.0,1364.0,1113.0,402.0,932.0,540.0,1110.0,844.0,1015.0,978.0,1200.0,1836.0,886.0,1978.0,1069.0
18153,19:29.643,4,1183.0,862.0,1364.0,1109.0,408.0,926.0,546.0,1108.0,843.0,1009.0,979.0,1195.0,1835.0,886.0,1977.0,1066.0
18154,19:29.677,4,1183.0,854.0,1365.0,1102.0,414.0,920.0,552.0,1101.0,1835.0,871.0,1976.0,1056.0,843.0,1002.0,980.0,1186.0
18155,19:29.710,4,1183.0,848.0,1366.0,1093.0,1833.0,866.0,1974.0,1050.0,418.0,912.0,557.0,1096.0,844.0,994.0,979.0,1179.0
18156,19:29.743,4,1184.0,839.0,1366.0,1084.0,845.0,983.0,980.0,1169.0,424.0,907.0,564.0,1086.0,1829.0,854.0,1971.0,1040.0
18157,19:29.777,4,1185.0,827.0,1365.0,1078.0,427.0,897.0,568.0,1081.0,844.0,975.0,980.0,1161.0,1824.0,847.0,1966.0,1032.0
18158,19:29.810,4,1184.0,821.0,1365.0,1074.0,429.0,891.0,570.0,1076.0,844.0,967.0,981.0,1157.0,1820.0,839.0,1964.0,1029.0
18159,19:29.843,4,1183.0,813.0,1365.0,1065.0,847.0,962.0,981.0,1148.0,430.0,883.0,571.0,1072.0,1816.0,831.0,1958.0,1021.0
18160,19:29.877,4,1184.0,804.0,1365.0,1055.0,848.0,951.0,982.0,1136.0,432.0,876.0,574.0,1062.0,1810.0,821.0,1952.0,1010.0
18161,19:29.910,4,1183.0,792.0,1365.0,1048.0,434.0,865.0,575.0,1055.0,847.0,939.0,983.0,1125.0,1804.0,813.0,1947.0,1002.0
