time,faces_092,faces_093,faces_094,faces_095,average_numeric,average_binary,task_start_sec,task_end_sec,condition
1162.5,1.0,1.0,0,2.0,0.82,0.62,543.0,1323.0,Spatial/VR
1163.0,1.0,1.0,0,2.0,0.85,0.64,543.0,1323.0,Spatial/VR
1163.5,2.0,1.0,0,2.0,0.9,0.66,543.0,1323.0,Spatial/VR
1164.0,2.0,1.0,0,2.0,0.95,0.68,543.0,1323.0,Spatial/VR
1164.5,2.0,1.0,0,2.0,1.0,0.7,543.0,1323.0,Spatial/VR
1165.0,2.0,1.0,0,2.0,1.05,0.72,543.0,1323.0,Spatial/VR
1165.5,2.0,1.0,0,2.0,1.1,0.74,543.0,1323.0,Spatial/VR
1166.0,2.0,1.0,0,2.0,1.12,0.76,543.0,1323.0,Spatial/VR
1166.5,2.0,1.0,0,2.0,1.15,0.78,543.0,1323.0,Spatial/VR
1167.0,2.0,2.0,0,2.0,1.23,0.8,543.0,1323.0,Spatial/VR
1167.5,2.0,2.0,0,2.0,1.27,0.8,543.0,1323.0,Spatial/VR
1168.0,2.0,2.0,0,1.0,1.3,0.8,543.0,1323.0,Spatial/VR
1168.5,2.0,2.0,0,1.0,1.3,0.8,543.0,1323.0,Spatial/VR
1169.0,2.0,2.0,0,1.0,1.3,0.8,543.0,1323.0,Spatial/VR
1169.5,2.0,2.0,0,1.0,1.3,0.8,543.0,1323.0,Spatial/VR
1170.0,2.0,2.0,0,1.0,1.3,0.8,543.0,1323.0,Spatial/VR
1170.5,2.0,2.0,0,2.0,1.32,0.8,543.0,1323.0,Spatial/VR
1171.0,2.0,2.0,0,1.0,1.32,0.8,543.0,1323.0,Spatial/VR
1171.5,2.0,2.0,0,1.0,1.32,0.8,543.0,1323.0,Spatial/VR
1172.0,2.0,2.0,0,1.0,1.3,0.8,543.0,1323.0,Spatial/VR
1172.5,1.0,2.0,2,1.0,1.3,0.82,543.0,1323.0,Spatial/VR
1173.0,2.0,2.0,1,2.0,1.35,0.84,543.0,1323.0,Spatial/VR
1173.5,2.0,2.0,2,1.0,1.4,0.86,543.0,1323.0,Spatial/VR
1174.0,2.0,2.0,2,1.0,1.45,0.88,543.0,1323.0,Spatial/VR
1174.5,2.0,2.0,2,1.0,1.5,0.9,543.0,1323.0,Spatial/VR
1175.0,2.0,2.0,2,1.0,1.55,0.92,543.0,1323.0,Spatial/VR
1175.5,2.0,2.0,1,1.0,1.55,0.94,543.0,1323.0,Spatial/VR
1176.0,2.0,2.0,1,1.0,1.58,0.96,543.0,1323.0,Spatial/VR
1176.5,2.0,2.0,1,1.0,1.6,0.98,543.0,1323.0,Spatial/VR
1177.0,2.0,2.0,1,1.0,1.62,1.0,543.0,1323.0,Spatial/VR
1177.5,2.0,2.0,1,1.0,1.62,1.0,543.0,1323.0,Spatial/VR
1178.0,2.0,2.0,1,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1178.5,2.0,2.0,1,1.0,1.6,1.0,543.0,1323.0,Spatial/VR
1179.0,2.0,2.0,1,1.0,1.58,1.0,543.0,1323.0,Spatial/VR
1179.5,2.0,2.0,1,2.0,1.58,1.0,543.0,1323.0,Spatial/VR
1180.0,2.0,2.0,1,2.0,1.58,1.0,543.0,1323.0,Spatial/VR
1180.5,2.0,2.0,1,0.0,1.55,0.98,543.0,1323.0,Spatial/VR
1181.0,2.0,2.0,1,1.0,1.55,0.98,543.0,1323.0,Spatial/VR
1181.5,2.0,2.0,1,1.0,1.55,0.98,543.0,1323.0,Spatial/VR
1182.0,2.0,2.0,1,1.0,1.55,0.98,543.0,1323.0,Spatial/VR
1182.5,2.0,1.0,1,0.0,1.5,0.96,543.0,1323.0,Spatial/VR
1183.0,2.0,1.0,0,0.0,1.4,0.92,543.0,1323.0,Spatial/VR
1183.5,2.0,1.0,0,2.0,1.38,0.9,543.0,1323.0,Spatial/VR
1184.0,2.0,2.0,0,2.0,1.38,0.88,543.0,1323.0,Spatial/VR
1184.5,2.0,2.0,0,2.0,1.35,0.86,543.0,1323.0,Spatial/VR
1185.0,2.0,2.0,0,2.0,1.32,0.84,543.0,1323.0,Spatial/VR
1185.5,2.0,2.0,0,2.0,1.35,0.84,543.0,1323.0,Spatial/VR
1186.0,2.0,2.0,0,2.0,1.35,0.82,543.0,1323.0,Spatial/VR
1186.5,2.0,2.0,0,1.0,1.32,0.8,543.0,1323.0,Spatial/VR
1187.0,2.0,2.0,0,1.0,1.3,0.78,543.0,1323.0,Spatial/VR
1187.5,2.0,2.0,1,1.0,1.35,0.8,543.0,1323.0,Spatial/VR
1188.0,2.0,2.0,2,2.0,1.48,0.84,543.0,1323.0,Spatial/VR
1188.5,2.0,2.0,2,2.0,1.55,0.86,543.0,1323.0,Spatial/VR
1189.0,2.0,2.0,2,2.0,1.6,0.88,543.0,1323.0,Spatial/VR
1189.5,2.0,2.0,2,2.0,1.65,0.9,543.0,1323.0,Spatial/VR
1190.0,2.0,2.0,2,2.0,1.7,0.92,543.0,1323.0,Spatial/VR
1190.5,2.0,2.0,2,2.0,1.75,0.94,543.0,1323.0,Spatial/VR
1191.0,1.0,2.0,2,2.0,1.78,0.96,543.0,1323.0,Spatial/VR
1191.5,1.0,2.0,2,1.0,1.8,0.98,543.0,1323.0,Spatial/VR
1192.0,1.0,2.0,2,1.0,1.82,1.0,543.0,1323.0,Spatial/VR
1192.5,1.0,2.0,2,1.0,1.82,1.0,543.0,1323.0,Spatial/VR
1193.0,1.0,2.0,2,1.0,1.78,1.0,543.0,1323.0,Spatial/VR
1193.5,1.0,2.0,1,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1194.0,1.0,2.0,2,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1194.5,1.0,2.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1195.0,1.0,2.0,1,2.0,1.62,1.0,543.0,1323.0,Spatial/VR
1195.5,1.0,1.0,1,2.0,1.55,1.0,543.0,1323.0,Spatial/VR
1196.0,1.0,1.0,1,2.0,1.5,1.0,543.0,1323.0,Spatial/VR
1196.5,1.0,2.0,1,1.0,1.48,1.0,543.0,1323.0,Spatial/VR
1197.0,1.0,2.0,1,1.0,1.45,1.0,543.0,1323.0,Spatial/VR
1197.5,1.0,2.0,1,1.0,1.42,1.0,543.0,1323.0,Spatial/VR
1198.0,1.0,2.0,2,0.0,1.4,0.98,543.0,1323.0,Spatial/VR
1198.5,1.0,1.0,1,2.0,1.38,0.98,543.0,1323.0,Spatial/VR
1199.0,1.0,2.0,0,2.0,1.32,0.96,543.0,1323.0,Spatial/VR
1199.5,1.0,2.0,0,2.0,1.27,0.94,543.0,1323.0,Spatial/VR
1200.0,1.0,2.0,2,2.0,1.3,0.94,543.0,1323.0,Spatial/VR
1200.5,1.0,2.0,1,2.0,1.32,0.94,543.0,1323.0,Spatial/VR
1201.0,1.0,2.0,0,0.0,1.27,0.9,543.0,1323.0,Spatial/VR
1201.5,1.0,2.0,1,0.0,1.25,0.88,543.0,1323.0,Spatial/VR
1202.0,1.0,2.0,1,0.0,1.23,0.86,543.0,1323.0,Spatial/VR
1202.5,1.0,2.0,1,0.0,1.2,0.84,543.0,1323.0,Spatial/VR
1203.0,1.0,2.0,1,0.0,1.18,0.84,543.0,1323.0,Spatial/VR
1203.5,1.0,2.0,1,0.0,1.15,0.82,543.0,1323.0,Spatial/VR
1204.0,1.0,2.0,1,0.0,1.12,0.82,543.0,1323.0,Spatial/VR
1204.5,1.0,2.0,2,0.0,1.12,0.82,543.0,1323.0,Spatial/VR
1205.0,1.0,2.0,2,0.0,1.08,0.8,543.0,1323.0,Spatial/VR
1205.5,1.0,2.0,1,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1206.0,1.0,2.0,1,0.0,1.05,0.8,543.0,1323.0,Spatial/VR
1206.5,1.0,2.0,1,0.0,1.05,0.8,543.0,1323.0,Spatial/VR
1207.0,0.0,2.0,1,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1207.5,1.0,2.0,1,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1208.0,1.0,2.0,1,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1208.5,1.0,2.0,1,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1209.0,1.0,2.0,1,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1209.5,1.0,2.0,2,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1210.0,1.0,2.0,2,0.0,1.02,0.78,543.0,1323.0,Spatial/VR
1210.5,1.0,2.0,2,0.0,1.05,0.78,543.0,1323.0,Spatial/VR
1211.0,1.0,2.0,2,0.0,1.08,0.78,543.0,1323.0,Spatial/VR
1211.5,1.0,2.0,1,0.0,1.08,0.78,543.0,1323.0,Spatial/VR
1212.0,1.0,2.0,1,0.0,1.1,0.8,543.0,1323.0,Spatial/VR
1212.5,1.0,2.0,1,0.0,1.1,0.8,543.0,1323.0,Spatial/VR
1213.0,1.0,2.0,1,0.0,1.1,0.8,543.0,1323.0,Spatial/VR
1213.5,1.0,2.0,1,0.0,1.1,0.8,543.0,1323.0,Spatial/VR
1214.0,1.0,2.0,1,0.0,1.1,0.8,543.0,1323.0,Spatial/VR
1214.5,1.0,2.0,1,0.0,1.08,0.8,543.0,1323.0,Spatial/VR
1215.0,1.0,2.0,1,0.0,1.05,0.8,543.0,1323.0,Spatial/VR
1215.5,1.0,2.0,1,0.0,1.02,0.8,543.0,1323.0,Spatial/VR
1216.0,1.0,2.0,1,0.0,1.0,0.8,543.0,1323.0,Spatial/VR
1216.5,1.0,2.0,1,0.0,1.0,0.8,543.0,1323.0,Spatial/VR
1217.0,2.0,2.0,0,0.0,1.0,0.78,543.0,1323.0,Spatial/VR
1217.5,1.0,2.0,0,0.0,0.98,0.76,543.0,1323.0,Spatial/VR
1218.0,0.0,2.0,2,0.0,0.98,0.74,543.0,1323.0,Spatial/VR
1218.5,0.0,2.0,2,0.0,0.98,0.72,543.0,1323.0,Spatial/VR
1219.0,0.0,2.0,2,0.0,0.98,0.7,543.0,1323.0,Spatial/VR
1219.5,0.0,2.0,2,0.0,0.98,0.68,543.0,1323.0,Spatial/VR
1220.0,0.0,2.0,2,0.0,0.98,0.66,543.0,1323.0,Spatial/VR
1220.5,0.0,2.0,2,0.0,0.98,0.64,543.0,1323.0,Spatial/VR
1221.0,1.0,2.0,2,0.0,1.0,0.64,543.0,1323.0,Spatial/VR
1221.5,1.0,2.0,2,0.0,1.02,0.64,543.0,1323.0,Spatial/VR
1222.0,0.0,2.0,2,0.0,1.02,0.64,543.0,1323.0,Spatial/VR
1222.5,0.0,2.0,1,0.0,1.02,0.64,543.0,1323.0,Spatial/VR
1223.0,0.0,2.0,2,0.0,1.02,0.64,543.0,1323.0,Spatial/VR
1223.5,0.0,2.0,2,0.0,1.02,0.64,543.0,1323.0,Spatial/VR
1224.0,0.0,2.0,2,0.0,1.02,0.64,543.0,1323.0,Spatial/VR
1224.5,0.0,2.0,0,0.0,0.98,0.62,543.0,1323.0,Spatial/VR
1225.0,0.0,2.0,0,0.0,0.92,0.6,543.0,1323.0,Spatial/VR
1225.5,0.0,2.0,2,0.0,0.92,0.6,543.0,1323.0,Spatial/VR
1226.0,0.0,2.0,2,1.0,0.92,0.6,543.0,1323.0,Spatial/VR
1226.5,0.0,2.0,2,1.0,0.92,0.6,543.0,1323.0,Spatial/VR
1227.0,0.0,2.0,1,2.0,0.95,0.62,543.0,1323.0,Spatial/VR
1227.5,0.0,2.0,1,2.0,1.0,0.64,543.0,1323.0,Spatial/VR
1228.0,0.0,2.0,0,2.0,1.0,0.64,543.0,1323.0,Spatial/VR
1228.5,0.0,2.0,0,2.0,1.0,0.64,543.0,1323.0,Spatial/VR
1229.0,0.0,2.0,0,2.0,1.0,0.64,543.0,1323.0,Spatial/VR
1229.5,0.0,2.0,2,2.0,1.1,0.68,543.0,1323.0,Spatial/VR
1230.0,0.0,2.0,2,2.0,1.2,0.72,543.0,1323.0,Spatial/VR
1230.5,0.0,2.0,2,2.0,1.25,0.74,543.0,1323.0,Spatial/VR
1231.0,0.0,2.0,2,2.0,1.27,0.74,543.0,1323.0,Spatial/VR
1231.5,0.0,2.0,1,2.0,1.27,0.74,543.0,1323.0,Spatial/VR
1232.0,0.0,2.0,2,2.0,1.3,0.74,543.0,1323.0,Spatial/VR
1232.5,0.0,2.0,2,2.0,1.32,0.74,543.0,1323.0,Spatial/VR
1233.0,0.0,2.0,2,2.0,1.38,0.76,543.0,1323.0,Spatial/VR
1233.5,0.0,2.0,1,2.0,1.4,0.78,543.0,1323.0,Spatial/VR
1234.0,2.0,2.0,1,2.0,1.48,0.82,543.0,1323.0,Spatial/VR
1234.5,2.0,2.0,1,2.0,1.5,0.84,543.0,1323.0,Spatial/VR
1235.0,2.0,2.0,1,2.0,1.52,0.86,543.0,1323.0,Spatial/VR
1235.5,2.0,2.0,1,2.0,1.55,0.88,543.0,1323.0,Spatial/VR
1236.0,2.0,2.0,1,2.0,1.58,0.9,543.0,1323.0,Spatial/VR
1236.5,2.0,2.0,1,2.0,1.62,0.92,543.0,1323.0,Spatial/VR
1237.0,2.0,2.0,2,2.0,1.68,0.94,543.0,1323.0,Spatial/VR
1237.5,1.0,2.0,2,2.0,1.7,0.96,543.0,1323.0,Spatial/VR
1238.0,2.0,2.0,2,2.0,1.75,0.98,543.0,1323.0,Spatial/VR
1238.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1239.0,2.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1239.5,2.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1240.0,2.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1240.5,2.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1241.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1241.5,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1242.0,2.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1242.5,1.0,2.0,2,2.0,1.98,1.0,543.0,1323.0,Spatial/VR
1243.0,1.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1243.5,1.0,2.0,2,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1244.0,1.0,2.0,2,2.0,1.9,1.0,543.0,1323.0,Spatial/VR
1244.5,1.0,2.0,2,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1245.0,1.0,2.0,2,1.0,1.82,1.0,543.0,1323.0,Spatial/VR
1245.5,1.0,2.0,2,1.0,1.78,1.0,543.0,1323.0,Spatial/VR
1246.0,1.0,2.0,2,0.0,1.7,0.98,543.0,1323.0,Spatial/VR
1246.5,2.0,2.0,2,0.0,1.65,0.96,543.0,1323.0,Spatial/VR
1247.0,2.0,2.0,2,0.0,1.6,0.94,543.0,1323.0,Spatial/VR
1247.5,2.0,2.0,2,2.0,1.62,0.94,543.0,1323.0,Spatial/VR
1248.0,2.0,2.0,2,2.0,1.65,0.94,543.0,1323.0,Spatial/VR
1248.5,2.0,2.0,2,2.0,1.68,0.94,543.0,1323.0,Spatial/VR
1249.0,2.0,2.0,2,2.0,1.7,0.94,543.0,1323.0,Spatial/VR
1249.5,2.0,2.0,2,2.0,1.72,0.94,543.0,1323.0,Spatial/VR
1250.0,2.0,2.0,2,2.0,1.78,0.94,543.0,1323.0,Spatial/VR
1250.5,2.0,2.0,2,2.0,1.82,0.94,543.0,1323.0,Spatial/VR
1251.0,2.0,2.0,2,2.0,1.9,0.96,543.0,1323.0,Spatial/VR
1251.5,1.0,2.0,2,2.0,1.92,0.98,543.0,1323.0,Spatial/VR
1252.0,1.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1252.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1253.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1253.5,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1254.0,2.0,2.0,2,2.0,1.95,1.0,543.0,1323.0,Spatial/VR
1254.5,2.0,2.0,1,2.0,1.92,1.0,543.0,1323.0,Spatial/VR
1255.0,1.0,2.0,1,2.0,1.88,1.0,543.0,1323.0,Spatial/VR
1255.5,1.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1256.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1256.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1257.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1257.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1258.0,2.0,2.0,1,2.0,1.8,1.0,543.0,1323.0,Spatial/VR
1258.5,2.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1259.0,2.0,2.0,1,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1259.5,1.0,2.0,1,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1260.0,2.0,2.0,1,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1260.5,1.0,2.0,2,2.0,1.75,1.0,543.0,1323.0,Spatial/VR
1261.0,1.0,2.0,1,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1261.5,1.0,2.0,1,2.0,1.7,1.0,543.0,1323.0,Spatial/VR
1262.0,1.0,2.0,1,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1262.5,1.0,2.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1263.0,1.0,2.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1263.5,1.0,2.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1264.0,1.0,2.0,2,2.0,1.65,1.0,543.0,1323.0,Spatial/VR
1264.5,1.0,2.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1265.0,1.0,2.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1265.5,1.0,2.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1266.0,2.0,2.0,2,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1266.5,2.0,2.0,2,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1267.0,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1267.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1268.0,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1268.5,2.0,2.0,1,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1269.0,1.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1269.5,1.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1270.0,1.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1270.5,1.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1271.0,1.0,2.0,1,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1271.5,1.0,2.0,1,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1272.0,1.0,2.0,1,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1272.5,0.0,2.0,1,2.0,1.62,0.98,543.0,1323.0,Spatial/VR
1273.0,0.0,2.0,1,2.0,1.58,0.96,543.0,1323.0,Spatial/VR
1273.5,0.0,2.0,1,2.0,1.52,0.94,543.0,1323.0,Spatial/VR
1274.0,1.0,2.0,1,2.0,1.5,0.94,543.0,1323.0,Spatial/VR
1274.5,1.0,2.0,1,2.0,1.48,0.94,543.0,1323.0,Spatial/VR
1275.0,0.0,2.0,1,2.0,1.42,0.92,543.0,1323.0,Spatial/VR
1275.5,1.0,2.0,1,2.0,1.4,0.92,543.0,1323.0,Spatial/VR
1276.0,1.0,2.0,1,2.0,1.4,0.92,543.0,1323.0,Spatial/VR
1276.5,1.0,2.0,1,2.0,1.4,0.92,543.0,1323.0,Spatial/VR
1277.0,1.0,2.0,1,2.0,1.4,0.92,543.0,1323.0,Spatial/VR
1277.5,2.0,2.0,1,2.0,1.45,0.94,543.0,1323.0,Spatial/VR
1278.0,2.0,2.0,1,2.0,1.5,0.96,543.0,1323.0,Spatial/VR
1278.5,2.0,2.0,1,2.0,1.55,0.98,543.0,1323.0,Spatial/VR
1279.0,2.0,2.0,1,2.0,1.58,0.98,543.0,1323.0,Spatial/VR
1279.5,2.0,2.0,1,2.0,1.6,0.98,543.0,1323.0,Spatial/VR
1280.0,2.0,2.0,2,2.0,1.68,1.0,543.0,1323.0,Spatial/VR
1280.5,2.0,2.0,2,2.0,1.72,1.0,543.0,1323.0,Spatial/VR
1281.0,2.0,2.0,2,2.0,1.78,1.0,543.0,1323.0,Spatial/VR
1281.5,2.0,2.0,2,2.0,1.82,1.0,543.0,1323.0,Spatial/VR
1282.0,1.0,2.0,2,2.0,1.85,1.0,543.0,1323.0,Spatial/VR
1282.5,0.0,2.0,1,2.0,1.8,0.98,543.0,1323.0,Spatial/VR
1283.0,0.0,2.0,1,2.0,1.75,0.96,543.0,1323.0,Spatial/VR
1283.5,0.0,2.0,1,2.0,1.7,0.94,543.0,1323.0,Spatial/VR
1284.0,0.0,2.0,1,2.0,1.65,0.92,543.0,1323.0,Spatial/VR
1284.5,0.0,2.0,1,2.0,1.6,0.9,543.0,1323.0,Spatial/VR
1285.0,0.0,2.0,1,2.0,1.52,0.88,543.0,1323.0,Spatial/VR
1285.5,1.0,2.0,1,2.0,1.48,0.88,543.0,1323.0,Spatial/VR
1286.0,1.0,2.0,1,2.0,1.42,0.88,543.0,1323.0,Spatial/VR
1286.5,1.0,2.0,1,2.0,1.38,0.88,543.0,1323.0,Spatial/VR
1287.0,1.0,2.0,1,2.0,1.35,0.88,543.0,1323.0,Spatial/VR
1287.5,1.0,2.0,2,2.0,1.4,0.9,543.0,1323.0,Spatial/VR
1288.0,1.0,2.0,2,2.0,1.45,0.92,543.0,1323.0,Spatial/VR
1288.5,1.0,2.0,2,1.0,1.48,0.94,543.0,1323.0,Spatial/VR
1289.0,1.0,2.0,2,1.0,1.5,0.96,543.0,1323.0,Spatial/VR
1289.5,1.0,2.0,2,2.0,1.55,0.98,543.0,1323.0,Spatial/VR
1290.0,0.0,2.0,2,2.0,1.58,0.98,543.0,1323.0,Spatial/VR
1290.5,1.0,2.0,2,0.0,1.55,0.96,543.0,1323.0,Spatial/VR
1291.0,1.0,2.0,2,0.0,1.52,0.94,543.0,1323.0,Spatial/VR
1291.5,1.0,2.0,2,1.0,1.52,0.94,543.0,1323.0,Spatial/VR
1292.0,1.0,2.0,2,2.0,1.55,0.94,543.0,1323.0,Spatial/VR
1292.5,1.0,2.0,2,2.0,1.55,0.94,543.0,1323.0,Spatial/VR
1293.0,1.0,2.0,2,2.0,1.55,0.94,543.0,1323.0,Spatial/VR
1293.5,0.0,2.0,2,2.0,1.55,0.92,543.0,1323.0,Spatial/VR
1294.0,1.0,2.0,1,2.0,1.55,0.92,543.0,1323.0,Spatial/VR
1294.5,1.0,2.0,1,0.0,1.48,0.9,543.0,1323.0,Spatial/VR
1295.0,1.0,2.0,1,2.0,1.48,0.92,543.0,1323.0,Spatial/VR
1295.5,1.0,2.0,0,2.0,1.48,0.92,543.0,1323.0,Spatial/VR
1296.0,1.0,2.0,0,2.0,1.48,0.92,543.0,1323.0,Spatial/VR
1296.5,1.0,2.0,0,0.0,1.4,0.88,543.0,1323.0,Spatial/VR
1297.0,1.0,2.0,0,2.0,1.35,0.86,543.0,1323.0,Spatial/VR
1297.5,1.0,2.0,0,2.0,1.3,0.84,543.0,1323.0,Spatial/VR
1298.0,1.0,2.0,1,2.0,1.27,0.84,543.0,1323.0,Spatial/VR
1298.5,1.0,2.0,2,2.0,1.3,0.86,543.0,1323.0,Spatial/VR
1299.0,1.0,2.0,2,2.0,1.32,0.86,543.0,1323.0,Spatial/VR
1299.5,1.0,2.0,2,2.0,1.4,0.88,543.0,1323.0,Spatial/VR
1300.0,1.0,2.0,2,0.0,1.38,0.86,543.0,1323.0,Spatial/VR
1300.5,1.0,2.0,2,0.0,1.38,0.86,543.0,1323.0,Spatial/VR
1301.0,1.0,2.0,2,0.0,1.38,0.86,543.0,1323.0,Spatial/VR
1301.5,1.0,2.0,2,0.0,1.42,0.88,543.0,1323.0,Spatial/VR
1302.0,1.0,2.0,2,0.0,1.42,0.88,543.0,1323.0,Spatial/VR
1302.5,1.0,2.0,1,0.0,1.4,0.88,543.0,1323.0,Spatial/VR
1303.0,0.0,2.0,1,0.0,1.32,0.84,543.0,1323.0,Spatial/VR
1303.5,1.0,2.0,1,0.0,1.25,0.82,543.0,1323.0,Spatial/VR
1304.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1304.5,1.0,2.0,2,0.0,1.15,0.78,543.0,1323.0,Spatial/VR
1305.0,1.0,2.0,2,0.0,1.15,0.78,543.0,1323.0,Spatial/VR
1305.5,1.0,2.0,2,0.0,1.15,0.78,543.0,1323.0,Spatial/VR
1306.0,1.0,2.0,2,0.0,1.15,0.78,543.0,1323.0,Spatial/VR
1306.5,1.0,2.0,2,0.0,1.15,0.78,543.0,1323.0,Spatial/VR
1307.0,1.0,2.0,2,0.0,1.15,0.78,543.0,1323.0,Spatial/VR
1307.5,1.0,2.0,2,0.0,1.18,0.78,543.0,1323.0,Spatial/VR
1308.0,1.0,2.0,1,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1308.5,1.0,2.0,1,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1309.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1309.5,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1310.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1310.5,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1311.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1311.5,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1312.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1312.5,1.0,2.0,1,0.0,1.18,0.8,543.0,1323.0,Spatial/VR
1313.0,1.0,2.0,1,0.0,1.18,0.8,543.0,1323.0,Spatial/VR
1313.5,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1314.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1314.5,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1315.0,1.0,2.0,2,0.0,1.2,0.8,543.0,1323.0,Spatial/VR
1315.5,1.0,2.0,1,0.0,1.18,0.8,543.0,1323.0,Spatial/VR
1316.0,1.0,2.0,1,0.0,1.15,0.8,543.0,1323.0,Spatial/VR
1316.5,1.0,2.0,1,0.0,1.12,0.8,543.0,1323.0,Spatial/VR
1317.0,1.0,2.0,1,0.0,1.1,0.8,543.0,1323.0,Spatial/VR
1317.5,1.0,2.0,2,0.0,1.12,0.8,543.0,1323.0,Spatial/VR
1318.0,1.0,2.0,2,0.0,1.15,0.8,543.0,1323.0,Spatial/VR
1318.5,1.0,2.0,2,0.0,1.15,0.8,543.0,1323.0,Spatial/VR
1319.0,1.0,2.0,2,0.0,1.15,0.8,543.0,1323.0,Spatial/VR
1319.5,1.0,2.0,2,0.0,1.15,0.8,543.0,1323.0,Spatial/VR
1320.0,1.0,2.0,2,0.0,1.15,0.8,543.0,1323.0,Spatial/VR
1320.5,1.0,2.0,2,0.0,1.18,0.8,543.0,1323.0,Spatial/VR
