time,faces_037,faces_038,average_numeric,average_binary,task_start_sec,task_end_sec,condition
193.0,1.0,0,0.95,0.97,465.0,1245.0,Grid/VR
193.5,1.0,0,0.9,0.93,465.0,1245.0,Grid/VR
194.0,1.0,0,0.85,0.9,465.0,1245.0,Grid/VR
194.5,1.0,0,0.8,0.87,465.0,1245.0,Grid/VR
195.0,1.0,0,0.75,0.83,465.0,1245.0,Grid/VR
195.5,1.0,0,0.7,0.8,465.0,1245.0,Grid/VR
196.0,1.0,0,0.65,0.77,465.0,1245.0,Grid/VR
196.5,1.0,0,0.6,0.73,465.0,1245.0,Grid/VR
197.0,1.0,0,0.55,0.7,465.0,1245.0,Grid/VR
197.5,1.0,0,0.5,0.67,465.0,1245.0,Grid/VR
198.0,1.0,0,0.5,0.67,465.0,1245.0,Grid/VR
198.5,0.0,0,0.45,0.63,465.0,1245.0,Grid/VR
199.0,0.0,0,0.4,0.6,465.0,1245.0,Grid/VR
199.5,0.0,0,0.35,0.57,465.0,1245.0,Grid/VR
200.0,0.0,0,0.3,0.53,465.0,1245.0,Grid/VR
200.5,0.0,0,0.25,0.5,465.0,1245.0,Grid/VR
201.0,0.0,0,0.2,0.47,465.0,1245.0,Grid/VR
201.5,0.0,0,0.15,0.43,465.0,1245.0,Grid/VR
202.0,0.0,0,0.1,0.4,465.0,1245.0,Grid/VR
202.5,0.0,0,0.05,0.37,465.0,1245.0,Grid/VR
203.0,0.0,0,0.0,0.3,465.0,1245.0,Grid/VR
203.5,0.0,0,0.0,0.27,465.0,1245.0,Grid/VR
204.0,0.0,0,0.0,0.23,465.0,1245.0,Grid/VR
204.5,0.0,0,0.0,0.2,465.0,1245.0,Grid/VR
205.0,0.0,1,0.05,0.23,465.0,1245.0,Grid/VR
205.5,0.0,1,0.1,0.27,465.0,1245.0,Grid/VR
206.0,0.0,1,0.15,0.3,465.0,1245.0,Grid/VR
206.5,0.0,1,0.2,0.33,465.0,1245.0,Grid/VR
207.0,0.0,1,0.25,0.37,465.0,1245.0,Grid/VR
207.5,0.0,1,0.3,0.4,465.0,1245.0,Grid/VR
208.0,0.0,1,0.35,0.47,465.0,1245.0,Grid/VR
208.5,1.0,1,0.45,0.57,465.0,1245.0,Grid/VR
209.0,1.0,1,0.55,0.67,465.0,1245.0,Grid/VR
209.5,1.0,1,0.65,0.77,465.0,1245.0,Grid/VR
210.0,1.0,1,0.7,0.8,465.0,1245.0,Grid/VR
210.5,1.0,1,0.75,0.83,465.0,1245.0,Grid/VR
211.0,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
211.5,1.0,1,0.85,0.9,465.0,1245.0,Grid/VR
212.0,1.0,1,0.9,0.93,465.0,1245.0,Grid/VR
212.5,1.0,1,0.95,0.97,465.0,1245.0,Grid/VR
213.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
213.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
214.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
214.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
215.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
215.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
216.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
216.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
217.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
217.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
218.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
218.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
219.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
219.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
220.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
220.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
221.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
221.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
222.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
222.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
223.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
223.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
224.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
224.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
225.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
225.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
226.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
226.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
227.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
227.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
228.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
228.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
229.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
229.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
230.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
230.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
231.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
231.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
232.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
232.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
233.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
233.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
234.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
234.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
235.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
235.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
236.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
236.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
237.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
237.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
238.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
238.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
239.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
239.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
240.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
240.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
241.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
241.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
242.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
242.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
243.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
243.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
244.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
244.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
245.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
245.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
246.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
246.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
247.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
247.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
248.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
248.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
249.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
249.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
250.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
250.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
251.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
251.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
252.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
252.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
253.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
253.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
254.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
254.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
255.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
255.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
256.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
256.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
257.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
257.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
258.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
258.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
259.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
259.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
260.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
260.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
261.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
261.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
262.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
262.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
263.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
263.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
264.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
264.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
265.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
265.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
266.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
266.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
267.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
267.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
268.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
268.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
269.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
269.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
270.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
270.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
271.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
271.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
272.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
272.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
273.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
273.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
274.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
274.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
275.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
275.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
276.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
276.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
277.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
277.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
278.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
278.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
279.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
279.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
280.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
280.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
281.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
281.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
282.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
282.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
283.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
283.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
284.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
284.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
285.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
285.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
286.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
286.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
287.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
287.5,0.0,1,0.95,0.97,465.0,1245.0,Grid/VR
288.0,0.0,1,0.9,0.93,465.0,1245.0,Grid/VR
288.5,0.0,1,0.85,0.9,465.0,1245.0,Grid/VR
289.0,0.0,1,0.8,0.87,465.0,1245.0,Grid/VR
289.5,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
290.0,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
290.5,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
291.0,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
291.5,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
292.0,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
292.5,0.0,0,0.75,0.83,465.0,1245.0,Grid/VR
293.0,0.0,0,0.7,0.8,465.0,1245.0,Grid/VR
293.5,0.0,1,0.7,0.8,465.0,1245.0,Grid/VR
294.0,0.0,1,0.7,0.8,465.0,1245.0,Grid/VR
294.5,0.0,1,0.65,0.77,465.0,1245.0,Grid/VR
295.0,0.0,1,0.6,0.73,465.0,1245.0,Grid/VR
295.5,0.0,1,0.55,0.7,465.0,1245.0,Grid/VR
296.0,0.0,1,0.5,0.67,465.0,1245.0,Grid/VR
296.5,0.0,1,0.45,0.63,465.0,1245.0,Grid/VR
297.0,0.0,1,0.4,0.6,465.0,1245.0,Grid/VR
297.5,1.0,1,0.5,0.67,465.0,1245.0,Grid/VR
298.0,1.0,1,0.6,0.73,465.0,1245.0,Grid/VR
298.5,1.0,1,0.65,0.77,465.0,1245.0,Grid/VR
299.0,1.0,1,0.7,0.8,465.0,1245.0,Grid/VR
299.5,1.0,1,0.75,0.83,465.0,1245.0,Grid/VR
300.0,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
300.5,1.0,1,0.85,0.9,465.0,1245.0,Grid/VR
301.0,1.0,1,0.9,0.93,465.0,1245.0,Grid/VR
301.5,1.0,1,0.95,0.97,465.0,1245.0,Grid/VR
302.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
302.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
303.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
303.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
304.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
304.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
305.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
305.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
306.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
306.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
307.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
307.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
308.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
308.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
309.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
309.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
310.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
310.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
311.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
311.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
312.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
312.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
313.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
313.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
314.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
314.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
315.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
315.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
316.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
316.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
317.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
317.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
318.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
318.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
319.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
319.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
320.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
320.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
321.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
321.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
322.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
322.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
323.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
323.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
324.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
324.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
325.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
325.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
326.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
326.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
327.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
327.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
328.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
328.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
329.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
329.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
330.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
330.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
331.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
331.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
332.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
332.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
333.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
333.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
334.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
334.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
335.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
335.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
336.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
336.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
337.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
337.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
338.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
338.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
339.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
339.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
340.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
340.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
341.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
341.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
342.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
342.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
343.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
343.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
344.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
344.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
345.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
345.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
346.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
346.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
347.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
347.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
348.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
348.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
349.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
349.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
350.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
350.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
351.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
351.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
352.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
352.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
353.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
353.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
354.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
354.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
355.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
355.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
356.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
356.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
357.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
357.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
358.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
358.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
359.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
359.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
360.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
360.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
361.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
361.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
362.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
362.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
363.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
363.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
364.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
364.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
365.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
365.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
366.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
366.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
367.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
367.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
368.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
368.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
369.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
369.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
370.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
370.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
371.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
371.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
372.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
372.5,1.0,0,0.95,0.97,465.0,1245.0,Grid/VR
373.0,1.0,0,0.9,0.93,465.0,1245.0,Grid/VR
373.5,1.0,0,0.85,0.9,465.0,1245.0,Grid/VR
374.0,1.0,0,0.8,0.87,465.0,1245.0,Grid/VR
374.5,1.0,0,0.75,0.83,465.0,1245.0,Grid/VR
375.0,1.0,0,0.7,0.8,465.0,1245.0,Grid/VR
375.5,1.0,0,0.65,0.77,465.0,1245.0,Grid/VR
376.0,1.0,0,0.6,0.73,465.0,1245.0,Grid/VR
376.5,1.0,1,0.6,0.73,465.0,1245.0,Grid/VR
377.0,1.0,1,0.6,0.73,465.0,1245.0,Grid/VR
377.5,1.0,1,0.65,0.77,465.0,1245.0,Grid/VR
378.0,1.0,1,0.7,0.8,465.0,1245.0,Grid/VR
378.5,1.0,1,0.75,0.83,465.0,1245.0,Grid/VR
379.0,1.0,1,0.8,0.87,465.0,1245.0,Grid/VR
379.5,1.0,1,0.85,0.9,465.0,1245.0,Grid/VR
380.0,1.0,1,0.9,0.93,465.0,1245.0,Grid/VR
380.5,1.0,1,0.95,0.97,465.0,1245.0,Grid/VR
381.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
381.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
382.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
382.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
383.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
383.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
384.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
384.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
385.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
385.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
386.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
386.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
387.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
387.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
388.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
388.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
389.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
389.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
390.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
390.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
391.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
391.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
392.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
392.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
393.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
393.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
394.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
394.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
395.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
395.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
396.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
396.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
397.0,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
397.5,1.0,1,1.0,1.0,465.0,1245.0,Grid/VR
