time,faces_045,faces_046,faces_047,faces_048,average_numeric,average_binary,task_start_sec,task_end_sec,condition
161.5,2.0,2.0,2.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
162.0,2.0,2.0,2.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
162.5,2.0,2.0,2.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
163.0,2.0,2.0,2.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
163.5,1.0,1.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
164.0,2.0,1.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
164.5,2.0,1.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
165.0,1.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
165.5,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
166.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
166.5,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
167.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
167.5,2.0,2.0,2.0,1,1.85,1.0,556.0,1336.0,Spatial/MR
168.0,2.0,2.0,2.0,1,1.82,1.0,556.0,1336.0,Spatial/MR
168.5,2.0,2.0,2.0,1,1.85,1.0,556.0,1336.0,Spatial/MR
169.0,2.0,2.0,2.0,1,1.85,1.0,556.0,1336.0,Spatial/MR
169.5,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
170.0,2.0,2.0,2.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
170.5,2.0,2.0,2.0,1,1.88,1.0,556.0,1336.0,Spatial/MR
171.0,2.0,2.0,2.0,1,1.85,1.0,556.0,1336.0,Spatial/MR
171.5,2.0,1.0,2.0,1,1.8,1.0,556.0,1336.0,Spatial/MR
172.0,2.0,2.0,2.0,1,1.78,1.0,556.0,1336.0,Spatial/MR
172.5,2.0,2.0,1.0,1,1.75,1.0,556.0,1336.0,Spatial/MR
173.0,2.0,2.0,1.0,1,1.72,1.0,556.0,1336.0,Spatial/MR
173.5,2.0,2.0,2.0,1,1.72,1.0,556.0,1336.0,Spatial/MR
174.0,2.0,1.0,2.0,1,1.7,1.0,556.0,1336.0,Spatial/MR
174.5,2.0,2.0,2.0,1,1.68,1.0,556.0,1336.0,Spatial/MR
175.0,2.0,2.0,2.0,1,1.65,1.0,556.0,1336.0,Spatial/MR
175.5,2.0,2.0,2.0,1,1.65,1.0,556.0,1336.0,Spatial/MR
176.0,2.0,2.0,2.0,1,1.65,1.0,556.0,1336.0,Spatial/MR
176.5,2.0,2.0,2.0,1,1.68,1.0,556.0,1336.0,Spatial/MR
177.0,2.0,2.0,2.0,1,1.68,1.0,556.0,1336.0,Spatial/MR
177.5,2.0,2.0,2.0,1,1.7,1.0,556.0,1336.0,Spatial/MR
178.0,1.0,2.0,2.0,1,1.7,1.0,556.0,1336.0,Spatial/MR
178.5,1.0,1.0,2.0,1,1.65,1.0,556.0,1336.0,Spatial/MR
179.0,1.0,1.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
179.5,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
180.0,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
180.5,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
181.0,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
181.5,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
182.0,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
182.5,2.0,2.0,1.0,1,1.6,1.0,556.0,1336.0,Spatial/MR
183.0,2.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
183.5,2.0,2.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
184.0,2.0,2.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
184.5,2.0,2.0,2.0,1,1.78,1.0,556.0,1336.0,Spatial/MR
185.0,2.0,2.0,2.0,1,1.78,1.0,556.0,1336.0,Spatial/MR
185.5,2.0,2.0,1.0,1,1.75,1.0,556.0,1336.0,Spatial/MR
186.0,2.0,2.0,1.0,1,1.72,1.0,556.0,1336.0,Spatial/MR
186.5,1.0,2.0,2.0,1,1.7,1.0,556.0,1336.0,Spatial/MR
187.0,1.0,2.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
187.5,1.0,2.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
188.0,1.0,2.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
188.5,2.0,2.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
189.0,2.0,2.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
189.5,1.0,2.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
190.0,2.0,2.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
190.5,2.0,2.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
191.0,2.0,2.0,2.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
191.5,2.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
192.0,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
192.5,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
193.0,1.0,2.0,2.0,1,1.88,1.0,556.0,1336.0,Spatial/MR
193.5,1.0,2.0,2.0,1,1.82,1.0,556.0,1336.0,Spatial/MR
194.0,1.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
194.5,1.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
195.0,1.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
195.5,1.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
196.0,1.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
196.5,1.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
197.0,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
197.5,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
198.0,2.0,2.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
198.5,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
199.0,2.0,1.0,1.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
199.5,2.0,1.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
200.0,2.0,1.0,2.0,1,1.78,1.0,556.0,1336.0,Spatial/MR
200.5,2.0,1.0,2.0,1,1.75,1.0,556.0,1336.0,Spatial/MR
201.0,2.0,1.0,2.0,1,1.75,1.0,556.0,1336.0,Spatial/MR
201.5,1.0,2.0,2.0,1,1.72,1.0,556.0,1336.0,Spatial/MR
202.0,1.0,2.0,2.0,1,1.68,1.0,556.0,1336.0,Spatial/MR
202.5,1.0,2.0,2.0,1,1.62,1.0,556.0,1336.0,Spatial/MR
203.0,2.0,2.0,2.0,1,1.6,1.0,556.0,1336.0,Spatial/MR
203.5,2.0,2.0,2.0,1,1.58,1.0,556.0,1336.0,Spatial/MR
204.0,2.0,2.0,2.0,1,1.6,1.0,556.0,1336.0,Spatial/MR
204.5,2.0,2.0,2.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
205.0,2.0,2.0,2.0,1,1.65,1.0,556.0,1336.0,Spatial/MR
205.5,2.0,2.0,1.0,1,1.65,1.0,556.0,1336.0,Spatial/MR
206.0,2.0,2.0,2.0,1,1.68,1.0,556.0,1336.0,Spatial/MR
206.5,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
207.0,2.0,2.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
207.5,2.0,2.0,1.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
208.0,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
208.5,2.0,2.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
209.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
209.5,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
210.0,2.0,2.0,1.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
210.5,2.0,2.0,1.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
211.0,2.0,2.0,2.0,2,1.92,1.0,556.0,1336.0,Spatial/MR
211.5,2.0,2.0,1.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
212.0,2.0,1.0,1.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
212.5,2.0,2.0,1.0,1,1.82,1.0,556.0,1336.0,Spatial/MR
213.0,2.0,2.0,1.0,1,1.78,1.0,556.0,1336.0,Spatial/MR
213.5,1.0,2.0,2.0,1,1.72,1.0,556.0,1336.0,Spatial/MR
214.0,1.0,2.0,2.0,1,1.68,1.0,556.0,1336.0,Spatial/MR
214.5,1.0,2.0,1.0,1,1.6,1.0,556.0,1336.0,Spatial/MR
215.0,1.0,2.0,1.0,1,1.55,1.0,556.0,1336.0,Spatial/MR
215.5,1.0,2.0,1.0,1,1.5,1.0,556.0,1336.0,Spatial/MR
216.0,2.0,2.0,1.0,1,1.45,1.0,556.0,1336.0,Spatial/MR
216.5,2.0,2.0,1.0,1,1.42,1.0,556.0,1336.0,Spatial/MR
217.0,2.0,2.0,1.0,1,1.42,1.0,556.0,1336.0,Spatial/MR
217.5,2.0,1.0,1.0,1,1.4,1.0,556.0,1336.0,Spatial/MR
218.0,2.0,2.0,1.0,1,1.4,1.0,556.0,1336.0,Spatial/MR
218.5,2.0,2.0,1.0,1,1.4,1.0,556.0,1336.0,Spatial/MR
219.0,1.0,2.0,1.0,1,1.38,1.0,556.0,1336.0,Spatial/MR
219.5,0.0,2.0,1.0,1,1.35,0.98,556.0,1336.0,Spatial/MR
220.0,0.0,2.0,1.0,1,1.32,0.96,556.0,1336.0,Spatial/MR
220.5,0.0,2.0,1.0,1,1.3,0.94,556.0,1336.0,Spatial/MR
221.0,0.0,2.0,1.0,1,1.25,0.92,556.0,1336.0,Spatial/MR
221.5,1.0,2.0,1.0,2,1.25,0.92,556.0,1336.0,Spatial/MR
222.0,2.0,2.0,1.0,2,1.27,0.92,556.0,1336.0,Spatial/MR
222.5,2.0,1.0,1.0,2,1.3,0.92,556.0,1336.0,Spatial/MR
223.0,2.0,2.0,1.0,2,1.32,0.92,556.0,1336.0,Spatial/MR
223.5,2.0,2.0,1.0,2,1.35,0.92,556.0,1336.0,Spatial/MR
224.0,2.0,1.0,1.0,2,1.38,0.92,556.0,1336.0,Spatial/MR
224.5,2.0,1.0,1.0,2,1.42,0.94,556.0,1336.0,Spatial/MR
225.0,2.0,1.0,1.0,2,1.48,0.96,556.0,1336.0,Spatial/MR
225.5,2.0,2.0,1.0,2,1.55,0.98,556.0,1336.0,Spatial/MR
226.0,2.0,2.0,1.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
226.5,2.0,2.0,1.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
227.0,2.0,1.0,2.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
227.5,1.0,1.0,2.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
228.0,2.0,1.0,1.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
228.5,2.0,1.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
229.0,2.0,1.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
229.5,2.0,1.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
230.0,2.0,1.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
230.5,2.0,1.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
231.0,2.0,2.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
231.5,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
232.0,2.0,1.0,1.0,2,1.52,1.0,556.0,1336.0,Spatial/MR
232.5,2.0,2.0,2.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
233.0,2.0,2.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
233.5,2.0,2.0,1.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
234.0,2.0,2.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
234.5,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
235.0,2.0,2.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
235.5,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
236.0,2.0,2.0,1.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
236.5,2.0,2.0,1.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
237.0,2.0,2.0,1.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
237.5,2.0,2.0,1.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
238.0,2.0,2.0,1.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
238.5,2.0,2.0,1.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
239.0,2.0,2.0,1.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
239.5,2.0,2.0,1.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
240.0,2.0,2.0,1.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
240.5,2.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
241.0,2.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
241.5,2.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
242.0,2.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
242.5,1.0,1.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
243.0,2.0,1.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
243.5,2.0,1.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
244.0,2.0,2.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
244.5,1.0,2.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
245.0,1.0,2.0,1.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
245.5,2.0,1.0,1.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
246.0,2.0,1.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
246.5,2.0,1.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
247.0,2.0,1.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
247.5,2.0,1.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
248.0,2.0,1.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
248.5,2.0,2.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
249.0,2.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
249.5,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
250.0,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
250.5,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
251.0,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
251.5,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
252.0,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
252.5,1.0,2.0,1.0,2,1.55,1.0,556.0,1336.0,Spatial/MR
253.0,2.0,2.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
253.5,2.0,2.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
254.0,2.0,2.0,1.0,2,1.58,1.0,556.0,1336.0,Spatial/MR
254.5,2.0,2.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
255.0,2.0,1.0,1.0,2,1.6,1.0,556.0,1336.0,Spatial/MR
255.5,2.0,2.0,1.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
256.0,2.0,2.0,1.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
256.5,2.0,1.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
257.0,2.0,0.0,2.0,2,1.68,0.98,556.0,1336.0,Spatial/MR
257.5,2.0,0.0,2.0,2,1.68,0.96,556.0,1336.0,Spatial/MR
258.0,2.0,0.0,2.0,2,1.65,0.94,556.0,1336.0,Spatial/MR
258.5,3.0,0.0,2.0,2,1.65,0.92,556.0,1336.0,Spatial/MR
259.0,2.0,0.0,1.0,2,1.6,0.9,556.0,1336.0,Spatial/MR
259.5,2.0,0.0,1.0,2,1.55,0.88,556.0,1336.0,Spatial/MR
260.0,2.0,0.0,2.0,2,1.55,0.86,556.0,1336.0,Spatial/MR
260.5,2.0,0.0,2.0,2,1.52,0.84,556.0,1336.0,Spatial/MR
261.0,2.0,0.0,2.0,2,1.5,0.82,556.0,1336.0,Spatial/MR
261.5,2.0,0.0,2.0,2,1.48,0.8,556.0,1336.0,Spatial/MR
262.0,2.0,1.0,2.0,1,1.48,0.82,556.0,1336.0,Spatial/MR
262.5,2.0,1.0,2.0,2,1.5,0.84,556.0,1336.0,Spatial/MR
263.0,2.0,1.0,1.0,2,1.5,0.86,556.0,1336.0,Spatial/MR
263.5,2.0,1.0,1.0,2,1.48,0.88,556.0,1336.0,Spatial/MR
264.0,2.0,1.0,1.0,2,1.5,0.9,556.0,1336.0,Spatial/MR
264.5,2.0,1.0,2.0,2,1.55,0.92,556.0,1336.0,Spatial/MR
265.0,2.0,1.0,2.0,2,1.58,0.94,556.0,1336.0,Spatial/MR
265.5,2.0,1.0,2.0,2,1.6,0.96,556.0,1336.0,Spatial/MR
266.0,2.0,1.0,2.0,2,1.62,0.98,556.0,1336.0,Spatial/MR
266.5,2.0,1.0,2.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
267.0,2.0,1.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
267.5,2.0,1.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
268.0,2.0,1.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
268.5,2.0,1.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
269.0,2.0,1.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
269.5,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
270.0,2.0,1.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
270.5,2.0,1.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
271.0,2.0,1.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
271.5,2.0,1.0,1.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
272.0,2.0,2.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
272.5,2.0,2.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
273.0,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
273.5,2.0,1.0,1.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
274.0,2.0,1.0,1.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
274.5,2.0,1.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
275.0,2.0,1.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
275.5,2.0,2.0,2.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
276.0,2.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
276.5,2.0,1.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
277.0,2.0,1.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
277.5,2.0,1.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
278.0,2.0,2.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
278.5,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
279.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
279.5,2.0,2.0,1.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
280.0,2.0,2.0,1.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
280.5,2.0,1.0,1.0,1,1.8,1.0,556.0,1336.0,Spatial/MR
281.0,2.0,0.0,1.0,1,1.7,0.98,556.0,1336.0,Spatial/MR
281.5,2.0,1.0,1.0,1,1.65,0.98,556.0,1336.0,Spatial/MR
282.0,2.0,1.0,1.0,1,1.6,0.98,556.0,1336.0,Spatial/MR
282.5,2.0,2.0,1.0,1,1.58,0.98,556.0,1336.0,Spatial/MR
283.0,2.0,2.0,1.0,2,1.55,0.98,556.0,1336.0,Spatial/MR
283.5,2.0,2.0,1.0,2,1.52,0.98,556.0,1336.0,Spatial/MR
284.0,2.0,2.0,1.0,2,1.5,0.98,556.0,1336.0,Spatial/MR
284.5,2.0,2.0,1.0,2,1.5,0.98,556.0,1336.0,Spatial/MR
285.0,2.0,2.0,1.0,2,1.5,0.98,556.0,1336.0,Spatial/MR
285.5,2.0,2.0,1.0,2,1.55,0.98,556.0,1336.0,Spatial/MR
286.0,2.0,2.0,1.0,2,1.62,1.0,556.0,1336.0,Spatial/MR
286.5,2.0,2.0,2.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
287.0,2.0,0.0,2.0,2,1.72,0.98,556.0,1336.0,Spatial/MR
287.5,2.0,1.0,2.0,2,1.75,0.98,556.0,1336.0,Spatial/MR
288.0,2.0,1.0,1.0,2,1.72,0.98,556.0,1336.0,Spatial/MR
288.5,2.0,1.0,2.0,2,1.72,0.98,556.0,1336.0,Spatial/MR
289.0,2.0,1.0,1.0,2,1.7,0.98,556.0,1336.0,Spatial/MR
289.5,2.0,1.0,1.0,2,1.68,0.98,556.0,1336.0,Spatial/MR
290.0,2.0,1.0,1.0,2,1.65,0.98,556.0,1336.0,Spatial/MR
290.5,2.0,1.0,1.0,2,1.62,0.98,556.0,1336.0,Spatial/MR
291.0,2.0,1.0,2.0,2,1.62,0.98,556.0,1336.0,Spatial/MR
291.5,2.0,2.0,2.0,2,1.62,0.98,556.0,1336.0,Spatial/MR
292.0,2.0,2.0,2.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
292.5,2.0,2.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
293.0,2.0,1.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
293.5,2.0,1.0,1.0,2,1.65,1.0,556.0,1336.0,Spatial/MR
294.0,2.0,2.0,1.0,2,1.68,1.0,556.0,1336.0,Spatial/MR
294.5,2.0,2.0,1.0,2,1.7,1.0,556.0,1336.0,Spatial/MR
295.0,2.0,2.0,1.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
295.5,2.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
296.0,2.0,2.0,1.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
296.5,2.0,1.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
297.0,2.0,2.0,2.0,2,1.72,1.0,556.0,1336.0,Spatial/MR
297.5,2.0,2.0,2.0,2,1.75,1.0,556.0,1336.0,Spatial/MR
298.0,2.0,1.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
298.5,2.0,1.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
299.0,2.0,1.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
299.5,2.0,1.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
300.0,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
300.5,2.0,2.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
301.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
301.5,2.0,1.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
302.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
302.5,2.0,1.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
303.0,2.0,1.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
303.5,2.0,1.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
304.0,2.0,1.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
304.5,2.0,1.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
305.0,2.0,1.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
305.5,2.0,1.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
306.0,2.0,1.0,2.0,2,1.78,1.0,556.0,1336.0,Spatial/MR
306.5,2.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
307.0,2.0,2.0,2.0,2,1.8,1.0,556.0,1336.0,Spatial/MR
307.5,2.0,2.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
308.0,2.0,1.0,2.0,2,1.82,1.0,556.0,1336.0,Spatial/MR
308.5,2.0,2.0,2.0,2,1.85,1.0,556.0,1336.0,Spatial/MR
309.0,2.0,2.0,2.0,2,1.88,1.0,556.0,1336.0,Spatial/MR
309.5,2.0,2.0,2.0,2,1.9,1.0,556.0,1336.0,Spatial/MR
310.0,2.0,2.0,2.0,2,1.92,1.0,556.0,1336.0,Spatial/MR
310.5,2.0,2.0,2.0,2,1.95,1.0,556.0,1336.0,Spatial/MR
311.0,2.0,2.0,2.0,2,1.98,1.0,556.0,1336.0,Spatial/MR
311.5,2.0,2.0,2.0,2,1.98,1.0,556.0,1336.0,Spatial/MR
312.0,2.0,2.0,2.0,2,1.98,1.0,556.0,1336.0,Spatial/MR
312.5,2.0,2.0,2.0,2,1.98,1.0,556.0,1336.0,Spatial/MR
313.0,1.0,2.0,2.0,2,1.98,1.0,556.0,1336.0,Spatial/MR
313.5,0.0,2.0,2.0,2,1.92,0.98,556.0,1336.0,Spatial/MR
314.0,0.0,2.0,0.0,2,1.82,0.94,556.0,1336.0,Spatial/MR
314.5,1.0,2.0,1.0,2,1.78,0.94,556.0,1336.0,Spatial/MR
315.0,2.0,2.0,2.0,2,1.78,0.94,556.0,1336.0,Spatial/MR
315.5,2.0,2.0,2.0,2,1.78,0.94,556.0,1336.0,Spatial/MR
316.0,2.0,2.0,0.0,2,1.72,0.92,556.0,1336.0,Spatial/MR
316.5,2.0,2.0,0.0,2,1.68,0.9,556.0,1336.0,Spatial/MR
317.0,2.0,2.0,0.0,2,1.62,0.88,556.0,1336.0,Spatial/MR
317.5,2.0,2.0,0.0,2,1.58,0.86,556.0,1336.0,Spatial/MR
318.0,2.0,2.0,0.0,2,1.55,0.84,556.0,1336.0,Spatial/MR
318.5,2.0,2.0,0.0,2,1.55,0.84,556.0,1336.0,Spatial/MR
319.0,2.0,2.0,0.0,2,1.6,0.86,556.0,1336.0,Spatial/MR
319.5,2.0,2.0,0.0,2,1.6,0.84,556.0,1336.0,Spatial/MR
320.0,2.0,2.0,0.0,2,1.55,0.82,556.0,1336.0,Spatial/MR
320.5,2.0,2.0,0.0,2,1.5,0.8,556.0,1336.0,Spatial/MR
321.0,2.0,2.0,0.0,2,1.5,0.8,556.0,1336.0,Spatial/MR
321.5,2.0,2.0,0.0,2,1.5,0.8,556.0,1336.0,Spatial/MR
322.0,2.0,2.0,1.0,2,1.52,0.82,556.0,1336.0,Spatial/MR
322.5,1.0,2.0,1.0,2,1.52,0.84,556.0,1336.0,Spatial/MR
323.0,2.0,2.0,1.0,2,1.55,0.86,556.0,1336.0,Spatial/MR
