time,faces_005,faces_007,average_numeric,average_binary,task_start_sec,task_end_sec,condition
435.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
436.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
436.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
437.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
437.5,2,1,1.95,1.0,3.0,783.0,Spatial/VR
438.0,2,1,1.9,1.0,3.0,783.0,Spatial/VR
438.5,2,1,1.85,1.0,3.0,783.0,Spatial/VR
439.0,2,1,1.8,1.0,3.0,783.0,Spatial/VR
439.5,2,1,1.75,1.0,3.0,783.0,Spatial/VR
440.0,2,1,1.7,1.0,3.0,783.0,Spatial/VR
440.5,2,1,1.65,1.0,3.0,783.0,Spatial/VR
441.0,2,2,1.65,1.0,3.0,783.0,Spatial/VR
441.5,2,2,1.65,1.0,3.0,783.0,Spatial/VR
442.0,2,2,1.65,1.0,3.0,783.0,Spatial/VR
442.5,2,2,1.7,1.0,3.0,783.0,Spatial/VR
443.0,2,1,1.7,1.0,3.0,783.0,Spatial/VR
443.5,2,1,1.7,1.0,3.0,783.0,Spatial/VR
444.0,2,1,1.7,1.0,3.0,783.0,Spatial/VR
444.5,2,2,1.75,1.0,3.0,783.0,Spatial/VR
445.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
445.5,1,1,1.75,1.0,3.0,783.0,Spatial/VR
446.0,1,2,1.7,1.0,3.0,783.0,Spatial/VR
446.5,1,1,1.6,1.0,3.0,783.0,Spatial/VR
447.0,1,1,1.5,1.0,3.0,783.0,Spatial/VR
447.5,1,1,1.4,1.0,3.0,783.0,Spatial/VR
448.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
448.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
449.0,1,1,1.25,1.0,3.0,783.0,Spatial/VR
449.5,1,1,1.15,1.0,3.0,783.0,Spatial/VR
450.0,1,1,1.05,1.0,3.0,783.0,Spatial/VR
450.5,1,1,1.05,1.0,3.0,783.0,Spatial/VR
451.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
451.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
452.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
452.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
453.0,2,1,1.05,1.0,3.0,783.0,Spatial/VR
453.5,2,2,1.15,1.0,3.0,783.0,Spatial/VR
454.0,1,2,1.2,1.0,3.0,783.0,Spatial/VR
454.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
455.0,1,1,1.2,1.0,3.0,783.0,Spatial/VR
455.5,2,1,1.25,1.0,3.0,783.0,Spatial/VR
456.0,2,1,1.3,1.0,3.0,783.0,Spatial/VR
456.5,2,1,1.35,1.0,3.0,783.0,Spatial/VR
457.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
457.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
458.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
458.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
459.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
459.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
460.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
460.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
461.0,2,2,1.55,1.0,3.0,783.0,Spatial/VR
461.5,1,1,1.5,1.0,3.0,783.0,Spatial/VR
462.0,1,1,1.45,1.0,3.0,783.0,Spatial/VR
462.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
463.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
463.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
464.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
464.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
465.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
465.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
466.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
466.5,2,2,1.5,1.0,3.0,783.0,Spatial/VR
467.0,2,2,1.6,1.0,3.0,783.0,Spatial/VR
467.5,2,2,1.65,1.0,3.0,783.0,Spatial/VR
468.0,1,1,1.6,1.0,3.0,783.0,Spatial/VR
468.5,1,1,1.55,1.0,3.0,783.0,Spatial/VR
469.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
469.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
470.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
470.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
471.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
471.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
472.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
472.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
473.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
473.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
474.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
474.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
475.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
475.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
476.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
476.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
477.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
477.5,2,0,1.45,0.97,3.0,783.0,Spatial/VR
478.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
478.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
479.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
479.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
480.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
480.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
481.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
481.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
482.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
482.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
483.0,2,2,1.55,1.0,3.0,783.0,Spatial/VR
483.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
484.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
484.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
485.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
485.5,1,1,1.5,1.0,3.0,783.0,Spatial/VR
486.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
486.5,1,1,1.45,1.0,3.0,783.0,Spatial/VR
487.0,1,1,1.4,1.0,3.0,783.0,Spatial/VR
487.5,1,1,1.35,1.0,3.0,783.0,Spatial/VR
488.0,1,1,1.25,1.0,3.0,783.0,Spatial/VR
488.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
489.0,1,1,1.15,1.0,3.0,783.0,Spatial/VR
489.5,1,1,1.1,1.0,3.0,783.0,Spatial/VR
490.0,1,1,1.05,1.0,3.0,783.0,Spatial/VR
490.5,2,1,1.1,1.0,3.0,783.0,Spatial/VR
491.0,2,1,1.1,1.0,3.0,783.0,Spatial/VR
491.5,2,1,1.15,1.0,3.0,783.0,Spatial/VR
492.0,2,1,1.2,1.0,3.0,783.0,Spatial/VR
492.5,2,1,1.25,1.0,3.0,783.0,Spatial/VR
493.0,2,1,1.3,1.0,3.0,783.0,Spatial/VR
493.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
494.0,1,1,1.3,1.0,3.0,783.0,Spatial/VR
494.5,1,2,1.35,1.0,3.0,783.0,Spatial/VR
495.0,1,2,1.4,1.0,3.0,783.0,Spatial/VR
495.5,1,1,1.35,1.0,3.0,783.0,Spatial/VR
496.0,2,1,1.35,1.0,3.0,783.0,Spatial/VR
496.5,2,2,1.4,1.0,3.0,783.0,Spatial/VR
497.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
497.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
498.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
498.5,2,2,1.5,1.0,3.0,783.0,Spatial/VR
499.0,2,2,1.6,1.0,3.0,783.0,Spatial/VR
499.5,2,2,1.65,1.0,3.0,783.0,Spatial/VR
500.0,2,2,1.7,1.0,3.0,783.0,Spatial/VR
500.5,2,2,1.8,1.0,3.0,783.0,Spatial/VR
501.0,2,2,1.85,1.0,3.0,783.0,Spatial/VR
501.5,2,2,1.85,1.0,3.0,783.0,Spatial/VR
502.0,2,2,1.9,1.0,3.0,783.0,Spatial/VR
502.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
503.0,2,1,1.95,1.0,3.0,783.0,Spatial/VR
503.5,2,1,1.9,1.0,3.0,783.0,Spatial/VR
504.0,2,1,1.85,1.0,3.0,783.0,Spatial/VR
504.5,2,1,1.8,1.0,3.0,783.0,Spatial/VR
505.0,1,1,1.7,1.0,3.0,783.0,Spatial/VR
505.5,1,1,1.6,1.0,3.0,783.0,Spatial/VR
506.0,1,2,1.55,1.0,3.0,783.0,Spatial/VR
506.5,1,1,1.45,1.0,3.0,783.0,Spatial/VR
507.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
507.5,2,1,1.35,1.0,3.0,783.0,Spatial/VR
508.0,1,2,1.35,1.0,3.0,783.0,Spatial/VR
508.5,2,2,1.4,1.0,3.0,783.0,Spatial/VR
509.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
509.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
510.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
510.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
511.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
511.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
512.0,1,1,1.5,1.0,3.0,783.0,Spatial/VR
512.5,1,1,1.45,1.0,3.0,783.0,Spatial/VR
513.0,1,1,1.4,1.0,3.0,783.0,Spatial/VR
513.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
514.0,1,1,1.25,1.0,3.0,783.0,Spatial/VR
514.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
515.0,1,1,1.15,1.0,3.0,783.0,Spatial/VR
515.5,1,1,1.1,1.0,3.0,783.0,Spatial/VR
516.0,1,1,1.05,1.0,3.0,783.0,Spatial/VR
516.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
517.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
517.5,2,1,1.05,1.0,3.0,783.0,Spatial/VR
518.0,2,1,1.1,1.0,3.0,783.0,Spatial/VR
518.5,2,2,1.2,1.0,3.0,783.0,Spatial/VR
519.0,2,2,1.3,1.0,3.0,783.0,Spatial/VR
519.5,2,2,1.4,1.0,3.0,783.0,Spatial/VR
520.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
520.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
521.0,1,1,1.5,1.0,3.0,783.0,Spatial/VR
521.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
522.0,2,1,1.6,1.0,3.0,783.0,Spatial/VR
522.5,1,2,1.6,1.0,3.0,783.0,Spatial/VR
523.0,2,1,1.6,1.0,3.0,783.0,Spatial/VR
523.5,2,2,1.6,1.0,3.0,783.0,Spatial/VR
524.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
524.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
525.0,2,2,1.55,1.0,3.0,783.0,Spatial/VR
525.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
526.0,2,1,1.6,1.0,3.0,783.0,Spatial/VR
526.5,2,1,1.6,1.0,3.0,783.0,Spatial/VR
527.0,1,1,1.55,1.0,3.0,783.0,Spatial/VR
527.5,1,1,1.5,1.0,3.0,783.0,Spatial/VR
528.0,1,1,1.45,1.0,3.0,783.0,Spatial/VR
528.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
529.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
529.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
530.0,2,2,1.4,1.0,3.0,783.0,Spatial/VR
530.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
531.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
531.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
532.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
532.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
533.0,2,1,1.55,1.0,3.0,783.0,Spatial/VR
533.5,2,2,1.6,1.0,3.0,783.0,Spatial/VR
534.0,2,2,1.65,1.0,3.0,783.0,Spatial/VR
534.5,2,2,1.7,1.0,3.0,783.0,Spatial/VR
535.0,2,2,1.7,1.0,3.0,783.0,Spatial/VR
535.5,2,2,1.75,1.0,3.0,783.0,Spatial/VR
536.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
536.5,2,2,1.85,1.0,3.0,783.0,Spatial/VR
537.0,2,2,1.9,1.0,3.0,783.0,Spatial/VR
537.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
538.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
538.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
539.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
539.5,1,2,1.95,1.0,3.0,783.0,Spatial/VR
540.0,2,2,1.95,1.0,3.0,783.0,Spatial/VR
540.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
541.0,2,2,1.95,1.0,3.0,783.0,Spatial/VR
541.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
542.0,2,2,1.95,1.0,3.0,783.0,Spatial/VR
542.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
543.0,2,1,1.9,1.0,3.0,783.0,Spatial/VR
543.5,2,2,1.9,1.0,3.0,783.0,Spatial/VR
544.0,2,2,1.9,1.0,3.0,783.0,Spatial/VR
544.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
545.0,1,2,1.9,1.0,3.0,783.0,Spatial/VR
545.5,1,1,1.8,1.0,3.0,783.0,Spatial/VR
546.0,1,2,1.75,1.0,3.0,783.0,Spatial/VR
546.5,1,2,1.7,1.0,3.0,783.0,Spatial/VR
547.0,1,2,1.65,1.0,3.0,783.0,Spatial/VR
547.5,1,2,1.6,1.0,3.0,783.0,Spatial/VR
548.0,2,1,1.6,1.0,3.0,783.0,Spatial/VR
548.5,2,1,1.55,1.0,3.0,783.0,Spatial/VR
549.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
549.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
550.0,1,2,1.45,1.0,3.0,783.0,Spatial/VR
550.5,1,2,1.5,1.0,3.0,783.0,Spatial/VR
551.0,1,2,1.5,1.0,3.0,783.0,Spatial/VR
551.5,1,2,1.5,1.0,3.0,783.0,Spatial/VR
552.0,1,2,1.5,1.0,3.0,783.0,Spatial/VR
552.5,1,1,1.45,1.0,3.0,783.0,Spatial/VR
553.0,1,2,1.45,1.0,3.0,783.0,Spatial/VR
553.5,1,1,1.4,1.0,3.0,783.0,Spatial/VR
554.0,2,2,1.45,1.0,3.0,783.0,Spatial/VR
554.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
555.0,1,1,1.4,1.0,3.0,783.0,Spatial/VR
555.5,1,2,1.4,1.0,3.0,783.0,Spatial/VR
556.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
556.5,2,1,1.35,1.0,3.0,783.0,Spatial/VR
557.0,1,1,1.3,1.0,3.0,783.0,Spatial/VR
557.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
558.0,2,2,1.35,1.0,3.0,783.0,Spatial/VR
558.5,2,2,1.45,1.0,3.0,783.0,Spatial/VR
559.0,1,2,1.4,1.0,3.0,783.0,Spatial/VR
559.5,1,2,1.4,1.0,3.0,783.0,Spatial/VR
560.0,2,2,1.5,1.0,3.0,783.0,Spatial/VR
560.5,2,2,1.55,1.0,3.0,783.0,Spatial/VR
561.0,2,2,1.65,1.0,3.0,783.0,Spatial/VR
561.5,2,2,1.7,1.0,3.0,783.0,Spatial/VR
562.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
562.5,2,2,1.9,1.0,3.0,783.0,Spatial/VR
563.0,2,2,1.9,1.0,3.0,783.0,Spatial/VR
563.5,2,2,1.9,1.0,3.0,783.0,Spatial/VR
564.0,2,2,1.95,1.0,3.0,783.0,Spatial/VR
564.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
565.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
565.5,1,2,1.95,1.0,3.0,783.0,Spatial/VR
566.0,1,1,1.85,1.0,3.0,783.0,Spatial/VR
566.5,1,2,1.8,1.0,3.0,783.0,Spatial/VR
567.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
567.5,2,2,1.8,1.0,3.0,783.0,Spatial/VR
568.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
568.5,2,2,1.8,1.0,3.0,783.0,Spatial/VR
569.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
569.5,2,2,1.8,1.0,3.0,783.0,Spatial/VR
570.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
570.5,2,2,1.85,1.0,3.0,783.0,Spatial/VR
571.0,2,2,1.95,1.0,3.0,783.0,Spatial/VR
571.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
572.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
572.5,2,1,1.95,1.0,3.0,783.0,Spatial/VR
573.0,2,1,1.9,1.0,3.0,783.0,Spatial/VR
573.5,2,1,1.85,1.0,3.0,783.0,Spatial/VR
574.0,2,1,1.8,1.0,3.0,783.0,Spatial/VR
574.5,2,1,1.75,1.0,3.0,783.0,Spatial/VR
575.0,2,1,1.7,1.0,3.0,783.0,Spatial/VR
575.5,2,2,1.7,1.0,3.0,783.0,Spatial/VR
576.0,2,2,1.7,1.0,3.0,783.0,Spatial/VR
576.5,2,2,1.7,1.0,3.0,783.0,Spatial/VR
577.0,2,1,1.65,1.0,3.0,783.0,Spatial/VR
577.5,2,2,1.7,1.0,3.0,783.0,Spatial/VR
578.0,2,1,1.7,1.0,3.0,783.0,Spatial/VR
578.5,2,1,1.7,1.0,3.0,783.0,Spatial/VR
579.0,2,1,1.7,1.0,3.0,783.0,Spatial/VR
579.5,2,1,1.7,1.0,3.0,783.0,Spatial/VR
580.0,1,1,1.65,1.0,3.0,783.0,Spatial/VR
580.5,1,0,1.5,0.97,3.0,783.0,Spatial/VR
581.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
581.5,2,1,1.4,0.97,3.0,783.0,Spatial/VR
582.0,2,1,1.4,0.97,3.0,783.0,Spatial/VR
582.5,2,1,1.35,0.97,3.0,783.0,Spatial/VR
583.0,2,1,1.35,0.97,3.0,783.0,Spatial/VR
583.5,2,1,1.35,0.97,3.0,783.0,Spatial/VR
584.0,1,1,1.3,0.97,3.0,783.0,Spatial/VR
584.5,1,1,1.25,0.97,3.0,783.0,Spatial/VR
585.0,1,1,1.25,0.97,3.0,783.0,Spatial/VR
585.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
586.0,2,1,1.3,1.0,3.0,783.0,Spatial/VR
586.5,2,1,1.3,1.0,3.0,783.0,Spatial/VR
587.0,2,2,1.35,1.0,3.0,783.0,Spatial/VR
587.5,2,1,1.35,1.0,3.0,783.0,Spatial/VR
588.0,2,1,1.35,1.0,3.0,783.0,Spatial/VR
588.5,2,1,1.35,1.0,3.0,783.0,Spatial/VR
589.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
589.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
590.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
590.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
591.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
591.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
592.0,2,2,1.5,1.0,3.0,783.0,Spatial/VR
592.5,1,1,1.45,1.0,3.0,783.0,Spatial/VR
593.0,1,1,1.4,1.0,3.0,783.0,Spatial/VR
593.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
594.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
594.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
595.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
595.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
596.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
596.5,2,2,1.5,1.0,3.0,783.0,Spatial/VR
597.0,2,2,1.5,1.0,3.0,783.0,Spatial/VR
597.5,1,2,1.55,1.0,3.0,783.0,Spatial/VR
598.0,1,2,1.6,1.0,3.0,783.0,Spatial/VR
598.5,2,2,1.65,1.0,3.0,783.0,Spatial/VR
599.0,2,2,1.7,1.0,3.0,783.0,Spatial/VR
599.5,2,2,1.75,1.0,3.0,783.0,Spatial/VR
600.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
600.5,2,2,1.85,1.0,3.0,783.0,Spatial/VR
601.0,2,2,1.9,1.0,3.0,783.0,Spatial/VR
601.5,2,2,1.9,1.0,3.0,783.0,Spatial/VR
602.0,2,2,1.9,1.0,3.0,783.0,Spatial/VR
602.5,2,2,1.95,1.0,3.0,783.0,Spatial/VR
603.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
603.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
604.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
604.5,2,1,1.95,1.0,3.0,783.0,Spatial/VR
605.0,2,1,1.9,1.0,3.0,783.0,Spatial/VR
605.5,2,1,1.85,1.0,3.0,783.0,Spatial/VR
606.0,2,1,1.8,1.0,3.0,783.0,Spatial/VR
606.5,2,2,1.8,1.0,3.0,783.0,Spatial/VR
607.0,2,2,1.8,1.0,3.0,783.0,Spatial/VR
607.5,2,1,1.75,1.0,3.0,783.0,Spatial/VR
608.0,1,1,1.65,1.0,3.0,783.0,Spatial/VR
608.5,1,1,1.55,1.0,3.0,783.0,Spatial/VR
609.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
609.5,2,2,1.55,1.0,3.0,783.0,Spatial/VR
610.0,1,2,1.55,1.0,3.0,783.0,Spatial/VR
610.5,2,0,1.5,0.97,3.0,783.0,Spatial/VR
611.0,1,1,1.45,0.97,3.0,783.0,Spatial/VR
611.5,1,2,1.4,0.97,3.0,783.0,Spatial/VR
612.0,1,2,1.35,0.97,3.0,783.0,Spatial/VR
612.5,1,2,1.35,0.97,3.0,783.0,Spatial/VR
613.0,2,2,1.45,0.97,3.0,783.0,Spatial/VR
613.5,2,2,1.55,0.97,3.0,783.0,Spatial/VR
614.0,2,2,1.6,0.97,3.0,783.0,Spatial/VR
614.5,2,2,1.6,0.97,3.0,783.0,Spatial/VR
615.0,2,2,1.65,0.97,3.0,783.0,Spatial/VR
615.5,2,2,1.75,1.0,3.0,783.0,Spatial/VR
616.0,2,2,1.85,1.0,3.0,783.0,Spatial/VR
616.5,2,2,1.9,1.0,3.0,783.0,Spatial/VR
617.0,2,2,1.95,1.0,3.0,783.0,Spatial/VR
617.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
618.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
618.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
619.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
619.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
620.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
620.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
621.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
621.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
622.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
622.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
623.0,2,2,2.0,1.0,3.0,783.0,Spatial/VR
623.5,2,2,2.0,1.0,3.0,783.0,Spatial/VR
624.0,2,1,1.95,1.0,3.0,783.0,Spatial/VR
624.5,2,1,1.9,1.0,3.0,783.0,Spatial/VR
625.0,2,1,1.85,1.0,3.0,783.0,Spatial/VR
625.5,2,1,1.8,1.0,3.0,783.0,Spatial/VR
626.0,2,1,1.75,1.0,3.0,783.0,Spatial/VR
626.5,2,2,1.75,1.0,3.0,783.0,Spatial/VR
627.0,2,2,1.75,1.0,3.0,783.0,Spatial/VR
627.5,2,1,1.7,1.0,3.0,783.0,Spatial/VR
628.0,2,1,1.65,1.0,3.0,783.0,Spatial/VR
628.5,2,0,1.55,0.97,3.0,783.0,Spatial/VR
629.0,2,0,1.5,0.93,3.0,783.0,Spatial/VR
629.5,2,0,1.45,0.9,3.0,783.0,Spatial/VR
630.0,1,0,1.35,0.87,3.0,783.0,Spatial/VR
630.5,1,0,1.25,0.83,3.0,783.0,Spatial/VR
631.0,1,1,1.2,0.83,3.0,783.0,Spatial/VR
631.5,1,2,1.15,0.83,3.0,783.0,Spatial/VR
632.0,0,2,1.05,0.8,3.0,783.0,Spatial/VR
632.5,0,1,0.95,0.77,3.0,783.0,Spatial/VR
633.0,0,0,0.8,0.7,3.0,783.0,Spatial/VR
633.5,0,0,0.7,0.67,3.0,783.0,Spatial/VR
634.0,0,1,0.65,0.67,3.0,783.0,Spatial/VR
634.5,0,1,0.6,0.67,3.0,783.0,Spatial/VR
635.0,1,1,0.65,0.7,3.0,783.0,Spatial/VR
635.5,1,1,0.7,0.73,3.0,783.0,Spatial/VR
636.0,1,1,0.7,0.73,3.0,783.0,Spatial/VR
636.5,2,1,0.7,0.73,3.0,783.0,Spatial/VR
637.0,2,1,0.75,0.77,3.0,783.0,Spatial/VR
637.5,2,1,0.85,0.8,3.0,783.0,Spatial/VR
638.0,2,0,0.95,0.83,3.0,783.0,Spatial/VR
638.5,1,0,1.0,0.87,3.0,783.0,Spatial/VR
639.0,1,0,1.0,0.87,3.0,783.0,Spatial/VR
639.5,1,0,1.0,0.87,3.0,783.0,Spatial/VR
640.0,0,0,0.9,0.8,3.0,783.0,Spatial/VR
640.5,0,0,0.8,0.73,3.0,783.0,Spatial/VR
641.0,1,0,0.75,0.7,3.0,783.0,Spatial/VR
641.5,1,0,0.65,0.67,3.0,783.0,Spatial/VR
642.0,1,0,0.55,0.63,3.0,783.0,Spatial/VR
642.5,1,0,0.45,0.6,3.0,783.0,Spatial/VR
643.0,1,0,0.4,0.6,3.0,783.0,Spatial/VR
643.5,1,0,0.4,0.6,3.0,783.0,Spatial/VR
644.0,1,0,0.4,0.6,3.0,783.0,Spatial/VR
644.5,1,0,0.4,0.6,3.0,783.0,Spatial/VR
645.0,1,0,0.45,0.63,3.0,783.0,Spatial/VR
645.5,1,0,0.5,0.67,3.0,783.0,Spatial/VR
646.0,1,0,0.5,0.67,3.0,783.0,Spatial/VR
646.5,1,1,0.55,0.7,3.0,783.0,Spatial/VR
647.0,1,1,0.6,0.73,3.0,783.0,Spatial/VR
647.5,2,1,0.7,0.77,3.0,783.0,Spatial/VR
648.0,2,1,0.8,0.8,3.0,783.0,Spatial/VR
648.5,2,1,0.9,0.83,3.0,783.0,Spatial/VR
649.0,1,1,0.95,0.87,3.0,783.0,Spatial/VR
649.5,2,1,1.05,0.9,3.0,783.0,Spatial/VR
650.0,2,1,1.15,0.93,3.0,783.0,Spatial/VR
650.5,2,1,1.25,0.97,3.0,783.0,Spatial/VR
651.0,2,1,1.35,1.0,3.0,783.0,Spatial/VR
651.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
652.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
652.5,2,0,1.4,0.97,3.0,783.0,Spatial/VR
653.0,2,0,1.35,0.93,3.0,783.0,Spatial/VR
