time,faces_103,faces_104,faces_105,faces_106,average_numeric,average_binary,task_start_sec,task_end_sec,condition
331.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
331.5,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
332.0,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
332.5,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
333.0,3.0,3,3.0,3.0,2.8,1.0,887.0,1667.0,Grid/VR
333.5,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
334.0,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
334.5,3.0,3,3.0,3.0,2.88,1.0,887.0,1667.0,Grid/VR
335.0,3.0,3,3.0,3.0,2.9,1.0,887.0,1667.0,Grid/VR
335.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
336.0,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
336.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
337.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
337.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
338.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
338.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
339.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
339.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
340.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
340.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
341.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
341.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
342.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
342.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
343.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
343.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
344.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
344.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
345.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
345.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
346.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
346.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
347.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
347.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
348.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
348.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
349.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
349.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
350.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
350.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
351.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
351.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
352.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
352.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
353.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
353.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
354.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
354.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
355.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
355.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
356.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
356.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
357.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
357.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
358.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
358.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
359.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
359.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
360.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
360.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
361.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
361.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
362.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
362.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
363.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
363.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
364.0,2.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
364.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
365.0,3.0,3,3.0,2.0,2.95,1.0,887.0,1667.0,Grid/VR
365.5,3.0,3,3.0,2.0,2.92,1.0,887.0,1667.0,Grid/VR
366.0,3.0,3,3.0,2.0,2.9,1.0,887.0,1667.0,Grid/VR
366.5,3.0,3,3.0,2.0,2.88,1.0,887.0,1667.0,Grid/VR
367.0,3.0,3,3.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
367.5,3.0,3,3.0,2.0,2.82,1.0,887.0,1667.0,Grid/VR
368.0,3.0,3,3.0,2.0,2.8,1.0,887.0,1667.0,Grid/VR
368.5,3.0,3,3.0,2.0,2.78,1.0,887.0,1667.0,Grid/VR
369.0,3.0,3,3.0,3.0,2.8,1.0,887.0,1667.0,Grid/VR
369.5,3.0,3,3.0,3.0,2.8,1.0,887.0,1667.0,Grid/VR
370.0,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
370.5,3.0,3,3.0,2.0,2.82,1.0,887.0,1667.0,Grid/VR
371.0,3.0,3,3.0,1.0,2.8,1.0,887.0,1667.0,Grid/VR
371.5,3.0,3,3.0,1.0,2.78,1.0,887.0,1667.0,Grid/VR
372.0,3.0,3,3.0,1.0,2.75,1.0,887.0,1667.0,Grid/VR
372.5,3.0,3,3.0,1.0,2.72,1.0,887.0,1667.0,Grid/VR
373.0,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
373.5,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
374.0,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
374.5,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
375.0,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
375.5,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
376.0,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
376.5,3.0,3,3.0,3.0,2.88,1.0,887.0,1667.0,Grid/VR
377.0,3.0,3,0.0,3.0,2.85,0.98,887.0,1667.0,Grid/VR
377.5,3.0,3,0.0,3.0,2.82,0.96,887.0,1667.0,Grid/VR
378.0,3.0,3,0.0,3.0,2.78,0.94,887.0,1667.0,Grid/VR
378.5,3.0,3,0.0,3.0,2.7,0.92,887.0,1667.0,Grid/VR
379.0,3.0,3,0.0,3.0,2.62,0.9,887.0,1667.0,Grid/VR
379.5,2.0,3,0.0,3.0,2.52,0.88,887.0,1667.0,Grid/VR
380.0,2.0,3,0.0,3.0,2.42,0.86,887.0,1667.0,Grid/VR
380.5,2.0,3,0.0,3.0,2.33,0.84,887.0,1667.0,Grid/VR
381.0,3.0,3,0.0,3.0,2.25,0.82,887.0,1667.0,Grid/VR
381.5,3.0,3,0.0,3.0,2.17,0.8,887.0,1667.0,Grid/VR
382.0,3.0,3,0.0,3.0,2.17,0.8,887.0,1667.0,Grid/VR
382.5,3.0,3,0.0,2.0,2.15,0.8,887.0,1667.0,Grid/VR
383.0,3.0,3,0.0,2.0,2.12,0.8,887.0,1667.0,Grid/VR
383.5,3.0,3,0.0,3.0,2.12,0.8,887.0,1667.0,Grid/VR
384.0,3.0,3,3.0,3.0,2.2,0.82,887.0,1667.0,Grid/VR
384.5,3.0,1,3.0,2.0,2.22,0.84,887.0,1667.0,Grid/VR
385.0,3.0,0,0.0,2.0,2.15,0.82,887.0,1667.0,Grid/VR
385.5,3.0,0,0.0,3.0,2.1,0.8,887.0,1667.0,Grid/VR
386.0,3.0,0,0.0,3.0,2.02,0.78,887.0,1667.0,Grid/VR
386.5,3.0,1,0.0,3.0,1.98,0.78,887.0,1667.0,Grid/VR
387.0,3.0,3,0.0,3.0,1.98,0.78,887.0,1667.0,Grid/VR
387.5,3.0,3,0.0,3.0,2.0,0.78,887.0,1667.0,Grid/VR
388.0,3.0,3,0.0,3.0,2.02,0.78,887.0,1667.0,Grid/VR
388.5,3.0,3,0.0,3.0,2.02,0.78,887.0,1667.0,Grid/VR
389.0,2.0,3,0.0,2.0,1.9,0.76,887.0,1667.0,Grid/VR
389.5,3.0,3,1.0,2.0,1.9,0.76,887.0,1667.0,Grid/VR
390.0,3.0,3,0.0,3.0,2.0,0.78,887.0,1667.0,Grid/VR
390.5,3.0,3,0.0,3.0,2.08,0.8,887.0,1667.0,Grid/VR
391.0,3.0,3,0.0,3.0,2.15,0.82,887.0,1667.0,Grid/VR
391.5,3.0,3,0.0,3.0,2.2,0.82,887.0,1667.0,Grid/VR
392.0,3.0,2,3.0,3.0,2.25,0.84,887.0,1667.0,Grid/VR
392.5,3.0,2,3.0,3.0,2.3,0.86,887.0,1667.0,Grid/VR
393.0,3.0,3,3.0,3.0,2.38,0.88,887.0,1667.0,Grid/VR
393.5,3.0,3,3.0,3.0,2.45,0.9,887.0,1667.0,Grid/VR
394.0,3.0,3,3.0,3.0,2.58,0.92,887.0,1667.0,Grid/VR
394.5,3.0,3,2.0,3.0,2.62,0.92,887.0,1667.0,Grid/VR
395.0,3.0,3,2.0,3.0,2.68,0.94,887.0,1667.0,Grid/VR
395.5,3.0,3,2.0,2.0,2.7,0.96,887.0,1667.0,Grid/VR
396.0,3.0,3,2.0,2.0,2.72,0.98,887.0,1667.0,Grid/VR
396.5,3.0,3,3.0,2.0,2.78,1.0,887.0,1667.0,Grid/VR
397.0,3.0,3,3.0,2.0,2.78,1.0,887.0,1667.0,Grid/VR
397.5,3.0,3,3.0,2.0,2.78,1.0,887.0,1667.0,Grid/VR
398.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
398.5,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
399.0,3.0,3,3.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
399.5,3.0,3,3.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
400.0,3.0,3,3.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
400.5,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
401.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
401.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
402.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
402.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
403.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
403.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
404.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
404.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
405.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
405.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
406.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
406.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
407.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
407.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
408.0,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
408.5,3.0,3,3.0,3.0,2.8,1.0,887.0,1667.0,Grid/VR
409.0,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
409.5,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
410.0,3.0,3,3.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
410.5,3.0,3,3.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
411.0,3.0,3,3.0,2.0,2.85,1.0,887.0,1667.0,Grid/VR
411.5,3.0,3,3.0,3.0,2.88,1.0,887.0,1667.0,Grid/VR
412.0,3.0,3,0.0,3.0,2.82,0.98,887.0,1667.0,Grid/VR
412.5,3.0,3,0.0,3.0,2.78,0.96,887.0,1667.0,Grid/VR
413.0,3.0,3,0.0,3.0,2.7,0.94,887.0,1667.0,Grid/VR
413.5,3.0,3,0.0,3.0,2.62,0.92,887.0,1667.0,Grid/VR
414.0,3.0,3,0.0,3.0,2.55,0.9,887.0,1667.0,Grid/VR
414.5,3.0,3,0.0,3.0,2.48,0.88,887.0,1667.0,Grid/VR
415.0,3.0,3,0.0,3.0,2.42,0.86,887.0,1667.0,Grid/VR
415.5,3.0,3,0.0,3.0,2.38,0.84,887.0,1667.0,Grid/VR
416.0,3.0,3,0.0,3.0,2.33,0.82,887.0,1667.0,Grid/VR
416.5,3.0,3,0.0,3.0,2.25,0.8,887.0,1667.0,Grid/VR
417.0,3.0,3,0.0,3.0,2.25,0.8,887.0,1667.0,Grid/VR
417.5,3.0,3,0.0,2.0,2.22,0.8,887.0,1667.0,Grid/VR
418.0,3.0,3,0.0,2.0,2.2,0.8,887.0,1667.0,Grid/VR
418.5,3.0,3,0.0,2.0,2.17,0.8,887.0,1667.0,Grid/VR
419.0,3.0,3,0.0,3.0,2.17,0.8,887.0,1667.0,Grid/VR
419.5,3.0,3,0.0,3.0,2.17,0.8,887.0,1667.0,Grid/VR
420.0,3.0,3,0.0,2.0,2.15,0.8,887.0,1667.0,Grid/VR
420.5,3.0,3,0.0,2.0,2.12,0.8,887.0,1667.0,Grid/VR
421.0,3.0,0,0.0,2.0,2.02,0.78,887.0,1667.0,Grid/VR
421.5,3.0,0,0.0,3.0,1.95,0.76,887.0,1667.0,Grid/VR
422.0,3.0,0,3.0,3.0,1.95,0.76,887.0,1667.0,Grid/VR
422.5,3.0,0,3.0,3.0,1.98,0.76,887.0,1667.0,Grid/VR
423.0,3.0,3,2.0,3.0,2.05,0.78,887.0,1667.0,Grid/VR
423.5,3.0,3,1.0,3.0,2.1,0.8,887.0,1667.0,Grid/VR
424.0,3.0,3,1.0,3.0,2.12,0.82,887.0,1667.0,Grid/VR
424.5,3.0,3,1.0,3.0,2.15,0.84,887.0,1667.0,Grid/VR
425.0,3.0,3,0.0,3.0,2.17,0.84,887.0,1667.0,Grid/VR
425.5,3.0,3,3.0,3.0,2.28,0.86,887.0,1667.0,Grid/VR
426.0,3.0,3,3.0,3.0,2.45,0.9,887.0,1667.0,Grid/VR
426.5,3.0,3,3.0,2.0,2.58,0.94,887.0,1667.0,Grid/VR
427.0,3.0,3,3.0,2.0,2.62,0.96,887.0,1667.0,Grid/VR
427.5,3.0,3,3.0,3.0,2.7,0.98,887.0,1667.0,Grid/VR
428.0,3.0,3,3.0,2.0,2.7,0.98,887.0,1667.0,Grid/VR
428.5,3.0,3,3.0,2.0,2.72,0.98,887.0,1667.0,Grid/VR
429.0,3.0,3,3.0,2.0,2.75,0.98,887.0,1667.0,Grid/VR
429.5,3.0,3,3.0,2.0,2.78,0.98,887.0,1667.0,Grid/VR
430.0,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
430.5,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
431.0,3.0,3,3.0,3.0,2.85,1.0,887.0,1667.0,Grid/VR
431.5,3.0,3,3.0,1.0,2.82,1.0,887.0,1667.0,Grid/VR
432.0,3.0,3,2.0,1.0,2.78,1.0,887.0,1667.0,Grid/VR
432.5,3.0,3,2.0,1.0,2.7,1.0,887.0,1667.0,Grid/VR
433.0,3.0,3,0.0,0.0,2.58,0.96,887.0,1667.0,Grid/VR
433.5,3.0,3,0.0,0.0,2.45,0.92,887.0,1667.0,Grid/VR
434.0,3.0,3,0.0,0.0,2.33,0.88,887.0,1667.0,Grid/VR
434.5,3.0,3,2.0,0.0,2.25,0.86,887.0,1667.0,Grid/VR
435.0,3.0,3,0.0,0.0,2.1,0.82,887.0,1667.0,Grid/VR
435.5,3.0,3,0.0,0.0,1.95,0.78,887.0,1667.0,Grid/VR
436.0,3.0,3,0.0,0.0,1.8,0.74,887.0,1667.0,Grid/VR
436.5,3.0,3,0.0,3.0,1.78,0.72,887.0,1667.0,Grid/VR
437.0,3.0,3,1.0,2.0,1.78,0.72,887.0,1667.0,Grid/VR
437.5,3.0,3,1.0,2.0,1.78,0.72,887.0,1667.0,Grid/VR
438.0,3.0,3,0.0,1.0,1.8,0.74,887.0,1667.0,Grid/VR
438.5,2.0,3,1.0,1.0,1.82,0.78,887.0,1667.0,Grid/VR
439.0,1.0,3,0.0,3.0,1.85,0.8,887.0,1667.0,Grid/VR
439.5,1.0,3,3.0,2.0,1.88,0.82,887.0,1667.0,Grid/VR
440.0,1.0,3,3.0,3.0,1.98,0.86,887.0,1667.0,Grid/VR
440.5,1.0,3,3.0,3.0,2.08,0.9,887.0,1667.0,Grid/VR
441.0,0.0,3,3.0,2.0,2.12,0.92,887.0,1667.0,Grid/VR
441.5,2.0,3,3.0,0.0,2.1,0.92,887.0,1667.0,Grid/VR
442.0,1.0,3,3.0,0.0,2.05,0.9,887.0,1667.0,Grid/VR
442.5,2.0,3,3.0,0.0,2.02,0.88,887.0,1667.0,Grid/VR
443.0,3.0,3,3.0,0.0,2.08,0.88,887.0,1667.0,Grid/VR
443.5,1.0,3,0.0,2.0,2.05,0.86,887.0,1667.0,Grid/VR
444.0,0.0,3,0.0,2.0,2.0,0.84,887.0,1667.0,Grid/VR
444.5,0.0,3,0.0,3.0,1.92,0.8,887.0,1667.0,Grid/VR
445.0,0.0,3,0.0,2.0,1.8,0.76,887.0,1667.0,Grid/VR
445.5,0.0,3,0.0,2.0,1.68,0.72,887.0,1667.0,Grid/VR
446.0,2.0,3,0.0,3.0,1.68,0.72,887.0,1667.0,Grid/VR
446.5,3.0,3,2.0,2.0,1.72,0.74,887.0,1667.0,Grid/VR
447.0,3.0,3,3.0,3.0,1.85,0.76,887.0,1667.0,Grid/VR
447.5,3.0,3,3.0,3.0,1.95,0.78,887.0,1667.0,Grid/VR
448.0,3.0,2,3.0,3.0,2.0,0.8,887.0,1667.0,Grid/VR
448.5,3.0,2,1.0,3.0,2.08,0.82,887.0,1667.0,Grid/VR
449.0,3.0,3,0.0,3.0,2.17,0.84,887.0,1667.0,Grid/VR
449.5,3.0,3,0.0,3.0,2.25,0.86,887.0,1667.0,Grid/VR
450.0,3.0,3,0.0,3.0,2.35,0.88,887.0,1667.0,Grid/VR
450.5,3.0,3,0.0,3.0,2.45,0.9,887.0,1667.0,Grid/VR
451.0,3.0,3,0.0,3.0,2.48,0.9,887.0,1667.0,Grid/VR
451.5,1.0,3,0.0,3.0,2.4,0.88,887.0,1667.0,Grid/VR
452.0,0.0,3,0.0,3.0,2.25,0.84,887.0,1667.0,Grid/VR
452.5,1.0,3,0.0,3.0,2.12,0.82,887.0,1667.0,Grid/VR
453.0,2.0,3,0.0,3.0,2.05,0.8,887.0,1667.0,Grid/VR
453.5,2.0,3,0.0,3.0,2.02,0.78,887.0,1667.0,Grid/VR
454.0,3.0,2,0.0,3.0,2.0,0.78,887.0,1667.0,Grid/VR
454.5,3.0,3,0.0,3.0,2.0,0.78,887.0,1667.0,Grid/VR
455.0,3.0,3,0.0,2.0,1.98,0.78,887.0,1667.0,Grid/VR
455.5,3.0,3,2.0,2.0,2.0,0.8,887.0,1667.0,Grid/VR
456.0,3.0,3,2.0,2.0,2.02,0.82,887.0,1667.0,Grid/VR
456.5,3.0,3,3.0,2.0,2.12,0.84,887.0,1667.0,Grid/VR
457.0,3.0,3,3.0,2.0,2.25,0.88,887.0,1667.0,Grid/VR
457.5,3.0,3,3.0,2.0,2.35,0.9,887.0,1667.0,Grid/VR
458.0,2.0,3,3.0,2.0,2.4,0.92,887.0,1667.0,Grid/VR
458.5,1.0,3,3.0,2.0,2.42,0.94,887.0,1667.0,Grid/VR
459.0,1.0,3,3.0,2.0,2.45,0.96,887.0,1667.0,Grid/VR
459.5,2.0,3,2.0,2.0,2.45,0.98,887.0,1667.0,Grid/VR
460.0,3.0,3,2.0,2.0,2.5,1.0,887.0,1667.0,Grid/VR
460.5,3.0,3,3.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
461.0,3.0,3,3.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
461.5,3.0,3,3.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
462.0,3.0,3,3.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
462.5,3.0,3,3.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
463.0,3.0,3,3.0,2.0,2.58,1.0,887.0,1667.0,Grid/VR
463.5,3.0,3,3.0,2.0,2.62,1.0,887.0,1667.0,Grid/VR
464.0,3.0,3,3.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
464.5,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
465.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
465.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
466.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
466.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
467.0,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
467.5,3.0,3,3.0,2.0,2.75,1.0,887.0,1667.0,Grid/VR
468.0,3.0,3,2.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
468.5,3.0,3,2.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
469.0,3.0,3,2.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
469.5,3.0,3,2.0,2.0,2.65,1.0,887.0,1667.0,Grid/VR
470.0,3.0,3,2.0,2.0,2.62,1.0,887.0,1667.0,Grid/VR
470.5,3.0,3,2.0,2.0,2.6,1.0,887.0,1667.0,Grid/VR
471.0,3.0,3,3.0,2.0,2.6,1.0,887.0,1667.0,Grid/VR
471.5,3.0,3,2.0,2.0,2.58,1.0,887.0,1667.0,Grid/VR
472.0,3.0,3,2.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
472.5,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
473.0,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
473.5,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
474.0,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
474.5,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
475.0,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
475.5,3.0,3,2.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
476.0,3.0,3,2.0,2.0,2.5,1.0,887.0,1667.0,Grid/VR
476.5,3.0,3,2.0,2.0,2.5,1.0,887.0,1667.0,Grid/VR
477.0,3.0,3,3.0,2.0,2.52,1.0,887.0,1667.0,Grid/VR
477.5,3.0,3,3.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
478.0,3.0,3,2.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
478.5,3.0,3,3.0,2.0,2.58,1.0,887.0,1667.0,Grid/VR
479.0,3.0,3,3.0,2.0,2.6,1.0,887.0,1667.0,Grid/VR
479.5,3.0,3,3.0,2.0,2.62,1.0,887.0,1667.0,Grid/VR
480.0,3.0,3,3.0,2.0,2.65,1.0,887.0,1667.0,Grid/VR
480.5,3.0,3,3.0,2.0,2.68,1.0,887.0,1667.0,Grid/VR
481.0,3.0,3,3.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
481.5,3.0,3,3.0,2.0,2.72,1.0,887.0,1667.0,Grid/VR
482.0,2.0,3,3.0,2.0,2.7,1.0,887.0,1667.0,Grid/VR
482.5,1.0,3,3.0,2.0,2.65,1.0,887.0,1667.0,Grid/VR
483.0,2.0,3,3.0,1.0,2.62,1.0,887.0,1667.0,Grid/VR
483.5,3.0,3,3.0,1.0,2.6,1.0,887.0,1667.0,Grid/VR
484.0,3.0,3,3.0,1.0,2.58,1.0,887.0,1667.0,Grid/VR
484.5,2.0,3,3.0,2.0,2.55,1.0,887.0,1667.0,Grid/VR
485.0,2.0,3,3.0,3.0,2.55,1.0,887.0,1667.0,Grid/VR
485.5,2.0,3,3.0,3.0,2.55,1.0,887.0,1667.0,Grid/VR
486.0,3.0,3,3.0,3.0,2.58,1.0,887.0,1667.0,Grid/VR
486.5,3.0,3,3.0,3.0,2.6,1.0,887.0,1667.0,Grid/VR
487.0,2.0,3,3.0,3.0,2.62,1.0,887.0,1667.0,Grid/VR
487.5,1.0,3,3.0,3.0,2.65,1.0,887.0,1667.0,Grid/VR
488.0,1.0,3,3.0,3.0,2.68,1.0,887.0,1667.0,Grid/VR
488.5,1.0,3,3.0,3.0,2.68,1.0,887.0,1667.0,Grid/VR
489.0,2.0,3,3.0,3.0,2.7,1.0,887.0,1667.0,Grid/VR
489.5,2.0,3,3.0,3.0,2.72,1.0,887.0,1667.0,Grid/VR
490.0,2.0,3,3.0,3.0,2.72,1.0,887.0,1667.0,Grid/VR
490.5,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
491.0,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
491.5,3.0,3,3.0,3.0,2.75,1.0,887.0,1667.0,Grid/VR
492.0,3.0,3,3.0,3.0,2.78,1.0,887.0,1667.0,Grid/VR
492.5,3.0,3,3.0,3.0,2.82,1.0,887.0,1667.0,Grid/VR
493.0,3.0,3,3.0,3.0,2.88,1.0,887.0,1667.0,Grid/VR
493.5,3.0,3,3.0,3.0,2.92,1.0,887.0,1667.0,Grid/VR
494.0,3.0,3,3.0,3.0,2.95,1.0,887.0,1667.0,Grid/VR
494.5,3.0,3,3.0,3.0,2.98,1.0,887.0,1667.0,Grid/VR
495.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
495.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
496.0,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
496.5,3.0,3,3.0,3.0,3.0,1.0,887.0,1667.0,Grid/VR
