time,faces_082,faces_083,faces_084,average_numeric,average_binary,task_start_sec,task_end_sec,condition
183.0,2.0,1.0,2,1.7,1.0,564.0,1344.0,Grid/VR
183.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
184.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
184.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
185.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
185.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
186.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
186.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
187.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
187.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
188.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
188.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
189.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
189.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
190.0,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
190.5,2.0,1.0,2,1.67,1.0,564.0,1344.0,Grid/VR
191.0,2.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
191.5,2.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
192.0,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
192.5,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
193.0,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
193.5,2.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
194.0,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
194.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
195.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
195.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
196.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
196.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
197.0,2.0,2.0,0,1.93,0.98,564.0,1344.0,Grid/VR
197.5,2.0,2.0,0,1.87,0.95,564.0,1344.0,Grid/VR
198.0,2.0,2.0,0,1.8,0.92,564.0,1344.0,Grid/VR
198.5,2.0,2.0,0,1.73,0.9,564.0,1344.0,Grid/VR
199.0,2.0,2.0,1,1.7,0.9,564.0,1344.0,Grid/VR
199.5,2.0,2.0,2,1.7,0.9,564.0,1344.0,Grid/VR
200.0,2.0,2.0,2,1.7,0.9,564.0,1344.0,Grid/VR
200.5,2.0,2.0,2,1.7,0.9,564.0,1344.0,Grid/VR
201.0,2.0,2.0,2,1.7,0.9,564.0,1344.0,Grid/VR
201.5,2.0,2.0,2,1.7,0.9,564.0,1344.0,Grid/VR
202.0,2.0,2.0,2,1.77,0.92,564.0,1344.0,Grid/VR
202.5,2.0,2.0,2,1.83,0.95,564.0,1344.0,Grid/VR
203.0,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
203.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
204.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
204.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
205.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
205.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
206.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
206.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
207.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
207.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
208.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
208.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
209.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
209.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
210.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
210.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
211.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
211.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
212.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
212.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
213.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
213.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
214.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
214.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
215.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
215.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
216.0,1.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
216.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
217.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
217.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
218.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
218.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
219.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
219.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
220.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
220.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
221.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
221.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
222.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
222.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
223.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
223.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
224.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
224.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
225.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
225.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
226.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
226.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
227.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
227.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
228.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
228.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
229.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
229.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
230.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
230.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
231.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
231.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
232.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
232.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
233.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
233.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
234.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
234.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
235.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
235.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
236.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
236.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
237.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
237.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
238.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
238.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
239.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
239.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
240.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
240.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
241.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
241.5,1.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
242.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
242.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
243.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
243.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
244.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
244.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
245.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
245.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
246.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
246.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
247.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
247.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
248.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
248.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
249.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
249.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
250.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
250.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
251.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
251.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
252.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
252.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
253.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
253.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
254.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
254.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
255.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
255.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
256.0,2.0,2.0,1,1.97,1.0,564.0,1344.0,Grid/VR
256.5,2.0,2.0,0,1.9,0.98,564.0,1344.0,Grid/VR
257.0,2.0,2.0,1,1.87,0.98,564.0,1344.0,Grid/VR
257.5,2.0,2.0,1,1.83,0.98,564.0,1344.0,Grid/VR
258.0,2.0,2.0,1,1.8,0.98,564.0,1344.0,Grid/VR
258.5,2.0,2.0,1,1.77,0.98,564.0,1344.0,Grid/VR
259.0,2.0,2.0,1,1.73,0.98,564.0,1344.0,Grid/VR
259.5,2.0,2.0,1,1.7,0.98,564.0,1344.0,Grid/VR
260.0,2.0,2.0,2,1.7,0.98,564.0,1344.0,Grid/VR
260.5,2.0,2.0,2,1.7,0.98,564.0,1344.0,Grid/VR
261.0,2.0,2.0,2,1.73,0.98,564.0,1344.0,Grid/VR
261.5,2.0,2.0,1,1.77,1.0,564.0,1344.0,Grid/VR
262.0,2.0,2.0,0,1.73,0.98,564.0,1344.0,Grid/VR
262.5,2.0,2.0,0,1.7,0.95,564.0,1344.0,Grid/VR
263.0,2.0,2.0,0,1.67,0.92,564.0,1344.0,Grid/VR
263.5,2.0,2.0,0,1.63,0.9,564.0,1344.0,Grid/VR
264.0,0.0,1.0,0,1.5,0.85,564.0,1344.0,Grid/VR
264.5,0.0,0.0,2,1.4,0.8,564.0,1344.0,Grid/VR
265.0,0.0,2.0,2,1.33,0.78,564.0,1344.0,Grid/VR
265.5,0.0,2.0,2,1.27,0.75,564.0,1344.0,Grid/VR
266.0,0.0,2.0,2,1.2,0.72,564.0,1344.0,Grid/VR
266.5,0.0,2.0,2,1.17,0.7,564.0,1344.0,Grid/VR
267.0,0.0,2.0,2,1.17,0.7,564.0,1344.0,Grid/VR
267.5,0.0,2.0,2,1.17,0.7,564.0,1344.0,Grid/VR
268.0,2.0,1.0,2,1.2,0.72,564.0,1344.0,Grid/VR
268.5,2.0,0.0,2,1.2,0.72,564.0,1344.0,Grid/VR
269.0,1.0,0.0,2,1.27,0.75,564.0,1344.0,Grid/VR
269.5,0.0,0.0,2,1.27,0.75,564.0,1344.0,Grid/VR
270.0,0.0,0.0,2,1.2,0.72,564.0,1344.0,Grid/VR
270.5,0.0,2.0,2,1.2,0.72,564.0,1344.0,Grid/VR
271.0,2.0,1.0,2,1.23,0.75,564.0,1344.0,Grid/VR
271.5,2.0,1.0,2,1.27,0.78,564.0,1344.0,Grid/VR
272.0,2.0,1.0,2,1.3,0.8,564.0,1344.0,Grid/VR
272.5,2.0,2.0,2,1.37,0.82,564.0,1344.0,Grid/VR
273.0,2.0,2.0,2,1.4,0.82,564.0,1344.0,Grid/VR
273.5,2.0,2.0,2,1.47,0.85,564.0,1344.0,Grid/VR
274.0,2.0,2.0,2,1.57,0.88,564.0,1344.0,Grid/VR
274.5,2.0,2.0,2,1.7,0.92,564.0,1344.0,Grid/VR
275.0,2.0,2.0,2,1.83,0.98,564.0,1344.0,Grid/VR
275.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
276.0,2.0,0.0,2,1.87,0.98,564.0,1344.0,Grid/VR
276.5,2.0,0.0,2,1.83,0.95,564.0,1344.0,Grid/VR
277.0,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
277.5,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
278.0,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
278.5,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
279.0,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
279.5,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
280.0,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
280.5,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
281.0,2.0,2.0,2,1.93,0.98,564.0,1344.0,Grid/VR
281.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
282.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
282.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
283.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
283.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
284.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
284.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
285.0,0.0,2.0,2,1.93,0.98,564.0,1344.0,Grid/VR
285.5,1.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
286.0,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
286.5,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
287.0,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
287.5,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
288.0,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
288.5,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
289.0,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
289.5,2.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
290.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
290.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
291.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
291.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
292.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
292.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
293.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
293.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
294.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
294.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
295.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
295.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
296.0,2.0,0.0,2,1.93,0.98,564.0,1344.0,Grid/VR
296.5,1.0,2.0,2,1.9,0.98,564.0,1344.0,Grid/VR
297.0,0.0,2.0,2,1.83,0.95,564.0,1344.0,Grid/VR
297.5,0.0,2.0,2,1.77,0.92,564.0,1344.0,Grid/VR
298.0,0.0,2.0,2,1.7,0.9,564.0,1344.0,Grid/VR
298.5,0.0,2.0,1,1.6,0.88,564.0,1344.0,Grid/VR
299.0,0.0,2.0,2,1.53,0.85,564.0,1344.0,Grid/VR
299.5,0.0,2.0,2,1.47,0.82,564.0,1344.0,Grid/VR
300.0,0.0,2.0,2,1.4,0.8,564.0,1344.0,Grid/VR
300.5,0.0,2.0,2,1.33,0.78,564.0,1344.0,Grid/VR
301.0,0.0,2.0,2,1.33,0.78,564.0,1344.0,Grid/VR
301.5,2.0,0.0,2,1.3,0.75,564.0,1344.0,Grid/VR
302.0,2.0,0.0,2,1.3,0.75,564.0,1344.0,Grid/VR
302.5,2.0,0.0,2,1.3,0.75,564.0,1344.0,Grid/VR
303.0,2.0,0.0,2,1.3,0.75,564.0,1344.0,Grid/VR
303.5,2.0,0.0,2,1.33,0.75,564.0,1344.0,Grid/VR
304.0,2.0,0.0,2,1.33,0.75,564.0,1344.0,Grid/VR
304.5,2.0,0.0,2,1.33,0.75,564.0,1344.0,Grid/VR
305.0,2.0,2.0,2,1.4,0.78,564.0,1344.0,Grid/VR
305.5,2.0,2.0,2,1.47,0.8,564.0,1344.0,Grid/VR
306.0,2.0,2.0,2,1.53,0.82,564.0,1344.0,Grid/VR
306.5,2.0,2.0,2,1.6,0.85,564.0,1344.0,Grid/VR
307.0,2.0,2.0,2,1.67,0.88,564.0,1344.0,Grid/VR
307.5,2.0,2.0,2,1.73,0.9,564.0,1344.0,Grid/VR
308.0,2.0,2.0,2,1.8,0.92,564.0,1344.0,Grid/VR
308.5,2.0,2.0,2,1.87,0.95,564.0,1344.0,Grid/VR
309.0,2.0,1.0,2,1.9,0.98,564.0,1344.0,Grid/VR
309.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
310.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
310.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
311.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
311.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
312.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
312.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
313.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
313.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
314.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
314.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
315.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
315.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
316.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
316.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
317.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
317.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
318.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
318.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
319.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
319.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
320.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
320.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
321.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
321.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
322.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
322.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
323.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
323.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
324.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
324.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
325.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
325.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
326.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
326.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
327.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
327.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
328.0,2.0,2.0,1,1.97,1.0,564.0,1344.0,Grid/VR
328.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
329.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
329.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
330.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
330.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
331.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
331.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
332.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
332.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
333.0,0.0,2.0,2,1.93,0.98,564.0,1344.0,Grid/VR
333.5,2.0,2.0,1,1.9,0.98,564.0,1344.0,Grid/VR
334.0,2.0,2.0,1,1.87,0.98,564.0,1344.0,Grid/VR
334.5,2.0,0.0,1,1.77,0.95,564.0,1344.0,Grid/VR
335.0,2.0,2.0,1,1.73,0.95,564.0,1344.0,Grid/VR
335.5,2.0,2.0,1,1.7,0.95,564.0,1344.0,Grid/VR
336.0,2.0,2.0,1,1.67,0.95,564.0,1344.0,Grid/VR
336.5,2.0,2.0,2,1.67,0.95,564.0,1344.0,Grid/VR
337.0,2.0,2.0,2,1.67,0.95,564.0,1344.0,Grid/VR
337.5,2.0,2.0,2,1.67,0.95,564.0,1344.0,Grid/VR
338.0,2.0,2.0,2,1.73,0.98,564.0,1344.0,Grid/VR
338.5,2.0,2.0,2,1.77,0.98,564.0,1344.0,Grid/VR
339.0,2.0,2.0,2,1.8,0.98,564.0,1344.0,Grid/VR
339.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
340.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
340.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
341.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
341.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
342.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
342.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
343.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
343.5,2.0,1.0,2,1.97,1.0,564.0,1344.0,Grid/VR
344.0,2.0,1.0,2,1.93,1.0,564.0,1344.0,Grid/VR
344.5,1.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
345.0,2.0,1.0,2,1.83,1.0,564.0,1344.0,Grid/VR
345.5,2.0,1.0,2,1.8,1.0,564.0,1344.0,Grid/VR
346.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
346.5,2.0,3.0,2,1.83,1.0,564.0,1344.0,Grid/VR
347.0,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
347.5,2.0,1.0,2,1.8,1.0,564.0,1344.0,Grid/VR
348.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
348.5,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
349.0,2.0,1.0,2,1.83,1.0,564.0,1344.0,Grid/VR
349.5,2.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
350.0,2.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
350.5,2.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
351.0,2.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
351.5,2.0,3.0,2,1.87,1.0,564.0,1344.0,Grid/VR
352.0,2.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
352.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
353.0,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
353.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
354.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
354.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
355.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
355.5,1.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
356.0,2.0,2.0,1,1.97,1.0,564.0,1344.0,Grid/VR
356.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
357.0,2.0,3.0,2,1.97,1.0,564.0,1344.0,Grid/VR
357.5,2.0,3.0,2,2.0,1.0,564.0,1344.0,Grid/VR
358.0,2.0,3.0,2,2.03,1.0,564.0,1344.0,Grid/VR
358.5,2.0,3.0,2,2.07,1.0,564.0,1344.0,Grid/VR
359.0,2.0,3.0,2,2.1,1.0,564.0,1344.0,Grid/VR
359.5,2.0,2.0,2,2.1,1.0,564.0,1344.0,Grid/VR
360.0,1.0,2.0,2,2.07,1.0,564.0,1344.0,Grid/VR
360.5,1.0,2.0,2,2.07,1.0,564.0,1344.0,Grid/VR
361.0,1.0,2.0,2,2.07,1.0,564.0,1344.0,Grid/VR
361.5,2.0,1.0,2,2.03,1.0,564.0,1344.0,Grid/VR
362.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
362.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
363.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
363.5,2.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
364.0,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
364.5,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
365.0,2.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
365.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
366.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
