time,faces_019,faces_020,faces_021,average_numeric,average_binary,task_start_sec,task_end_sec,condition
1064.5,1.0,2,1,1.27,0.95,474.0,1254.0,Spatial/VR
1065.0,1.0,2,0,1.27,0.95,474.0,1254.0,Spatial/VR
1065.5,1.0,2,0,1.27,0.95,474.0,1254.0,Spatial/VR
1066.0,0.0,2,0,1.2,0.9,474.0,1254.0,Spatial/VR
1066.5,2.0,2,0,1.2,0.88,474.0,1254.0,Spatial/VR
1067.0,2.0,2,0,1.2,0.85,474.0,1254.0,Spatial/VR
1067.5,2.0,2,0,1.2,0.82,474.0,1254.0,Spatial/VR
1068.0,2.0,1,0,1.17,0.8,474.0,1254.0,Spatial/VR
1068.5,2.0,1,0,1.13,0.78,474.0,1254.0,Spatial/VR
1069.0,1.0,1,0,1.07,0.75,474.0,1254.0,Spatial/VR
1069.5,2.0,1,0,1.03,0.72,474.0,1254.0,Spatial/VR
1070.0,2.0,1,0,1.03,0.72,474.0,1254.0,Spatial/VR
1070.5,1.0,2,0,1.03,0.72,474.0,1254.0,Spatial/VR
1071.0,1.0,2,1,1.1,0.78,474.0,1254.0,Spatial/VR
1071.5,1.0,1,1,1.07,0.8,474.0,1254.0,Spatial/VR
1072.0,1.0,1,1,1.03,0.82,474.0,1254.0,Spatial/VR
1072.5,1.0,1,2,1.03,0.85,474.0,1254.0,Spatial/VR
1073.0,1.0,1,0,1.0,0.85,474.0,1254.0,Spatial/VR
1073.5,0.0,2,0,0.97,0.82,474.0,1254.0,Spatial/VR
1074.0,0.0,2,1,1.0,0.82,474.0,1254.0,Spatial/VR
1074.5,1.0,2,1,1.03,0.85,474.0,1254.0,Spatial/VR
1075.0,1.0,1,1,1.03,0.88,474.0,1254.0,Spatial/VR
1075.5,0.0,1,0,0.97,0.85,474.0,1254.0,Spatial/VR
1076.0,0.0,0,1,0.87,0.8,474.0,1254.0,Spatial/VR
1076.5,1.0,0,0,0.8,0.75,474.0,1254.0,Spatial/VR
1077.0,0.0,0,0,0.7,0.68,474.0,1254.0,Spatial/VR
1077.5,1.0,1,0,0.63,0.65,474.0,1254.0,Spatial/VR
1078.0,1.0,1,0,0.63,0.65,474.0,1254.0,Spatial/VR
1078.5,2.0,2,1,0.73,0.7,474.0,1254.0,Spatial/VR
1079.0,1.0,1,1,0.73,0.72,474.0,1254.0,Spatial/VR
1079.5,1.0,1,1,0.7,0.72,474.0,1254.0,Spatial/VR
1080.0,1.0,2,1,0.73,0.72,474.0,1254.0,Spatial/VR
1080.5,1.0,2,1,0.83,0.78,474.0,1254.0,Spatial/VR
1081.0,1.0,2,1,0.93,0.82,474.0,1254.0,Spatial/VR
1081.5,1.0,2,1,1.03,0.88,474.0,1254.0,Spatial/VR
1082.0,1.0,2,1,1.17,0.95,474.0,1254.0,Spatial/VR
1082.5,1.0,2,1,1.23,0.98,474.0,1254.0,Spatial/VR
1083.0,1.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1083.5,1.0,1,1,1.2,1.0,474.0,1254.0,Spatial/VR
1084.0,1.0,1,1,1.2,1.0,474.0,1254.0,Spatial/VR
1084.5,1.0,2,1,1.23,1.0,474.0,1254.0,Spatial/VR
1085.0,2.0,2,1,1.27,1.0,474.0,1254.0,Spatial/VR
1085.5,2.0,2,0,1.27,0.98,474.0,1254.0,Spatial/VR
1086.0,2.0,2,0,1.27,0.95,474.0,1254.0,Spatial/VR
1086.5,2.0,2,1,1.3,0.95,474.0,1254.0,Spatial/VR
1087.0,2.0,2,1,1.33,0.95,474.0,1254.0,Spatial/VR
1087.5,2.0,2,1,1.37,0.95,474.0,1254.0,Spatial/VR
1088.0,1.0,2,1,1.4,0.95,474.0,1254.0,Spatial/VR
1088.5,1.0,2,1,1.43,0.95,474.0,1254.0,Spatial/VR
1089.0,1.0,2,1,1.47,0.95,474.0,1254.0,Spatial/VR
1089.5,1.0,2,1,1.47,0.95,474.0,1254.0,Spatial/VR
1090.0,1.0,2,1,1.43,0.95,474.0,1254.0,Spatial/VR
1090.5,1.0,2,1,1.43,0.98,474.0,1254.0,Spatial/VR
1091.0,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1091.5,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1092.0,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1092.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1093.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1093.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1094.0,2.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1094.5,1.0,2,2,1.4,1.0,474.0,1254.0,Spatial/VR
1095.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1095.5,1.0,2,2,1.43,1.0,474.0,1254.0,Spatial/VR
1096.0,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1096.5,2.0,2,1,1.47,1.0,474.0,1254.0,Spatial/VR
1097.0,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1097.5,2.0,1,1,1.5,1.0,474.0,1254.0,Spatial/VR
1098.0,1.0,1,1,1.47,1.0,474.0,1254.0,Spatial/VR
1098.5,1.0,1,1,1.43,1.0,474.0,1254.0,Spatial/VR
1099.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1099.5,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1100.0,1.0,1,1,1.33,1.0,474.0,1254.0,Spatial/VR
1100.5,1.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1101.0,1.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1101.5,1.0,1,1,1.17,1.0,474.0,1254.0,Spatial/VR
1102.0,1.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1102.5,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1103.0,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1103.5,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1104.0,1.0,1,2,1.07,1.0,474.0,1254.0,Spatial/VR
1104.5,1.0,1,2,1.07,1.0,474.0,1254.0,Spatial/VR
1105.0,1.0,1,2,1.1,1.0,474.0,1254.0,Spatial/VR
1105.5,1.0,1,2,1.13,1.0,474.0,1254.0,Spatial/VR
1106.0,1.0,2,0,1.13,0.98,474.0,1254.0,Spatial/VR
1106.5,1.0,1,1,1.13,0.98,474.0,1254.0,Spatial/VR
1107.0,1.0,1,1,1.13,0.98,474.0,1254.0,Spatial/VR
1107.5,1.0,2,1,1.17,0.98,474.0,1254.0,Spatial/VR
1108.0,1.0,2,1,1.2,0.98,474.0,1254.0,Spatial/VR
1108.5,1.0,2,1,1.23,0.98,474.0,1254.0,Spatial/VR
1109.0,1.0,2,1,1.23,0.98,474.0,1254.0,Spatial/VR
1109.5,1.0,2,1,1.23,0.98,474.0,1254.0,Spatial/VR
1110.0,1.0,2,1,1.23,0.98,474.0,1254.0,Spatial/VR
1110.5,1.0,2,1,1.23,0.98,474.0,1254.0,Spatial/VR
1111.0,1.0,2,1,1.27,1.0,474.0,1254.0,Spatial/VR
1111.5,1.0,2,1,1.3,1.0,474.0,1254.0,Spatial/VR
1112.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1112.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1113.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1113.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1114.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1114.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1115.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1115.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1116.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1116.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1117.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1117.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1118.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1118.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1119.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1119.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1120.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1120.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1121.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1121.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1122.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1122.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1123.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1123.5,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1124.0,1.0,2,1,1.33,1.0,474.0,1254.0,Spatial/VR
1124.5,1.0,2,2,1.37,1.0,474.0,1254.0,Spatial/VR
1125.0,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1125.5,1.0,2,2,1.4,1.0,474.0,1254.0,Spatial/VR
1126.0,1.0,2,2,1.43,1.0,474.0,1254.0,Spatial/VR
1126.5,1.0,0,1,1.37,0.98,474.0,1254.0,Spatial/VR
1127.0,1.0,2,1,1.37,0.98,474.0,1254.0,Spatial/VR
1127.5,1.0,2,1,1.37,0.98,474.0,1254.0,Spatial/VR
1128.0,1.0,1,1,1.33,0.98,474.0,1254.0,Spatial/VR
1128.5,1.0,1,1,1.3,0.98,474.0,1254.0,Spatial/VR
1129.0,1.0,1,1,1.27,0.98,474.0,1254.0,Spatial/VR
1129.5,1.0,1,1,1.2,0.98,474.0,1254.0,Spatial/VR
1130.0,1.0,1,2,1.2,0.98,474.0,1254.0,Spatial/VR
1130.5,1.0,2,0,1.13,0.95,474.0,1254.0,Spatial/VR
1131.0,1.0,2,1,1.1,0.95,474.0,1254.0,Spatial/VR
1131.5,2.0,2,1,1.2,0.98,474.0,1254.0,Spatial/VR
1132.0,2.0,2,2,1.27,0.98,474.0,1254.0,Spatial/VR
1132.5,2.0,2,1,1.3,0.98,474.0,1254.0,Spatial/VR
1133.0,2.0,2,1,1.37,0.98,474.0,1254.0,Spatial/VR
1133.5,2.0,1,1,1.4,0.98,474.0,1254.0,Spatial/VR
1134.0,2.0,0,0,1.37,0.92,474.0,1254.0,Spatial/VR
1134.5,2.0,0,0,1.33,0.88,474.0,1254.0,Spatial/VR
1135.0,2.0,0,0,1.27,0.82,474.0,1254.0,Spatial/VR
1135.5,2.0,1,0,1.27,0.82,474.0,1254.0,Spatial/VR
1136.0,2.0,1,0,1.23,0.8,474.0,1254.0,Spatial/VR
1136.5,2.0,1,0,1.17,0.78,474.0,1254.0,Spatial/VR
1137.0,2.0,1,0,1.07,0.75,474.0,1254.0,Spatial/VR
1137.5,2.0,1,0,1.0,0.72,474.0,1254.0,Spatial/VR
1138.0,2.0,1,0,0.93,0.7,474.0,1254.0,Spatial/VR
1138.5,1.0,2,0,0.9,0.68,474.0,1254.0,Spatial/VR
1139.0,1.0,1,0,0.9,0.7,474.0,1254.0,Spatial/VR
1139.5,0.0,1,0,0.87,0.7,474.0,1254.0,Spatial/VR
1140.0,0.0,0,0,0.8,0.68,474.0,1254.0,Spatial/VR
1140.5,0.0,0,0,0.7,0.62,474.0,1254.0,Spatial/VR
1141.0,1.0,0,0,0.63,0.6,474.0,1254.0,Spatial/VR
1141.5,1.0,0,0,0.57,0.57,474.0,1254.0,Spatial/VR
1142.0,1.0,0,0,0.5,0.55,474.0,1254.0,Spatial/VR
1142.5,1.0,0,0,0.43,0.52,474.0,1254.0,Spatial/VR
1143.0,1.0,0,0,0.37,0.5,474.0,1254.0,Spatial/VR
1143.5,1.0,0,0,0.3,0.48,474.0,1254.0,Spatial/VR
1144.0,1.0,1,0,0.3,0.48,474.0,1254.0,Spatial/VR
1144.5,1.0,1,0,0.33,0.5,474.0,1254.0,Spatial/VR
1145.0,1.0,1,0,0.4,0.55,474.0,1254.0,Spatial/VR
1145.5,1.0,2,0,0.5,0.6,474.0,1254.0,Spatial/VR
1146.0,1.0,2,0,0.57,0.62,474.0,1254.0,Spatial/VR
1146.5,1.0,2,0,0.63,0.65,474.0,1254.0,Spatial/VR
1147.0,1.0,1,0,0.67,0.68,474.0,1254.0,Spatial/VR
1147.5,1.0,1,0,0.7,0.7,474.0,1254.0,Spatial/VR
1148.0,1.0,1,1,0.77,0.75,474.0,1254.0,Spatial/VR
1148.5,1.0,1,1,0.83,0.8,474.0,1254.0,Spatial/VR
1149.0,1.0,1,1,0.87,0.82,474.0,1254.0,Spatial/VR
1149.5,1.0,1,0,0.87,0.82,474.0,1254.0,Spatial/VR
1150.0,1.0,1,0,0.87,0.82,474.0,1254.0,Spatial/VR
1150.5,1.0,1,0,0.83,0.82,474.0,1254.0,Spatial/VR
1151.0,1.0,1,0,0.8,0.82,474.0,1254.0,Spatial/VR
1151.5,1.0,1,1,0.8,0.85,474.0,1254.0,Spatial/VR
1152.0,1.0,1,1,0.83,0.88,474.0,1254.0,Spatial/VR
1152.5,1.0,1,2,0.9,0.9,474.0,1254.0,Spatial/VR
1153.0,1.0,1,2,0.93,0.9,474.0,1254.0,Spatial/VR
1153.5,0.0,2,2,0.97,0.88,474.0,1254.0,Spatial/VR
1154.0,1.0,1,2,1.0,0.88,474.0,1254.0,Spatial/VR
1154.5,1.0,2,2,1.1,0.9,474.0,1254.0,Spatial/VR
1155.0,1.0,1,1,1.13,0.92,474.0,1254.0,Spatial/VR
1155.5,2.0,1,1,1.2,0.95,474.0,1254.0,Spatial/VR
1156.0,1.0,1,0,1.2,0.95,474.0,1254.0,Spatial/VR
1156.5,1.0,1,0,1.17,0.92,474.0,1254.0,Spatial/VR
1157.0,2.0,1,0,1.17,0.9,474.0,1254.0,Spatial/VR
1157.5,2.0,2,1,1.2,0.9,474.0,1254.0,Spatial/VR
1158.0,2.0,1,1,1.2,0.9,474.0,1254.0,Spatial/VR
1158.5,1.0,1,1,1.17,0.92,474.0,1254.0,Spatial/VR
1159.0,1.0,1,1,1.13,0.92,474.0,1254.0,Spatial/VR
1159.5,1.0,2,1,1.1,0.92,474.0,1254.0,Spatial/VR
1160.0,1.0,2,2,1.17,0.92,474.0,1254.0,Spatial/VR
1160.5,1.0,2,2,1.2,0.92,474.0,1254.0,Spatial/VR
1161.0,1.0,2,2,1.3,0.95,474.0,1254.0,Spatial/VR
1161.5,1.0,2,0,1.33,0.95,474.0,1254.0,Spatial/VR
1162.0,1.0,1,0,1.3,0.95,474.0,1254.0,Spatial/VR
1162.5,1.0,2,0,1.23,0.92,474.0,1254.0,Spatial/VR
1163.0,1.0,2,0,1.2,0.9,474.0,1254.0,Spatial/VR
1163.5,2.0,2,0,1.23,0.88,474.0,1254.0,Spatial/VR
1164.0,1.0,2,0,1.23,0.85,474.0,1254.0,Spatial/VR
1164.5,2.0,2,0,1.23,0.82,474.0,1254.0,Spatial/VR
1165.0,2.0,2,0,1.2,0.8,474.0,1254.0,Spatial/VR
1165.5,2.0,2,1,1.2,0.8,474.0,1254.0,Spatial/VR
1166.0,2.0,2,1,1.2,0.8,474.0,1254.0,Spatial/VR
1166.5,1.0,2,2,1.27,0.82,474.0,1254.0,Spatial/VR
1167.0,1.0,2,1,1.33,0.85,474.0,1254.0,Spatial/VR
1167.5,1.0,2,0,1.33,0.85,474.0,1254.0,Spatial/VR
1168.0,1.0,2,0,1.33,0.85,474.0,1254.0,Spatial/VR
1168.5,2.0,2,0,1.33,0.85,474.0,1254.0,Spatial/VR
1169.0,1.0,2,0,1.33,0.85,474.0,1254.0,Spatial/VR
1169.5,1.0,2,0,1.3,0.85,474.0,1254.0,Spatial/VR
1170.0,2.0,2,1,1.33,0.88,474.0,1254.0,Spatial/VR
1170.5,2.0,2,1,1.33,0.88,474.0,1254.0,Spatial/VR
1171.0,1.0,2,1,1.3,0.88,474.0,1254.0,Spatial/VR
1171.5,1.0,1,2,1.27,0.88,474.0,1254.0,Spatial/VR
1172.0,1.0,1,1,1.23,0.88,474.0,1254.0,Spatial/VR
1172.5,1.0,2,1,1.27,0.9,474.0,1254.0,Spatial/VR
1173.0,2.0,2,1,1.33,0.92,474.0,1254.0,Spatial/VR
1173.5,2.0,2,1,1.37,0.95,474.0,1254.0,Spatial/VR
1174.0,2.0,2,0,1.4,0.95,474.0,1254.0,Spatial/VR
1174.5,2.0,2,1,1.47,0.98,474.0,1254.0,Spatial/VR
1175.0,2.0,2,1,1.47,0.98,474.0,1254.0,Spatial/VR
1175.5,2.0,2,1,1.47,0.98,474.0,1254.0,Spatial/VR
1176.0,2.0,2,2,1.53,0.98,474.0,1254.0,Spatial/VR
1176.5,1.0,2,2,1.57,0.98,474.0,1254.0,Spatial/VR
1177.0,1.0,2,2,1.63,0.98,474.0,1254.0,Spatial/VR
1177.5,1.0,2,2,1.67,0.98,474.0,1254.0,Spatial/VR
1178.0,1.0,2,2,1.67,0.98,474.0,1254.0,Spatial/VR
1178.5,1.0,2,1,1.63,0.98,474.0,1254.0,Spatial/VR
1179.0,1.0,2,0,1.6,0.98,474.0,1254.0,Spatial/VR
1179.5,1.0,2,0,1.53,0.95,474.0,1254.0,Spatial/VR
1180.0,1.0,2,0,1.47,0.92,474.0,1254.0,Spatial/VR
1180.5,1.0,2,1,1.43,0.92,474.0,1254.0,Spatial/VR
1181.0,1.0,2,2,1.4,0.92,474.0,1254.0,Spatial/VR
1181.5,1.0,1,2,1.37,0.92,474.0,1254.0,Spatial/VR
1182.0,2.0,1,2,1.37,0.92,474.0,1254.0,Spatial/VR
1182.5,2.0,1,2,1.37,0.92,474.0,1254.0,Spatial/VR
1183.0,2.0,1,1,1.33,0.92,474.0,1254.0,Spatial/VR
1183.5,2.0,1,2,1.37,0.92,474.0,1254.0,Spatial/VR
1184.0,1.0,1,2,1.4,0.95,474.0,1254.0,Spatial/VR
1184.5,1.0,1,2,1.43,0.98,474.0,1254.0,Spatial/VR
1185.0,2.0,1,2,1.5,1.0,474.0,1254.0,Spatial/VR
1185.5,2.0,2,1,1.53,1.0,474.0,1254.0,Spatial/VR
1186.0,2.0,1,1,1.5,1.0,474.0,1254.0,Spatial/VR
1186.5,2.0,1,2,1.53,1.0,474.0,1254.0,Spatial/VR
1187.0,2.0,1,1,1.5,1.0,474.0,1254.0,Spatial/VR
1187.5,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1188.0,2.0,2,2,1.57,1.0,474.0,1254.0,Spatial/VR
1188.5,2.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1189.0,2.0,2,1,1.6,1.0,474.0,1254.0,Spatial/VR
1189.5,2.0,1,1,1.6,1.0,474.0,1254.0,Spatial/VR
1190.0,2.0,1,1,1.57,1.0,474.0,1254.0,Spatial/VR
1190.5,1.0,1,1,1.5,1.0,474.0,1254.0,Spatial/VR
1191.0,1.0,1,1,1.47,1.0,474.0,1254.0,Spatial/VR
1191.5,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1192.0,1.0,2,2,1.47,1.0,474.0,1254.0,Spatial/VR
1192.5,1.0,2,2,1.47,1.0,474.0,1254.0,Spatial/VR
1193.0,2.0,2,2,1.47,1.0,474.0,1254.0,Spatial/VR
1193.5,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1194.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1194.5,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1195.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1195.5,2.0,2,1,1.47,1.0,474.0,1254.0,Spatial/VR
1196.0,1.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1196.5,1.0,2,2,1.53,1.0,474.0,1254.0,Spatial/VR
1197.0,1.0,2,2,1.53,1.0,474.0,1254.0,Spatial/VR
1197.5,1.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1198.0,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1198.5,2.0,2,1,1.47,1.0,474.0,1254.0,Spatial/VR
1199.0,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1199.5,2.0,2,2,1.57,1.0,474.0,1254.0,Spatial/VR
1200.0,2.0,2,2,1.63,1.0,474.0,1254.0,Spatial/VR
1200.5,1.0,2,2,1.63,1.0,474.0,1254.0,Spatial/VR
1201.0,1.0,2,2,1.67,1.0,474.0,1254.0,Spatial/VR
1201.5,1.0,2,2,1.67,1.0,474.0,1254.0,Spatial/VR
1202.0,1.0,2,1,1.63,1.0,474.0,1254.0,Spatial/VR
1202.5,1.0,2,1,1.63,1.0,474.0,1254.0,Spatial/VR
1203.0,2.0,2,1,1.67,1.0,474.0,1254.0,Spatial/VR
1203.5,1.0,2,1,1.63,1.0,474.0,1254.0,Spatial/VR
1204.0,1.0,2,1,1.6,1.0,474.0,1254.0,Spatial/VR
1204.5,1.0,2,1,1.53,1.0,474.0,1254.0,Spatial/VR
1205.0,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1205.5,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1206.0,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1206.5,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1207.0,1.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1207.5,1.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1208.0,2.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1208.5,1.0,2,2,1.53,1.0,474.0,1254.0,Spatial/VR
1209.0,2.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1209.5,1.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1210.0,1.0,2,1,1.53,1.0,474.0,1254.0,Spatial/VR
1210.5,1.0,2,1,1.5,1.0,474.0,1254.0,Spatial/VR
1211.0,1.0,2,1,1.47,1.0,474.0,1254.0,Spatial/VR
1211.5,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1212.0,1.0,2,2,1.47,1.0,474.0,1254.0,Spatial/VR
1212.5,1.0,2,2,1.5,1.0,474.0,1254.0,Spatial/VR
1213.0,1.0,2,2,1.5,1.0,474.0,1254.0,Spatial/VR
1213.5,1.0,2,2,1.5,1.0,474.0,1254.0,Spatial/VR
1214.0,1.0,2,2,1.5,1.0,474.0,1254.0,Spatial/VR
1214.5,1.0,2,2,1.53,1.0,474.0,1254.0,Spatial/VR
1215.0,1.0,2,2,1.57,1.0,474.0,1254.0,Spatial/VR
1215.5,1.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1216.0,1.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1216.5,1.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1217.0,2.0,2,2,1.6,1.0,474.0,1254.0,Spatial/VR
1217.5,1.0,2,1,1.57,1.0,474.0,1254.0,Spatial/VR
1218.0,1.0,2,2,1.57,1.0,474.0,1254.0,Spatial/VR
1218.5,1.0,2,1,1.53,1.0,474.0,1254.0,Spatial/VR
1219.0,1.0,1,1,1.47,1.0,474.0,1254.0,Spatial/VR
1219.5,1.0,2,1,1.43,1.0,474.0,1254.0,Spatial/VR
1220.0,1.0,1,1,1.37,1.0,474.0,1254.0,Spatial/VR
1220.5,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1221.0,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1221.5,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1222.0,1.0,2,1,1.3,1.0,474.0,1254.0,Spatial/VR
1222.5,1.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1223.0,2.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1223.5,2.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1224.0,2.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1224.5,1.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1225.0,2.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1225.5,2.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1226.0,1.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1226.5,1.0,1,1,1.2,1.0,474.0,1254.0,Spatial/VR
1227.0,1.0,1,1,1.17,1.0,474.0,1254.0,Spatial/VR
1227.5,1.0,1,1,1.17,1.0,474.0,1254.0,Spatial/VR
1228.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1228.5,1.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1229.0,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1229.5,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1230.0,2.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1230.5,2.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1231.0,2.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1231.5,2.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1232.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1232.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1233.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1233.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1234.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1234.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1235.0,1.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1235.5,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1236.0,1.0,1,1,1.03,1.0,474.0,1254.0,Spatial/VR
1236.5,1.0,1,1,1.0,1.0,474.0,1254.0,Spatial/VR
1237.0,2.0,1,1,1.03,1.0,474.0,1254.0,Spatial/VR
1237.5,2.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1238.0,2.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1238.5,2.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1239.0,2.0,1,1,1.17,1.0,474.0,1254.0,Spatial/VR
1239.5,2.0,1,1,1.2,1.0,474.0,1254.0,Spatial/VR
1240.0,2.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1240.5,2.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1241.0,2.0,1,1,1.3,1.0,474.0,1254.0,Spatial/VR
1241.5,2.0,1,1,1.33,1.0,474.0,1254.0,Spatial/VR
1242.0,2.0,1,1,1.33,1.0,474.0,1254.0,Spatial/VR
1242.5,2.0,1,1,1.33,1.0,474.0,1254.0,Spatial/VR
1243.0,2.0,1,2,1.37,1.0,474.0,1254.0,Spatial/VR
1243.5,2.0,1,1,1.37,1.0,474.0,1254.0,Spatial/VR
1244.0,2.0,1,1,1.37,1.0,474.0,1254.0,Spatial/VR
1244.5,2.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1245.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1245.5,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1246.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1246.5,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1247.0,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
1247.5,1.0,2,1,1.4,1.0,474.0,1254.0,Spatial/VR
