frame,time,gaze_x,gaze_y,gaze_delta_x,gaze_delta_y,gaze_delta_euclidean,faces_detected_count,gaze_on_any_face,013_detected,013_tl_x,013_tl_y,013_br_x,013_br_y,gaze_on_013,014_detected,014_tl_x,014_tl_y,014_br_x,014_br_y,gaze_on_014,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y,gaze_on_UNKNOWN
4011,02:06.966,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,152,578,258,715,False,False,,,,,False
4026,02:07.440,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
4041,02:07.915,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,469,633,554,760,False,False,,,,,False
4056,02:08.390,182.0,68.0,0.0,0.0,0.0,1,False,True,1954,452,2172,760,False,False,,,,,False,False,,,,,False
4071,02:08.865,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
4086,02:09.340,182.0,68.0,0.0,0.0,0.0,2,False,True,1270,547,1432,806,False,True,1945,714,2035,837,False,False,,,,,False
4101,02:09.814,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,711,715,847,932,False
4116,02:10.289,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1589,219,1819,541,False
4131,02:10.764,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1626,182,1855,512,False
4146,02:11.239,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1668,187,1907,516,False
4161,02:11.714,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1211,817,1381,1050,False
4176,02:12.189,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1175,613,1304,825,False
4191,02:12.663,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1251,589,1388,809,False
4206,02:13.138,1130.0,434.0,948.0,366.0,1016.1987994482182,1,False,False,,,,,False,False,,,,,False,True,1231,585,1346,784,False
4221,02:13.613,386.0,946.0,-744.0,512.0,903.1500429053857,1,False,False,,,,,False,False,,,,,False,True,461,768,605,987,False
4236,02:14.088,662.0,434.0,276.0,-512.0,581.6528174091483,1,False,False,,,,,False,False,,,,,False,True,715,717,825,919,False
4251,02:14.563,1446.0,314.0,784.0,-120.0,793.1305062850627,1,False,False,,,,,False,False,,,,,False,True,1095,606,1212,807,False
4266,02:15.037,182.0,68.0,-1264.0,-246.0,1287.715807156222,1,False,False,,,,,False,False,,,,,False,True,1170,558,1292,769,False
4281,02:15.512,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1165,500,1323,740,False
4296,02:15.987,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1093,382,1277,653,False
4311,02:16.462,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,855,431,1068,704,False
4326,02:16.937,1192.0,602.0,1010.0,534.0,1142.4780085410835,1,False,False,,,,,False,False,,,,,False,True,1450,400,1642,657,False
4341,02:17.411,896.0,466.0,-296.0,-136.0,325.74836914403727,1,False,False,,,,,False,False,,,,,False,True,1035,555,1188,795,False
4356,02:17.886,886.0,704.0,-10.0,238.0,238.20999139414786,1,False,False,,,,,False,False,,,,,False,True,1059,538,1202,768,False
4371,02:18.361,1036.0,770.0,150.0,66.0,163.87800340497196,1,False,False,,,,,False,False,,,,,False,True,1113,533,1260,762,False
4386,02:18.836,182.0,68.0,-854.0,-702.0,1105.4953640789274,1,False,False,,,,,False,False,,,,,False,True,1101,517,1230,731,False
4401,02:19.311,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1103,595,1230,798,False
4416,02:19.786,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1123,585,1250,782,False
4431,02:20.260,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1116,561,1237,762,False
4446,02:20.735,1030.0,626.0,848.0,558.0,1015.1196973756346,1,False,False,,,,,False,False,,,,,False,True,1133,526,1257,734,False
4461,02:21.210,1036.0,482.0,6.0,-144.0,144.12494579357175,1,False,False,,,,,False,False,,,,,False,True,1140,593,1274,789,False
4476,02:21.685,1014.0,250.0,-22.0,-232.0,233.0407689654323,1,False,False,,,,,False,False,,,,,False,True,1149,576,1276,763,False
4491,02:22.160,1016.0,358.0,2.0,108.0,108.01851693112623,1,False,False,,,,,False,False,,,,,False,True,1174,250,1311,469,False
4506,02:22.634,1082.0,598.0,66.0,240.0,248.90962215229845,1,False,False,,,,,False,False,,,,,False,True,1193,712,1325,916,False
