frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
7422,08:07.365,3,554.0,599.0,718.0,823.0,1019.0,732.0,1165.0,953.0,1563.0,671.0,1713.0,881.0,,,,
7423,08:07.390,3,555.0,597.0,720.0,821.0,1020.0,729.0,1167.0,950.0,1565.0,670.0,1715.0,880.0,,,,
7424,08:07.423,3,555.0,597.0,720.0,821.0,1567.0,670.0,1716.0,879.0,1022.0,729.0,1167.0,946.0,,,,
7425,08:07.457,3,555.0,596.0,720.0,820.0,1567.0,668.0,1717.0,876.0,1023.0,727.0,1167.0,942.0,,,,
7426,08:07.490,3,555.0,595.0,719.0,819.0,1567.0,666.0,1718.0,873.0,1023.0,725.0,1167.0,939.0,,,,
7427,08:07.523,3,553.0,594.0,718.0,818.0,1566.0,662.0,1717.0,872.0,1022.0,723.0,1166.0,937.0,,,,
7428,08:07.557,3,552.0,592.0,717.0,817.0,1565.0,661.0,1716.0,870.0,1022.0,724.0,1164.0,937.0,,,,
7429,08:07.590,3,550.0,591.0,715.0,817.0,1020.0,723.0,1163.0,936.0,1564.0,660.0,1714.0,867.0,,,,
7430,08:07.623,3,549.0,591.0,713.0,816.0,1019.0,721.0,1164.0,933.0,1563.0,659.0,1713.0,866.0,,,,
7431,08:07.657,3,547.0,590.0,712.0,817.0,1018.0,723.0,1163.0,934.0,1562.0,659.0,1712.0,867.0,,,,
7432,08:07.690,3,546.0,591.0,711.0,818.0,1561.0,660.0,1711.0,867.0,1018.0,724.0,1162.0,935.0,,,,
7433,08:07.723,3,545.0,592.0,709.0,818.0,1017.0,725.0,1161.0,937.0,1560.0,659.0,1710.0,868.0,,,,
7434,08:07.757,3,543.0,593.0,707.0,818.0,1016.0,725.0,1160.0,938.0,1559.0,660.0,1709.0,868.0,,,,
7435,08:07.790,3,542.0,593.0,706.0,819.0,1015.0,724.0,1159.0,937.0,1557.0,660.0,1707.0,868.0,,,,
7436,08:07.823,3,540.0,593.0,704.0,819.0,1013.0,723.0,1158.0,936.0,1556.0,660.0,1704.0,867.0,,,,
7437,08:07.857,3,536.0,592.0,702.0,819.0,1009.0,721.0,1155.0,937.0,1553.0,659.0,1702.0,867.0,,,,
7438,08:07.890,3,532.0,591.0,700.0,820.0,1007.0,721.0,1152.0,940.0,1550.0,660.0,1699.0,865.0,,,,
7439,08:07.923,3,529.0,593.0,696.0,819.0,1004.0,722.0,1151.0,938.0,1547.0,658.0,1697.0,865.0,,,,
7440,08:07.957,3,527.0,593.0,693.0,819.0,1002.0,722.0,1149.0,936.0,1545.0,658.0,1695.0,865.0,,,,
7441,08:07.990,3,526.0,593.0,692.0,818.0,1000.0,720.0,1148.0,934.0,1544.0,657.0,1694.0,864.0,,,,
7442,08:08.023,3,526.0,594.0,691.0,819.0,1000.0,720.0,1148.0,933.0,1544.0,657.0,1694.0,864.0,,,,
7443,08:08.057,3,526.0,594.0,692.0,819.0,1001.0,718.0,1148.0,932.0,1545.0,656.0,1695.0,861.0,,,,
7444,08:08.090,3,526.0,592.0,692.0,816.0,1001.0,714.0,1149.0,931.0,1545.0,654.0,1696.0,859.0,,,,
7445,08:08.123,3,526.0,589.0,693.0,813.0,1002.0,712.0,1149.0,929.0,1546.0,649.0,1697.0,855.0,,,,
7446,08:08.157,3,526.0,584.0,693.0,812.0,1003.0,710.0,1149.0,927.0,1547.0,646.0,1697.0,852.0,,,,
7447,08:08.190,3,526.0,581.0,693.0,809.0,1003.0,708.0,1150.0,924.0,1547.0,644.0,1697.0,849.0,,,,
7448,08:08.223,3,525.0,579.0,693.0,807.0,1003.0,706.0,1150.0,922.0,1549.0,644.0,1698.0,848.0,,,,
7449,08:08.257,3,526.0,575.0,693.0,805.0,1004.0,705.0,1151.0,921.0,1550.0,641.0,1699.0,847.0,,,,
7450,08:08.290,3,527.0,574.0,693.0,804.0,1005.0,704.0,1151.0,922.0,1552.0,641.0,1700.0,845.0,,,,
7451,08:08.323,3,527.0,571.0,695.0,802.0,1006.0,701.0,1150.0,921.0,1553.0,639.0,1700.0,844.0,,,,
7452,08:08.357,3,528.0,567.0,695.0,798.0,1007.0,698.0,1151.0,914.0,1554.0,636.0,1702.0,842.0,,,,
7453,08:08.390,3,530.0,566.0,697.0,795.0,1555.0,634.0,1704.0,841.0,1009.0,694.0,1153.0,909.0,,,,
7454,08:08.423,3,533.0,564.0,700.0,794.0,1557.0,636.0,1706.0,840.0,1011.0,693.0,1154.0,907.0,,,,
7455,08:08.457,3,535.0,564.0,702.0,793.0,1558.0,636.0,1709.0,842.0,1012.0,693.0,1154.0,907.0,,,,
7456,08:08.490,3,537.0,563.0,703.0,793.0,1560.0,637.0,1710.0,843.0,1013.0,693.0,1155.0,908.0,,,,
7457,08:08.523,3,538.0,564.0,705.0,794.0,1561.0,639.0,1710.0,844.0,1014.0,693.0,1156.0,908.0,,,,
7458,08:08.557,3,540.0,564.0,706.0,794.0,1562.0,643.0,1712.0,846.0,1015.0,693.0,1156.0,909.0,,,,
7459,08:08.590,3,541.0,562.0,708.0,791.0,1563.0,642.0,1714.0,846.0,1016.0,693.0,1157.0,908.0,,,,
7460,08:08.623,3,542.0,561.0,709.0,791.0,1564.0,642.0,1714.0,847.0,1016.0,693.0,1157.0,909.0,,,,
7461,08:08.657,3,543.0,561.0,710.0,790.0,1564.0,641.0,1715.0,846.0,1017.0,692.0,1157.0,910.0,,,,
7462,08:08.690,3,543.0,561.0,710.0,789.0,1564.0,641.0,1714.0,845.0,1017.0,691.0,1156.0,909.0,,,,
7463,08:08.723,3,543.0,561.0,710.0,789.0,1563.0,641.0,1713.0,845.0,1016.0,691.0,1156.0,908.0,,,,
7464,08:08.757,3,542.0,563.0,709.0,792.0,1562.0,643.0,1712.0,846.0,1015.0,691.0,1155.0,907.0,,,,
7465,08:08.790,3,541.0,564.0,708.0,795.0,1013.0,692.0,1155.0,908.0,1561.0,645.0,1710.0,847.0,,,,
7466,08:08.823,3,541.0,567.0,707.0,798.0,1560.0,647.0,1709.0,848.0,1013.0,694.0,1155.0,909.0,,,,
7467,08:08.857,3,539.0,570.0,706.0,801.0,1559.0,649.0,1708.0,850.0,1012.0,696.0,1155.0,911.0,,,,
7468,08:08.890,3,538.0,572.0,705.0,805.0,1558.0,648.0,1709.0,853.0,1011.0,702.0,1154.0,914.0,,,,
7469,08:08.923,3,537.0,572.0,704.0,806.0,1558.0,648.0,1709.0,855.0,1010.0,703.0,1153.0,917.0,,,,
7470,08:08.957,3,537.0,573.0,704.0,807.0,1557.0,648.0,1709.0,856.0,1009.0,704.0,1152.0,917.0,,,,
7471,08:08.990,3,536.0,573.0,703.0,807.0,1557.0,649.0,1709.0,855.0,1009.0,704.0,1152.0,917.0,,,,
7472,08:09.023,3,535.0,574.0,703.0,806.0,1558.0,648.0,1708.0,854.0,1008.0,702.0,1152.0,916.0,,,,
7473,08:09.057,3,534.0,573.0,702.0,806.0,1008.0,701.0,1151.0,917.0,1557.0,648.0,1707.0,853.0,,,,
7474,08:09.090,3,533.0,572.0,702.0,806.0,1007.0,701.0,1151.0,916.0,1556.0,647.0,1705.0,852.0,,,,
7475,08:09.123,3,532.0,573.0,701.0,805.0,1006.0,701.0,1151.0,914.0,1555.0,647.0,1704.0,851.0,,,,
7476,08:09.157,3,531.0,570.0,701.0,803.0,1005.0,699.0,1151.0,913.0,1555.0,646.0,1703.0,851.0,,,,
7477,08:09.190,3,531.0,568.0,701.0,801.0,1555.0,645.0,1704.0,852.0,1005.0,698.0,1150.0,912.0,,,,
7478,08:09.223,3,532.0,567.0,701.0,799.0,1556.0,644.0,1705.0,853.0,1006.0,696.0,1151.0,913.0,,,,
7479,08:09.258,3,533.0,565.0,701.0,795.0,1557.0,639.0,1707.0,853.0,1006.0,692.0,1151.0,910.0,,,,
7480,08:09.292,3,533.0,562.0,701.0,792.0,1557.0,636.0,1707.0,851.0,1007.0,688.0,1152.0,907.0,,,,
7481,08:09.325,3,534.0,559.0,701.0,790.0,1557.0,631.0,1707.0,847.0,1007.0,684.0,1151.0,904.0,,,,
7482,08:09.358,3,534.0,558.0,701.0,789.0,1556.0,625.0,1708.0,842.0,1007.0,682.0,1152.0,902.0,,,,
