frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
37315,40:32.457,3,1085,949,1179,1075,-29.0,1106.0,111.0,1332.0,2288.0,786.0,2471.0,1040.0,,,,
37316,40:32.490,2,1092,959,1185,1085,-15.0,1118.0,126.0,1339.0,,,,,,,,
37317,40:32.523,2,1095,970,1188,1097,-13.0,1122.0,129.0,1347.0,,,,,,,,
37318,40:32.557,2,1093,980,1185,1110,-20.0,1132.0,118.0,1359.0,,,,,,,,
37319,40:32.590,2,1086,989,1178,1116,-37.0,1144.0,108.0,1370.0,,,,,,,,
37320,40:32.623,3,1081,990,1173,1116,-46.0,1145.0,96.0,1367.0,2277.0,844.0,2463.0,1096.0,,,,
37321,40:32.657,3,1077,979,1169,1107,2266.0,842.0,2461.0,1099.0,-34.0,1132.0,91.0,1356.0,,,,
37322,40:32.690,3,1075,973,1168,1098,2262.0,840.0,2458.0,1098.0,-32.0,1117.0,89.0,1344.0,,,,
37323,40:32.723,3,1077,964,1169,1089,2263.0,836.0,2461.0,1096.0,-32.0,1104.0,90.0,1324.0,,,,
37324,40:32.757,3,1082,948,1174,1077,-39.0,1086.0,100.0,1301.0,2271.0,831.0,2460.0,1088.0,,,,
37325,40:32.790,3,1087,938,1179,1064,-26.0,1067.0,111.0,1285.0,2283.0,820.0,2464.0,1080.0,,,,
37326,40:32.823,3,1095,925,1186,1052,0.0,1051.0,121.0,1263.0,2291.0,817.0,2464.0,1072.0,,,,
37327,40:32.857,2,1101,917,1192,1045,-1.0,1038.0,132.0,1249.0,,,,,,,,
37328,40:32.890,2,1105,912,1196,1038,0.0,1026.0,135.0,1238.0,,,,,,,,
37329,40:32.923,2,1107,907,1198,1034,2.0,1018.0,138.0,1231.0,,,,,,,,
37330,40:32.957,2,1109,903,1199,1029,4.0,1009.0,139.0,1225.0,,,,,,,,
37331,40:32.990,2,1108,899,1199,1026,5.0,1007.0,138.0,1222.0,,,,,,,,
37332,40:33.023,2,1105,902,1197,1028,-1.0,1009.0,133.0,1223.0,,,,,,,,
37333,40:33.057,3,1104,899,1196,1026,-4.0,1006.0,131.0,1222.0,2287.0,802.0,2463.0,1064.0,,,,
37334,40:33.090,3,1105,897,1198,1023,16.0,1004.0,129.0,1210.0,2286.0,803.0,2461.0,1064.0,,,,
37335,40:33.123,3,1109,894,1200,1020,17.0,998.0,138.0,1206.0,2288.0,801.0,2464.0,1065.0,,,,
37336,40:33.157,3,1113,888,1205,1016,23.0,990.0,144.0,1198.0,2293.0,801.0,2465.0,1062.0,,,,
37337,40:33.190,2,1116,894,1208,1021,29.0,992.0,147.0,1201.0,,,,,,,,
37338,40:33.223,3,1118,900,1209,1027,31.0,998.0,148.0,1207.0,2300.0,816.0,2454.0,1082.0,,,,
