frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
24576,26:27.658,2,559.0,728.0,743.0,964.0,1698.0,774.0,1863.0,994.0,,,,,,,,
24577,26:27.692,2,562.0,727.0,746.0,962.0,1700.0,776.0,1866.0,996.0,,,,,,,,
24578,26:27.727,2,564.0,727.0,747.0,960.0,1702.0,776.0,1867.0,998.0,,,,,,,,
24579,26:27.760,2,564.0,726.0,747.0,956.0,1703.0,775.0,1867.0,997.0,,,,,,,,
24580,26:27.793,2,563.0,723.0,745.0,952.0,1701.0,771.0,1867.0,993.0,,,,,,,,
24581,26:27.827,2,557.0,720.0,741.0,951.0,1699.0,773.0,1864.0,991.0,,,,,,,,
24582,26:27.860,2,552.0,719.0,737.0,951.0,1696.0,772.0,1861.0,992.0,,,,,,,,
24583,26:27.893,2,547.0,720.0,734.0,954.0,1695.0,772.0,1860.0,994.0,,,,,,,,
24584,26:27.927,2,547.0,718.0,734.0,950.0,1698.0,771.0,1864.0,994.0,,,,,,,,
24585,26:27.960,2,545.0,709.0,734.0,946.0,1701.0,771.0,1867.0,992.0,,,,,,,,
24586,26:27.993,2,543.0,700.0,732.0,935.0,1703.0,771.0,1870.0,990.0,,,,,,,,
24587,26:28.027,2,541.0,697.0,729.0,930.0,1706.0,771.0,1872.0,990.0,,,,,,,,
24588,26:28.060,2,1710.0,771.0,1876.0,991.0,542.0,697.0,729.0,928.0,,,,,,,,
24589,26:28.093,2,1712.0,769.0,1880.0,994.0,543.0,697.0,730.0,931.0,,,,,,,,
24590,26:28.127,2,1716.0,771.0,1886.0,995.0,545.0,698.0,732.0,933.0,,,,,,,,
24591,26:28.160,2,549.0,696.0,735.0,932.0,1723.0,772.0,1891.0,995.0,,,,,,,,
24592,26:28.193,2,552.0,696.0,739.0,931.0,1727.0,773.0,1895.0,996.0,,,,,,,,
24593,26:28.227,2,1732.0,776.0,1900.0,998.0,556.0,696.0,742.0,931.0,,,,,,,,
24594,26:28.260,2,1736.0,777.0,1903.0,999.0,559.0,696.0,745.0,929.0,,,,,,,,
