frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y,face_4_tl_x,face_4_tl_y,face_4_br_x,face_4_br_y
34698,22:18.530,3,1423.0,661.0,1572.0,862.0,470.0,742.0,622.0,942.0,964.0,754.0,1110.0,965.0,,,,,,,,
34713,22:19.030,3,1630.0,675.0,1788.0,881.0,673.0,767.0,814.0,957.0,1157.0,784.0,1302.0,991.0,,,,,,,,
34728,22:19.532,3,1624.0,660.0,1780.0,866.0,651.0,756.0,793.0,953.0,1152.0,760.0,1296.0,967.0,,,,,,,,
34743,22:20.032,3,964.0,728.0,1111.0,940.0,1441.0,651.0,1590.0,854.0,444.0,707.0,595.0,902.0,,,,,,,,
34758,22:20.532,3,896.0,731.0,1045.0,943.0,362.0,708.0,518.0,900.0,1376.0,663.0,1522.0,858.0,,,,,,,,
34773,22:21.032,3,883.0,727.0,1031.0,941.0,1361.0,661.0,1507.0,857.0,346.0,707.0,503.0,900.0,,,,,,,,
34788,22:21.532,3,901.0,719.0,1048.0,930.0,371.0,695.0,526.0,895.0,1379.0,640.0,1525.0,848.0,,,,,,,,
34803,22:22.032,3,434.0,686.0,584.0,891.0,943.0,715.0,1092.0,922.0,1421.0,636.0,1569.0,834.0,,,,,,,,
34818,22:22.532,3,1152.0,687.0,1275.0,857.0,2202.0,585.0,2418.0,819.0,1607.0,696.0,1766.0,907.0,,,,,,,,
34833,22:23.032,3,1647.0,648.0,1808.0,869.0,1185.0,645.0,1310.0,826.0,2256.0,543.0,2453.0,776.0,,,,,,,,
34847,22:23.500,3,1602.0,653.0,1760.0,869.0,1149.0,648.0,1273.0,826.0,2193.0,531.0,2412.0,773.0,,,,,,,,
34862,22:24.000,2,1870.0,661.0,2052.0,887.0,1400.0,547.0,1531.0,738.0,,,,,,,,,,,,
34877,22:24.500,2,2201.0,648.0,2421.0,901.0,1674.0,495.0,1819.0,697.0,,,,,,,,,,,,
34892,22:25.000,2,1929.0,567.0,2121.0,801.0,1452.0,445.0,1585.0,636.0,,,,,,,,,,,,
34907,22:25.500,3,2174.0,558.0,2392.0,797.0,1574.0,595.0,1733.0,811.0,1136.0,519.0,1260.0,708.0,,,,,,,,
34922,22:26.000,3,1991.0,496.0,2180.0,730.0,1008.0,525.0,1134.0,708.0,1439.0,574.0,1588.0,785.0,,,,,,,,
34937,22:26.500,3,2045.0,592.0,2240.0,821.0,1493.0,659.0,1644.0,875.0,1060.0,617.0,1184.0,797.0,,,,,,,,
34952,22:27.000,3,1863.0,615.0,2036.0,834.0,900.0,696.0,1028.0,876.0,1350.0,711.0,1496.0,919.0,,,,,,,,
34967,22:27.500,3,1960.0,544.0,2148.0,776.0,1428.0,669.0,1576.0,879.0,992.0,670.0,1119.0,851.0,,,,,,,,
34982,22:28.002,3,1672.0,664.0,1833.0,873.0,1186.0,758.0,1332.0,970.0,752.0,750.0,886.0,942.0,,,,,,,,
34997,22:28.502,3,1669.0,799.0,1833.0,1014.0,1174.0,876.0,1320.0,1089.0,734.0,845.0,868.0,1036.0,,,,,,,,
35012,22:29.002,3,810.0,834.0,937.0,1008.0,1741.0,757.0,1911.0,972.0,1242.0,843.0,1386.0,1058.0,,,,,,,,
35027,22:29.502,3,1603.0,777.0,1767.0,980.0,655.0,909.0,791.0,1099.0,1122.0,887.0,1270.0,1101.0,,,,,,,,
35042,22:30.002,3,1654.0,778.0,1818.0,993.0,702.0,873.0,836.0,1059.0,1160.0,877.0,1306.0,1085.0,,,,,,,,
35057,22:30.502,3,1676.0,804.0,1841.0,1018.0,727.0,888.0,861.0,1079.0,1179.0,902.0,1325.0,1109.0,,,,,,,,
35072,22:31.002,3,1643.0,718.0,1808.0,941.0,699.0,785.0,834.0,972.0,1150.0,814.0,1294.0,1017.0,,,,,,,,
35087,22:31.502,3,1613.0,698.0,1773.0,907.0,668.0,773.0,806.0,962.0,1123.0,786.0,1267.0,994.0,,,,,,,,
35102,22:32.003,3,1614.0,705.0,1776.0,914.0,676.0,776.0,813.0,960.0,1137.0,792.0,1278.0,996.0,,,,,,,,
35117,22:32.503,3,1620.0,633.0,1782.0,845.0,676.0,716.0,810.0,893.0,1131.0,725.0,1274.0,931.0,,,,,,,,
35132,22:33.003,3,1612.0,609.0,1772.0,823.0,662.0,699.0,798.0,883.0,1120.0,705.0,1264.0,910.0,,,,,,,,
35147,22:33.503,3,1618.0,590.0,1778.0,798.0,667.0,673.0,803.0,865.0,1127.0,680.0,1272.0,887.0,,,,,,,,
35162,22:34.003,3,1578.0,599.0,1736.0,813.0,632.0,697.0,769.0,883.0,1097.0,702.0,1243.0,911.0,,,,,,,,
35177,22:34.503,3,286.0,784.0,448.0,987.0,815.0,786.0,962.0,1000.0,1292.0,691.0,1436.0,891.0,,,,,,,,
35192,22:35.003,3,164.0,776.0,341.0,988.0,731.0,784.0,887.0,1001.0,1218.0,693.0,1360.0,890.0,,,,,,,,
35207,22:35.503,3,253.0,761.0,422.0,968.0,801.0,775.0,953.0,986.0,1280.0,682.0,1423.0,885.0,,,,,,,,
35222,22:36.003,3,1628.0,739.0,1787.0,952.0,1135.0,825.0,1280.0,1033.0,668.0,786.0,807.0,972.0,,,,,,,,
35237,22:36.505,3,1676.0,711.0,1840.0,932.0,714.0,811.0,849.0,1004.0,1177.0,816.0,1324.0,1029.0,,,,,,,,
35252,22:37.005,3,758.0,841.0,893.0,1024.0,1717.0,760.0,1882.0,968.0,1213.0,850.0,1363.0,1065.0,,,,,,,,
35267,22:37.505,3,1482.0,722.0,1634.0,924.0,997.0,820.0,1146.0,1031.0,508.0,818.0,654.0,1009.0,,,,,,,,
35283,22:38.030,3,347.0,795.0,507.0,1006.0,869.0,797.0,1021.0,1012.0,1360.0,699.0,1504.0,900.0,,,,,,,,
35298,22:38.530,3,643.0,844.0,783.0,1028.0,1605.0,757.0,1763.0,963.0,1109.0,849.0,1256.0,1062.0,,,,,,,,
35313,22:39.030,3,1592.0,704.0,1749.0,907.0,630.0,770.0,770.0,961.0,1098.0,791.0,1245.0,999.0,,,,,,,,
35328,22:39.530,3,1686.0,660.0,1848.0,872.0,1185.0,747.0,1333.0,958.0,729.0,732.0,864.0,914.0,,,,,,,,
35343,22:40.030,3,1819.0,591.0,1996.0,813.0,852.0,692.0,981.0,870.0,1300.0,698.0,1449.0,909.0,,,,,,,,
35358,22:40.532,3,835.0,630.0,965.0,805.0,1800.0,530.0,1972.0,754.0,1285.0,636.0,1432.0,845.0,,,,,,,,
35373,22:41.032,3,1575.0,559.0,1734.0,774.0,1087.0,656.0,1233.0,865.0,611.0,631.0,756.0,826.0,,,,,,,,
35388,22:41.532,3,1542.0,549.0,1695.0,770.0,576.0,624.0,720.0,817.0,1057.0,641.0,1204.0,854.0,,,,,,,,
35403,22:42.032,3,639.0,627.0,779.0,817.0,1600.0,550.0,1757.0,761.0,1110.0,646.0,1256.0,852.0,,,,,,,,
35418,22:42.532,3,1843.0,559.0,2017.0,779.0,874.0,644.0,1003.0,831.0,1324.0,660.0,1471.0,871.0,,,,,,,,
35433,22:43.032,3,1698.0,565.0,1862.0,783.0,1198.0,662.0,1343.0,868.0,740.0,635.0,875.0,830.0,,,,,,,,
35448,22:43.532,3,1744.0,573.0,1910.0,784.0,1235.0,663.0,1380.0,868.0,785.0,639.0,918.0,824.0,,,,,,,,
35463,22:44.032,3,1887.0,716.0,2066.0,939.0,1358.0,795.0,1506.0,1003.0,913.0,762.0,1042.0,943.0,,,,,,,,
35478,22:44.532,3,1932.0,699.0,2117.0,922.0,953.0,745.0,1078.0,924.0,1397.0,780.0,1546.0,985.0,,,,,,,,
35492,22:45.000,3,1938.0,659.0,2126.0,890.0,960.0,728.0,1086.0,902.0,1401.0,749.0,1552.0,960.0,,,,,,,,
35507,22:45.500,3,1904.0,588.0,2088.0,813.0,934.0,672.0,1061.0,853.0,1376.0,688.0,1525.0,893.0,,,,,,,,
35522,22:46.000,3,802.0,691.0,933.0,868.0,1750.0,580.0,1918.0,793.0,1250.0,690.0,1396.0,892.0,,,,,,,,
35537,22:46.500,3,1765.0,512.0,1935.0,729.0,817.0,671.0,950.0,852.0,1265.0,649.0,1412.0,857.0,,,,,,,,
35552,22:47.000,3,1742.0,485.0,1910.0,700.0,796.0,651.0,929.0,832.0,1248.0,624.0,1396.0,831.0,,,,,,,,
35567,22:47.500,3,1733.0,478.0,1902.0,700.0,787.0,649.0,922.0,832.0,1240.0,624.0,1388.0,836.0,,,,,,,,
35582,22:48.000,3,1710.0,482.0,1879.0,716.0,768.0,658.0,902.0,841.0,1220.0,629.0,1369.0,843.0,,,,,,,,
35597,22:48.500,3,1691.0,492.0,1857.0,712.0,748.0,661.0,883.0,843.0,1202.0,638.0,1348.0,842.0,,,,,,,,
35612,22:49.000,3,815.0,698.0,968.0,910.0,279.0,702.0,443.0,903.0,1299.0,595.0,1445.0,794.0,,,,,,,,
35627,22:49.502,3,613.0,714.0,778.0,940.0,-5.0,703.0,187.0,928.0,1119.0,627.0,1265.0,828.0,,,,,,,,
35642,22:50.002,3,562.0,704.0,729.0,930.0,1071.0,617.0,1217.0,821.0,-74.0,685.0,110.0,907.0,,,,,,,,
35657,22:50.502,3,564.0,705.0,732.0,931.0,1075.0,617.0,1217.0,822.0,-74.0,694.0,116.0,918.0,,,,,,,,
35672,22:51.002,2,514.0,756.0,686.0,988.0,1038.0,657.0,1179.0,858.0,,,,,,,,,,,,
35687,22:51.502,3,23.0,779.0,218.0,1001.0,653.0,756.0,815.0,977.0,1148.0,638.0,1292.0,838.0,,,,,,,,
35702,22:52.002,3,28.0,726.0,223.0,945.0,650.0,693.0,813.0,910.0,1147.0,562.0,1291.0,763.0,,,,,,,,
35717,22:52.502,3,596.0,709.0,764.0,933.0,-35.0,740.0,159.0,968.0,1098.0,584.0,1242.0,784.0,,,,,,,,
35732,22:53.002,3,581.0,709.0,747.0,933.0,-59.0,737.0,143.0,977.0,1091.0,590.0,1232.0,793.0,,,,,,,,
35747,22:53.503,3,567.0,694.0,734.0,919.0,1077.0,573.0,1220.0,780.0,-62.0,732.0,106.0,956.0,,,,,,,,
35762,22:54.003,3,838.0,657.0,992.0,875.0,279.0,677.0,451.0,889.0,1320.0,546.0,1465.0,748.0,,,,,,,,
35777,22:54.503,3,1441.0,536.0,1591.0,743.0,973.0,641.0,1121.0,857.0,458.0,639.0,610.0,842.0,,,,,,,,
35792,22:55.003,3,924.0,689.0,1074.0,900.0,396.0,686.0,549.0,892.0,1408.0,579.0,1555.0,776.0,,,,,,,,
35807,22:55.503,3,1523.0,549.0,1674.0,759.0,1032.0,670.0,1177.0,884.0,531.0,668.0,676.0,867.0,,,,,,,,
35822,22:56.003,3,1511.0,567.0,1667.0,775.0,1037.0,672.0,1183.0,880.0,546.0,669.0,691.0,871.0,,,,,,,,
35837,22:56.503,3,1510.0,558.0,1664.0,766.0,1035.0,660.0,1182.0,872.0,548.0,660.0,693.0,855.0,,,,,,,,
35852,22:57.003,3,1503.0,558.0,1654.0,766.0,1028.0,661.0,1173.0,872.0,528.0,665.0,673.0,860.0,,,,,,,,
35867,22:57.503,3,1493.0,554.0,1645.0,762.0,1020.0,658.0,1168.0,868.0,514.0,662.0,661.0,856.0,,,,,,,,
35882,22:58.005,3,1575.0,558.0,1731.0,769.0,1086.0,669.0,1234.0,877.0,606.0,670.0,748.0,867.0,,,,,,,,
35898,22:58.530,3,1627.0,618.0,1786.0,831.0,666.0,713.0,803.0,899.0,1129.0,716.0,1275.0,926.0,,,,,,,,
35913,22:59.030,3,1000.0,727.0,1147.0,937.0,516.0,720.0,662.0,910.0,1491.0,638.0,1641.0,843.0,,,,,,,,
35928,22:59.530,3,1399.0,735.0,1548.0,937.0,913.0,817.0,1065.0,1033.0,404.0,812.0,559.0,1016.0,,,,,,,,
35943,23:00.030,3,1668.0,681.0,1825.0,894.0,1172.0,739.0,1318.0,943.0,728.0,700.0,858.0,878.0,,,,,,,,
35958,23:00.530,3,933.0,738.0,1077.0,945.0,453.0,688.0,601.0,881.0,1414.0,686.0,1560.0,889.0,,,,,,,,
35973,23:01.030,3,897.0,677.0,1042.0,879.0,429.0,547.0,580.0,743.0,1381.0,703.0,1526.0,902.0,,,,,,,,
35988,23:01.530,3,1667.0,809.0,1827.0,1014.0,790.0,555.0,925.0,735.0,1184.0,720.0,1332.0,918.0,,,,,,,,
36003,23:02.032,3,1798.0,795.0,1966.0,1011.0,904.0,597.0,1031.0,776.0,1295.0,739.0,1443.0,939.0,,,,,,,,
36018,23:02.532,3,857.0,721.0,984.0,895.0,1779.0,809.0,1946.0,1026.0,1272.0,816.0,1418.0,1016.0,,,,,,,,
36033,23:03.032,3,1674.0,814.0,1836.0,1026.0,737.0,942.0,872.0,1126.0,1181.0,933.0,1331.0,1142.0,,,,,,,,
36048,23:03.532,3,1639.0,714.0,1799.0,924.0,695.0,869.0,836.0,1053.0,1145.0,842.0,1294.0,1056.0,,,,,,,,
36063,23:04.032,3,1527.0,658.0,1679.0,863.0,573.0,804.0,718.0,995.0,1043.0,782.0,1193.0,991.0,,,,,,,,
36078,23:04.532,3,593.0,802.0,734.0,989.0,1538.0,667.0,1693.0,872.0,1059.0,784.0,1207.0,992.0,,,,,,,,
36093,23:05.032,3,1537.0,654.0,1690.0,858.0,1061.0,770.0,1211.0,977.0,596.0,784.0,738.0,975.0,,,,,,,,
36108,23:05.532,3,1668.0,565.0,1831.0,775.0,1176.0,682.0,1324.0,890.0,721.0,699.0,855.0,880.0,,,,,,,,
36123,23:06.032,3,1874.0,509.0,2054.0,731.0,1346.0,647.0,1496.0,854.0,907.0,673.0,1035.0,848.0,,,,,,,,
36137,23:06.500,3,1869.0,537.0,2047.0,763.0,908.0,690.0,1035.0,867.0,1348.0,664.0,1496.0,874.0,,,,,,,,
36152,23:07.000,3,1832.0,543.0,2008.0,766.0,877.0,686.0,1005.0,866.0,1320.0,665.0,1467.0,875.0,,,,,,,,
36167,23:07.500,3,1765.0,533.0,1936.0,754.0,817.0,676.0,948.0,862.0,1267.0,651.0,1415.0,865.0,,,,,,,,
36182,23:08.000,3,1795.0,590.0,1971.0,820.0,842.0,687.0,969.0,869.0,1295.0,693.0,1445.0,900.0,,,,,,,,
36197,23:08.500,3,1834.0,592.0,2012.0,816.0,876.0,659.0,1003.0,846.0,1320.0,679.0,1471.0,888.0,,,,,,,,
36212,23:09.000,3,2066.0,803.0,2271.0,1045.0,1509.0,846.0,1666.0,1061.0,1073.0,792.0,1197.0,973.0,,,,,,,,
36227,23:09.500,3,1866.0,732.0,2046.0,962.0,911.0,748.0,1036.0,930.0,1346.0,797.0,1495.0,1006.0,,,,,,,,
36242,23:10.000,3,1677.0,689.0,1839.0,906.0,731.0,741.0,864.0,931.0,1178.0,770.0,1324.0,982.0,,,,,,,,
36257,23:10.502,3,1940.0,718.0,2129.0,953.0,1400.0,804.0,1550.0,1016.0,964.0,759.0,1088.0,947.0,,,,,,,,
36272,23:11.002,3,1630.0,682.0,1791.0,895.0,682.0,736.0,817.0,926.0,1141.0,766.0,1284.0,973.0,,,,,,,,
36287,23:11.502,3,928.0,793.0,1075.0,1002.0,1413.0,701.0,1561.0,906.0,422.0,770.0,574.0,968.0,,,,,,,,
36302,23:12.002,3,907.0,777.0,1055.0,988.0,1391.0,685.0,1538.0,888.0,396.0,753.0,549.0,958.0,,,,,,,,
36317,23:12.502,3,895.0,777.0,1046.0,988.0,378.0,770.0,534.0,973.0,1382.0,674.0,1525.0,872.0,,,,,,,,
36332,23:13.002,3,353.0,782.0,512.0,991.0,879.0,796.0,1030.0,1007.0,1362.0,700.0,1510.0,895.0,,,,,,,,
36347,23:13.502,3,993.0,806.0,1142.0,1017.0,498.0,802.0,646.0,1004.0,1485.0,715.0,1635.0,910.0,,,,,,,,
36362,23:14.002,3,1581.0,689.0,1736.0,892.0,1076.0,797.0,1221.0,1001.0,603.0,788.0,744.0,985.0,,,,,,,,
36377,23:14.502,3,1583.0,704.0,1739.0,905.0,1096.0,811.0,1244.0,1015.0,628.0,814.0,764.0,1012.0,,,,,,,,
36392,23:15.003,3,1650.0,687.0,1809.0,892.0,700.0,790.0,836.0,983.0,1161.0,788.0,1306.0,994.0,,,,,,,,
36407,23:15.503,3,1668.0,623.0,1829.0,832.0,716.0,733.0,850.0,919.0,1177.0,726.0,1319.0,935.0,,,,,,,,
36422,23:16.003,3,1609.0,672.0,1764.0,876.0,640.0,769.0,779.0,963.0,1118.0,775.0,1262.0,977.0,,,,,,,,
36437,23:16.503,3,1645.0,649.0,1801.0,852.0,677.0,751.0,814.0,944.0,1142.0,748.0,1287.0,953.0,,,,,,,,
36452,23:17.003,3,1649.0,662.0,1805.0,866.0,685.0,764.0,820.0,955.0,1150.0,765.0,1292.0,971.0,,,,,,,,
36468,23:17.528,3,713.0,681.0,846.0,868.0,1693.0,578.0,1853.0,788.0,1174.0,684.0,1319.0,889.0,,,,,,,,
36483,23:18.028,3,1586.0,639.0,1740.0,852.0,610.0,731.0,750.0,920.0,1084.0,740.0,1230.0,946.0,,,,,,,,
36498,23:18.528,3,180.0,715.0,353.0,921.0,751.0,735.0,905.0,950.0,1264.0,652.0,1403.0,848.0,,,,,,,,
36513,23:19.030,3,46.0,730.0,237.0,947.0,658.0,732.0,816.0,956.0,1183.0,640.0,1324.0,838.0,,,,,,,,
36528,23:19.530,3,40.0,729.0,232.0,946.0,656.0,725.0,815.0,948.0,1182.0,632.0,1324.0,832.0,,,,,,,,
36543,23:20.030,3,31.0,731.0,224.0,949.0,649.0,729.0,809.0,949.0,1178.0,633.0,1320.0,831.0,,,,,,,,
36558,23:20.530,3,51.0,718.0,241.0,928.0,656.0,716.0,817.0,937.0,1185.0,618.0,1323.0,816.0,,,,,,,,
36573,23:21.030,3,1644.0,616.0,1798.0,823.0,659.0,691.0,797.0,877.0,1127.0,711.0,1270.0,916.0,,,,,,,,
36588,23:21.530,3,1943.0,682.0,2123.0,908.0,938.0,734.0,1062.0,912.0,1378.0,766.0,1527.0,973.0,,,,,,,,
36603,23:22.030,3,1527.0,664.0,1674.0,874.0,538.0,715.0,681.0,906.0,1021.0,741.0,1167.0,947.0,,,,,,,,
36618,23:22.530,3,25.0,686.0,218.0,904.0,635.0,699.0,799.0,921.0,1162.0,618.0,1302.0,811.0,,,,,,,,
36633,23:23.030,3,591.0,695.0,756.0,915.0,-30.0,678.0,163.0,899.0,1123.0,606.0,1264.0,802.0,,,,,,,,
36648,23:23.532,3,572.0,686.0,739.0,905.0,-65.0,658.0,127.0,889.0,1113.0,602.0,1257.0,796.0,,,,,,,,
36663,23:24.032,3,110.0,647.0,295.0,868.0,698.0,674.0,857.0,889.0,1219.0,580.0,1359.0,783.0,,,,,,,,
36678,23:24.532,3,1563.0,518.0,1714.0,725.0,1077.0,638.0,1223.0,843.0,598.0,641.0,742.0,838.0,,,,,,,,
36693,23:25.032,3,1628.0,473.0,1790.0,680.0,1147.0,596.0,1292.0,807.0,674.0,622.0,814.0,806.0,,,,,,,,
36708,23:25.532,3,1606.0,452.0,1765.0,664.0,655.0,615.0,794.0,798.0,1127.0,581.0,1274.0,793.0,,,,,,,,
36723,23:26.032,3,1581.0,461.0,1738.0,671.0,619.0,614.0,760.0,799.0,1104.0,580.0,1252.0,791.0,,,,,,,,
36738,23:26.532,3,609.0,627.0,752.0,809.0,1573.0,474.0,1731.0,679.0,1098.0,593.0,1247.0,806.0,,,,,,,,
36753,23:27.032,3,1580.0,545.0,1735.0,751.0,1103.0,660.0,1249.0,867.0,619.0,683.0,763.0,872.0,,,,,,,,
36767,23:27.500,3,1546.0,540.0,1700.0,751.0,1069.0,666.0,1216.0,874.0,583.0,697.0,727.0,886.0,,,,,,,,
36782,23:28.000,3,1507.0,572.0,1658.0,775.0,1030.0,686.0,1177.0,895.0,541.0,717.0,688.0,907.0,,,,,,,,
36797,23:28.500,3,1536.0,642.0,1686.0,846.0,1051.0,765.0,1197.0,974.0,569.0,791.0,715.0,990.0,,,,,,,,
36812,23:29.000,3,1501.0,580.0,1650.0,782.0,528.0,727.0,674.0,916.0,1015.0,703.0,1162.0,907.0,,,,,,,,
36827,23:29.500,3,1539.0,586.0,1693.0,789.0,577.0,722.0,720.0,912.0,1052.0,695.0,1199.0,906.0,,,,,,,,
36842,23:30.000,3,1538.0,597.0,1694.0,805.0,1057.0,709.0,1204.0,917.0,588.0,728.0,729.0,916.0,,,,,,,,
36857,23:30.500,3,1585.0,639.0,1743.0,843.0,1099.0,745.0,1247.0,949.0,634.0,752.0,777.0,944.0,,,,,,,,
36872,23:31.000,3,1557.0,607.0,1712.0,819.0,610.0,744.0,751.0,928.0,1077.0,722.0,1222.0,931.0,,,,,,,,
36887,23:31.500,3,1530.0,567.0,1684.0,774.0,568.0,678.0,712.0,871.0,1043.0,670.0,1191.0,878.0,,,,,,,,
36902,23:32.002,3,1490.0,576.0,1642.0,780.0,1011.0,683.0,1157.0,887.0,523.0,688.0,671.0,890.0,,,,,,,,
36917,23:32.502,3,946.0,681.0,1097.0,888.0,1425.0,576.0,1575.0,785.0,449.0,683.0,601.0,879.0,,,,,,,,
36932,23:33.002,3,-16.0,687.0,182.0,905.0,603.0,697.0,770.0,920.0,1117.0,617.0,1260.0,815.0,,,,,,,,
36947,23:33.502,3,92.0,665.0,278.0,886.0,680.0,689.0,837.0,902.0,1182.0,609.0,1326.0,809.0,,,,,,,,
36962,23:34.002,3,96.0,674.0,280.0,893.0,683.0,695.0,841.0,912.0,1190.0,612.0,1333.0,816.0,,,,,,,,
36977,23:34.502,3,395.0,783.0,549.0,986.0,902.0,799.0,1051.0,1004.0,1396.0,709.0,1543.0,907.0,,,,,,,,
36992,23:35.002,3,1797.0,679.0,1968.0,894.0,838.0,759.0,967.0,941.0,1280.0,778.0,1427.0,980.0,,,,,,,,
37007,23:35.502,3,1684.0,666.0,1843.0,875.0,726.0,750.0,862.0,934.0,1179.0,760.0,1324.0,971.0,,,,,,,,
37022,23:36.002,3,949.0,844.0,1098.0,1054.0,1441.0,740.0,1592.0,946.0,457.0,851.0,608.0,1041.0,,,,,,,,
37037,23:36.503,3,280.0,901.0,450.0,1104.0,813.0,833.0,970.0,1049.0,1286.0,689.0,1429.0,879.0,,,,,,,,
37052,23:37.003,3,168.0,852.0,348.0,1068.0,729.0,796.0,891.0,1015.0,1216.0,662.0,1354.0,842.0,,,,,,,,
37068,23:37.528,3,193.0,797.0,368.0,1009.0,746.0,748.0,908.0,962.0,1232.0,610.0,1374.0,801.0,,,,,,,,
37083,23:38.028,3,271.0,786.0,442.0,997.0,808.0,749.0,966.0,965.0,1300.0,600.0,1440.0,797.0,,,,,,,,
37098,23:38.528,3,257.0,780.0,429.0,994.0,799.0,743.0,956.0,961.0,1285.0,587.0,1417.0,774.0,,,,,,,,
37113,23:39.028,3,336.0,789.0,500.0,998.0,856.0,751.0,1011.0,962.0,1342.0,577.0,1479.0,764.0,,,,,,,,
37128,23:39.528,3,355.0,683.0,515.0,885.0,875.0,673.0,1026.0,882.0,1366.0,526.0,1506.0,715.0,,,,,,,,
37143,23:40.028,3,1062.0,677.0,1209.0,881.0,593.0,649.0,735.0,842.0,1550.0,588.0,1701.0,788.0,,,,,,,,
37158,23:40.530,3,978.0,785.0,1125.0,988.0,517.0,682.0,665.0,875.0,1481.0,782.0,1623.0,973.0,,,,,,,,
37173,23:41.030,3,912.0,792.0,1062.0,1001.0,432.0,697.0,588.0,889.0,1394.0,787.0,1538.0,989.0,,,,,,,,
37188,23:41.530,3,1828.0,678.0,1991.0,890.0,819.0,640.0,954.0,824.0,1256.0,712.0,1402.0,913.0,,,,,,,,
37203,23:42.030,3,750.0,677.0,884.0,861.0,1192.0,730.0,1335.0,933.0,1831.0,689.0,1967.0,899.0,,,,,,,,
37218,23:42.530,3,1721.0,673.0,1877.0,879.0,703.0,673.0,840.0,860.0,1154.0,724.0,1297.0,925.0,,,,,,,,
37233,23:43.030,3,689.0,590.0,825.0,775.0,1140.0,629.0,1285.0,836.0,1650.0,578.0,1806.0,780.0,,,,,,,,
37248,23:43.530,3,724.0,658.0,858.0,844.0,1658.0,643.0,1815.0,854.0,1172.0,701.0,1318.0,903.0,,,,,,,,
37263,23:44.030,3,675.0,594.0,812.0,779.0,1615.0,574.0,1770.0,783.0,1133.0,635.0,1278.0,842.0,,,,,,,,
37278,23:44.530,3,1583.0,618.0,1739.0,826.0,653.0,638.0,791.0,829.0,1110.0,683.0,1255.0,887.0,,,,,,,,
37293,23:45.032,3,642.0,673.0,780.0,857.0,1567.0,641.0,1720.0,855.0,1099.0,713.0,1245.0,917.0,,,,,,,,
37308,23:45.532,3,645.0,634.0,786.0,821.0,1575.0,609.0,1732.0,823.0,1105.0,677.0,1250.0,882.0,,,,,,,,
37323,23:46.032,3,1562.0,497.0,1714.0,715.0,1062.0,571.0,1210.0,776.0,589.0,516.0,733.0,716.0,,,,,,,,
37338,23:46.532,3,1017.0,477.0,1166.0,687.0,1528.0,421.0,1680.0,630.0,523.0,428.0,675.0,628.0,,,,,,,,
37353,23:47.032,3,977.0,603.0,1128.0,812.0,1474.0,548.0,1619.0,749.0,487.0,569.0,637.0,762.0,,,,,,,,
37368,23:47.532,3,928.0,692.0,1078.0,900.0,1414.0,619.0,1561.0,825.0,435.0,667.0,588.0,860.0,,,,,,,,
37383,23:48.032,3,915.0,735.0,1066.0,945.0,416.0,730.0,571.0,929.0,1397.0,645.0,1540.0,852.0,,,,,,,,
37398,23:48.532,3,228.0,719.0,401.0,918.0,769.0,688.0,926.0,904.0,1251.0,573.0,1394.0,768.0,,,,,,,,
37412,23:49.000,2,384.0,736.0,576.0,979.0,914.0,565.0,1060.0,769.0,,,,,,,,,,,,
37427,23:49.500,3,78.0,719.0,272.0,938.0,658.0,651.0,824.0,875.0,1144.0,500.0,1288.0,704.0,,,,,,,,
37442,23:50.000,3,145.0,688.0,329.0,915.0,712.0,634.0,875.0,860.0,1193.0,490.0,1335.0,696.0,,,,,,,,
37457,23:50.500,3,502.0,671.0,653.0,869.0,994.0,637.0,1143.0,851.0,1468.0,505.0,1618.0,711.0,,,,,,,,
37472,23:51.000,3,1910.0,475.0,2092.0,706.0,1389.0,615.0,1540.0,831.0,936.0,644.0,1065.0,833.0,,,,,,,,
37487,23:51.500,3,1788.0,478.0,1958.0,701.0,1291.0,615.0,1438.0,830.0,840.0,645.0,971.0,831.0,,,,,,,,
37502,23:52.000,3,1699.0,564.0,1863.0,782.0,760.0,727.0,896.0,908.0,1218.0,697.0,1367.0,906.0,,,,,,,,
37517,23:52.500,3,1789.0,687.0,1957.0,901.0,837.0,814.0,966.0,995.0,1289.0,799.0,1436.0,1010.0,,,,,,,,
37532,23:53.000,3,1693.0,627.0,1857.0,844.0,1208.0,735.0,1356.0,948.0,751.0,754.0,887.0,938.0,,,,,,,,
37547,23:53.502,3,1685.0,606.0,1849.0,823.0,753.0,739.0,888.0,925.0,1203.0,718.0,1349.0,934.0,,,,,,,,
37562,23:54.002,3,1674.0,656.0,1832.0,868.0,740.0,754.0,874.0,935.0,1188.0,754.0,1335.0,960.0,,,,,,,,
37577,23:54.502,3,687.0,681.0,824.0,869.0,1622.0,592.0,1780.0,809.0,1144.0,689.0,1289.0,896.0,,,,,,,,
37592,23:55.002,3,1597.0,584.0,1754.0,795.0,1122.0,680.0,1269.0,888.0,661.0,675.0,799.0,870.0,,,,,,,,
37607,23:55.502,3,663.0,647.0,802.0,841.0,1602.0,554.0,1758.0,765.0,1124.0,648.0,1270.0,858.0,,,,,,,,
