frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
6271,05:38.000,1,1323.0,776.0,1460.0,957.0
6286,05:38.500,1,1332.0,837.0,1469.0,1014.0
6301,05:39.000,1,1385.0,943.0,1528.0,1123.0
6316,05:39.500,1,1381.0,914.0,1520.0,1094.0
6332,05:40.025,1,1382.0,894.0,1519.0,1075.0
6347,05:40.527,1,1355.0,880.0,1491.0,1056.0
6362,05:41.027,1,1301.0,926.0,1436.0,1108.0
6377,05:41.527,1,1292.0,934.0,1425.0,1112.0
6392,05:42.027,1,1314.0,923.0,1450.0,1103.0
6407,05:42.527,1,1334.0,879.0,1469.0,1054.0
6422,05:43.027,1,1345.0,878.0,1481.0,1051.0
6437,05:43.527,1,1345.0,857.0,1481.0,1033.0
6452,05:44.027,1,1351.0,851.0,1486.0,1026.0
6467,05:44.528,1,1406.0,807.0,1543.0,983.0
6482,05:45.028,1,1420.0,786.0,1558.0,958.0
6497,05:45.528,1,1396.0,778.0,1533.0,955.0
6512,05:46.028,1,1369.0,777.0,1506.0,950.0
6527,05:46.528,1,1368.0,772.0,1505.0,947.0
6542,05:47.028,1,1360.0,776.0,1496.0,949.0
6557,05:47.528,1,1355.0,778.0,1490.0,949.0
6572,05:48.028,1,1353.0,787.0,1487.0,962.0
6587,05:48.530,1,1346.0,788.0,1483.0,960.0
6602,05:49.030,1,1359.0,799.0,1496.0,974.0
6617,05:49.530,1,1442.0,741.0,1582.0,916.0
6632,05:50.030,1,1398.0,743.0,1537.0,918.0
6647,05:50.530,1,1361.0,766.0,1496.0,936.0
6662,05:51.030,1,1386.0,762.0,1521.0,933.0
6677,05:51.530,1,1377.0,767.0,1514.0,937.0
6692,05:52.030,1,1325.0,774.0,1456.0,944.0
6707,05:52.532,1,1328.0,805.0,1462.0,977.0
6722,05:53.032,1,1254.0,784.0,1385.0,951.0
6737,05:53.532,1,1263.0,722.0,1396.0,891.0
6752,05:54.032,1,1294.0,722.0,1428.0,895.0
6767,05:54.532,1,1281.0,784.0,1416.0,956.0
6782,05:55.032,1,1284.0,764.0,1418.0,939.0
6797,05:55.532,1,1292.0,776.0,1425.0,947.0
6812,05:56.032,1,1317.0,785.0,1449.0,955.0
6826,05:56.500,1,1320.0,794.0,1454.0,966.0
6841,05:57.000,1,1320.0,790.0,1452.0,963.0
6856,05:57.500,1,1345.0,792.0,1476.0,966.0
6871,05:58.000,1,1377.0,788.0,1512.0,964.0
6886,05:58.500,1,1352.0,781.0,1487.0,954.0
6901,05:59.000,1,1344.0,764.0,1478.0,938.0
6917,05:59.525,1,1391.0,739.0,1527.0,914.0
6932,06:00.025,1,1374.0,785.0,1509.0,957.0
6947,06:00.527,1,1345.0,769.0,1478.0,940.0
6962,06:01.027,1,1390.0,695.0,1527.0,867.0
6977,06:01.527,1,1343.0,770.0,1475.0,943.0
6992,06:02.027,1,1361.0,791.0,1496.0,962.0
7007,06:02.527,1,1394.0,813.0,1528.0,988.0
7022,06:03.027,1,1360.0,790.0,1495.0,962.0
7037,06:03.527,1,1356.0,816.0,1490.0,987.0
7052,06:04.027,1,1338.0,823.0,1471.0,996.0
7067,06:04.528,1,1323.0,819.0,1454.0,990.0
7082,06:05.028,1,1305.0,799.0,1438.0,972.0
7097,06:05.528,1,1317.0,793.0,1449.0,964.0
7112,06:06.028,1,1315.0,795.0,1448.0,965.0
7127,06:06.528,1,1332.0,785.0,1465.0,957.0
7142,06:07.028,1,1337.0,782.0,1468.0,952.0
7157,06:07.528,1,1307.0,797.0,1441.0,970.0
7172,06:08.028,1,1316.0,734.0,1450.0,906.0
7187,06:08.530,1,1332.0,798.0,1467.0,973.0
7202,06:09.030,1,1251.0,847.0,1386.0,1015.0
7217,06:09.530,1,1260.0,823.0,1398.0,994.0
7232,06:10.030,1,1265.0,824.0,1401.0,990.0
7247,06:10.530,1,1215.0,841.0,1350.0,1009.0
7262,06:11.030,1,1200.0,811.0,1337.0,977.0
7277,06:11.530,1,1182.0,834.0,1318.0,1006.0
7292,06:12.032,1,1205.0,850.0,1336.0,1024.0
7307,06:12.532,1,1246.0,908.0,1378.0,1080.0
7322,06:13.032,1,1231.0,904.0,1365.0,1080.0
7337,06:13.532,1,1242.0,859.0,1376.0,1036.0
7352,06:14.032,1,1307.0,895.0,1441.0,1074.0
7367,06:14.532,1,1306.0,899.0,1439.0,1080.0
7382,06:15.032,1,1355.0,888.0,1489.0,1067.0
7397,06:15.532,1,1363.0,884.0,1498.0,1063.0
7411,06:16.000,1,1348.0,865.0,1480.0,1039.0
7426,06:16.500,1,1350.0,945.0,1484.0,1126.0
7441,06:17.000,1,1352.0,920.0,1486.0,1103.0
7456,06:17.500,1,1345.0,910.0,1480.0,1090.0
7471,06:18.000,1,1383.0,945.0,1520.0,1124.0
7486,06:18.500,1,1482.0,850.0,1621.0,1027.0
7501,06:19.000,1,1435.0,846.0,1572.0,1024.0
7516,06:19.500,1,1417.0,866.0,1554.0,1043.0
7532,06:20.027,1,1397.0,854.0,1536.0,1026.0
7547,06:20.527,1,1424.0,910.0,1565.0,1089.0
7562,06:21.027,1,1518.0,1002.0,1663.0,1187.0
