video_name,frame,time,tl_x,tl_y,br_x,br_y
066_POV.mp4,18317,10:04.500,2004.0,1033.0,2047.0,1089.0
066_POV.mp4,18332,10:05.000,2206.0,1035.0,2254.0,1092.0
066_POV.mp4,18347,10:05.500,2035.0,1051.0,2079.0,1109.0
066_POV.mp4,18362,10:06.000,2016.0,1020.0,2059.0,1075.0
066_POV.mp4,18377,10:06.500,2022.0,949.0,2065.0,1006.0
066_POV.mp4,18392,10:07.000,2014.0,908.0,2057.0,962.0
066_POV.mp4,18407,10:07.500,2018.0,1062.0,2062.0,1120.0
066_POV.mp4,18422,10:08.000,2001.0,1019.0,2046.0,1077.0
066_POV.mp4,18437,10:08.500,1999.0,1014.0,2043.0,1071.0
066_POV.mp4,18453,10:09.000,1982.0,1010.0,2025.0,1066.0
066_POV.mp4,18469,10:09.500,1987.0,1014.0,2030.0,1073.0
066_POV.mp4,18484,10:10.000,2022.0,1008.0,2067.0,1067.0
066_POV.mp4,18499,10:10.500,2043.0,1018.0,2086.0,1075.0
066_POV.mp4,18514,10:11.000,1994.0,1061.0,2037.0,1120.0
066_POV.mp4,18529,10:11.500,1997.0,1066.0,2041.0,1124.0
066_POV.mp4,18544,10:12.000,1972.0,960.0,2016.0,1015.0
066_POV.mp4,18559,10:12.500,1982.0,941.0,2025.0,998.0
066_POV.mp4,18574,10:13.000,1952.0,921.0,1994.0,976.0
066_POV.mp4,18589,10:13.500,1953.0,967.0,1994.0,1021.0
066_POV.mp4,18604,10:14.000,1923.0,927.0,1963.0,982.0
066_POV.mp4,18618,10:14.500,2007.0,1002.0,2051.0,1059.0
066_POV.mp4,18633,10:15.000,2001.0,1033.0,2045.0,1088.0
066_POV.mp4,18648,10:15.500,2042.0,891.0,2088.0,948.0
066_POV.mp4,18663,10:16.000,1999.0,887.0,2043.0,941.0
066_POV.mp4,18678,10:16.500,2066.0,872.0,2110.0,927.0
066_POV.mp4,18693,10:17.000,2138.0,916.0,2184.0,973.0
066_POV.mp4,18708,10:17.500,2225.0,982.0,2274.0,1039.0
066_POV.mp4,18754,10:19.000,2221.0,969.0,2269.0,1028.0
066_POV.mp4,18785,10:20.000,1916.0,995.0,1957.0,1049.0
066_POV.mp4,18800,10:20.500,1983.0,1059.0,2026.0,1116.0
066_POV.mp4,18815,10:21.000,1937.0,933.0,1980.0,987.0
066_POV.mp4,18845,10:22.000,2011.0,1088.0,2056.0,1147.0
066_POV.mp4,18860,10:22.500,1868.0,960.0,1909.0,1015.0
066_POV.mp4,18875,10:23.000,2020.0,933.0,2064.0,991.0
066_POV.mp4,18890,10:23.500,2135.0,910.0,2182.0,972.0
066_POV.mp4,18905,10:24.000,2004.0,940.0,2047.0,995.0
066_POV.mp4,18920,10:24.500,2023.0,937.0,2066.0,994.0
066_POV.mp4,18935,10:25.000,1986.0,951.0,2029.0,1007.0
066_POV.mp4,18950,10:25.500,1939.0,943.0,1981.0,1000.0
066_POV.mp4,18965,10:26.000,1940.0,963.0,1982.0,1016.0
066_POV.mp4,18980,10:26.500,1960.0,965.0,2003.0,1021.0
066_POV.mp4,18995,10:27.000,1929.0,1011.0,1972.0,1066.0
066_POV.mp4,19010,10:27.500,1681.0,1062.0,1719.0,1114.0
066_POV.mp4,19025,10:28.000,1558.0,991.0,1595.0,1041.0
066_POV.mp4,19056,10:29.000,1954.0,1063.0,1997.0,1121.0
066_POV.mp4,19071,10:29.500,2059.0,1122.0,2106.0,1181.0
066_POV.mp4,19086,10:30.000,2025.0,1085.0,2069.0,1142.0
066_POV.mp4,19101,10:30.500,2074.0,1064.0,2119.0,1122.0
066_POV.mp4,19116,10:31.000,2114.0,1069.0,2160.0,1128.0
066_POV.mp4,19131,10:31.500,2171.0,1056.0,2218.0,1116.0
066_POV.mp4,19146,10:32.000,2021.0,1023.0,2064.0,1080.0
066_POV.mp4,19161,10:32.500,2005.0,990.0,2047.0,1045.0
066_POV.mp4,19176,10:33.000,1996.0,1017.0,2039.0,1071.0
066_POV.mp4,19191,10:33.500,2002.0,1019.0,2045.0,1072.0
066_POV.mp4,19206,10:34.000,1992.0,1003.0,2035.0,1061.0
066_POV.mp4,19220,10:34.500,2001.0,961.0,2044.0,1014.0
066_POV.mp4,19235,10:35.000,2009.0,967.0,2051.0,1022.0
066_POV.mp4,19250,10:35.500,2010.0,1110.0,2054.0,1167.0
066_POV.mp4,19265,10:36.000,2114.0,1233.0,2174.0,1315.0
066_POV.mp4,19355,10:39.000,2256.0,1195.0,2318.0,1278.0
066_POV.mp4,19370,10:39.500,2328.0,1221.0,2393.0,1313.0
066_POV.mp4,19430,10:41.500,2189.0,1215.0,2245.0,1294.0
066_POV.mp4,19445,10:42.000,2159.0,1111.0,2212.0,1184.0
066_POV.mp4,19460,10:42.500,2129.0,1065.0,2179.0,1133.0
066_POV.mp4,19490,10:43.500,2128.0,1109.0,2181.0,1181.0
066_POV.mp4,19505,10:44.000,1886.0,1216.0,1935.0,1292.0
066_POV.mp4,19520,10:44.500,2061.0,1239.0,2115.0,1324.0
066_POV.mp4,19535,10:45.000,2059.0,809.0,2108.0,874.0
066_POV.mp4,19550,10:45.500,1953.0,794.0,1989.0,842.0
066_POV.mp4,19565,10:46.000,1984.0,884.0,2026.0,940.0
066_POV.mp4,19595,10:47.000,2031.0,1182.0,2081.0,1257.0
066_POV.mp4,20259,11:09.000,2217.0,960.0,2257.0,1012.0
066_POV.mp4,20274,11:09.500,2205.0,847.0,2245.0,898.0
066_POV.mp4,20289,11:10.000,1633.0,977.0,1666.0,1022.0
066_POV.mp4,20319,11:11.000,2251.0,999.0,2292.0,1053.0
066_POV.mp4,51355,28:18.000,2318.0,1026.0,2375.0,1093.0
066_POV.mp4,51370,28:18.500,2343.0,1015.0,2398.0,1079.0
066_POV.mp4,51385,28:19.000,2316.0,996.0,2371.0,1061.0
066_POV.mp4,51400,28:19.500,2289.0,1013.0,2342.0,1076.0
066_POV.mp4,51415,28:20.000,2045.0,1021.0,2091.0,1079.0
066_POV.mp4,51460,28:21.500,1721.0,992.0,1758.0,1049.0
066_POV.mp4,51475,28:22.000,1791.0,1012.0,1830.0,1065.0
067_POV.mp4,8229,04:34.000,930.0,716.0,995.0,828.0
067_POV.mp4,19457,10:48.500,1578.0,833.0,1626.0,900.0
067_POV.mp4,19487,10:49.500,1409.0,849.0,1453.0,915.0
067_POV.mp4,19532,10:51.000,1633.0,708.0,1680.0,773.0
067_POV.mp4,21320,11:50.500,1449.0,884.0,1485.0,936.0
067_POV.mp4,21335,11:51.000,967.0,861.0,1006.0,921.0
067_POV.mp4,21470,11:55.500,1345.0,975.0,1382.0,1027.0
067_POV.mp4,21500,11:56.500,1315.0,952.0,1357.0,1012.0
067_POV.mp4,21560,11:58.500,1734.0,853.0,1778.0,908.0
067_POV.mp4,21605,12:00.000,1482.0,947.0,1524.0,1005.0
067_POV.mp4,21650,12:01.500,1533.0,516.0,1576.0,578.0
067_POV.mp4,21740,12:04.500,1797.0,870.0,1841.0,931.0
067_POV.mp4,21755,12:05.000,1836.0,658.0,1886.0,721.0
067_POV.mp4,21770,12:05.500,1755.0,656.0,1798.0,716.0
067_POV.mp4,21905,12:10.000,1127.0,741.0,1200.0,850.0
067_POV.mp4,21920,12:10.500,1044.0,728.0,1119.0,841.0
067_POV.mp4,21935,12:11.000,1056.0,691.0,1131.0,801.0
067_POV.mp4,21950,12:11.500,1263.0,709.0,1337.0,819.0
067_POV.mp4,21965,12:12.000,1221.0,687.0,1294.0,797.0
067_POV.mp4,21980,12:12.500,1195.0,685.0,1270.0,797.0
067_POV.mp4,21995,12:13.000,1300.0,527.0,1376.0,638.0
067_POV.mp4,22025,12:14.000,1056.0,566.0,1131.0,676.0
067_POV.mp4,22176,12:19.000,1070.0,673.0,1142.0,780.0
067_POV.mp4,22191,12:19.500,1217.0,652.0,1290.0,756.0
067_POV.mp4,22281,12:22.500,2106.0,691.0,2189.0,792.0
067_POV.mp4,23616,13:07.000,1424.0,925.0,1457.0,971.0
067_POV.mp4,23631,13:07.500,1427.0,878.0,1462.0,924.0
067_POV.mp4,23646,13:08.000,504.0,948.0,542.0,999.0
067_POV.mp4,23736,13:11.000,1783.0,943.0,1820.0,997.0
067_POV.mp4,23766,13:12.000,1266.0,926.0,1299.0,973.0
067_POV.mp4,23781,13:12.500,1298.0,898.0,1330.0,946.0
067_POV.mp4,23811,13:13.500,1439.0,812.0,1470.0,855.0
067_POV.mp4,23826,13:14.000,1458.0,834.0,1491.0,879.0
067_POV.mp4,23841,13:14.500,1418.0,890.0,1451.0,937.0
067_POV.mp4,23856,13:15.000,1496.0,912.0,1529.0,958.0
067_POV.mp4,23871,13:15.500,1477.0,897.0,1509.0,946.0
067_POV.mp4,23931,13:17.500,1494.0,815.0,1527.0,864.0
067_POV.mp4,23961,13:18.500,1421.0,832.0,1455.0,885.0
067_POV.mp4,23991,13:19.500,1532.0,844.0,1565.0,888.0
067_POV.mp4,24006,13:20.000,1536.0,830.0,1566.0,871.0
067_POV.mp4,24021,13:20.500,2069.0,903.0,2110.0,961.0
067_POV.mp4,24231,13:27.500,2256.0,943.0,2303.0,1005.0
067_POV.mp4,24246,13:28.000,2239.0,947.0,2284.0,1006.0
068_POV.mp4,19521,10:19.500,1393.0,1020.0,1475.0,1115.0
068_POV.mp4,19536,10:20.000,1390.0,1037.0,1474.0,1138.0
068_POV.mp4,20211,10:42.500,1464.0,927.0,1545.0,1031.0
068_POV.mp4,20226,10:43.000,1418.0,1013.0,1497.0,1119.0
068_POV.mp4,20346,10:47.000,1462.0,916.0,1542.0,1017.0
068_POV.mp4,20361,10:47.500,1518.0,892.0,1601.0,991.0
068_POV.mp4,20376,10:48.000,1483.0,893.0,1567.0,992.0
068_POV.mp4,20391,10:48.500,1413.0,880.0,1494.0,981.0
068_POV.mp4,20406,10:49.000,1409.0,882.0,1488.0,987.0
068_POV.mp4,20451,10:50.500,1389.0,914.0,1470.0,1017.0
068_POV.mp4,20466,10:51.000,1352.0,917.0,1435.0,1018.0
068_POV.mp4,20616,10:56.000,1312.0,958.0,1393.0,1058.0
068_POV.mp4,20811,11:02.500,1304.0,1082.0,1385.0,1186.0
068_POV.mp4,20826,11:03.000,1312.0,1076.0,1391.0,1181.0
068_POV.mp4,20842,11:03.500,1323.0,1057.0,1403.0,1163.0
068_POV.mp4,31641,17:03.500,2025.0,949.0,2069.0,1013.0
068_POV.mp4,31656,17:04.000,2027.0,967.0,2072.0,1027.0
068_POV.mp4,31671,17:04.500,1654.0,967.0,1694.0,1023.0
068_POV.mp4,31686,17:05.000,1587.0,1007.0,1624.0,1061.0
068_POV.mp4,31746,17:07.000,1445.0,990.0,1484.0,1048.0
068_POV.mp4,32241,17:23.500,800.0,901.0,871.0,1017.0
068_POV.mp4,32256,17:24.000,1077.0,906.0,1146.0,1019.0
068_POV.mp4,33009,17:49.000,1582.0,1057.0,1623.0,1117.0
068_POV.mp4,33024,17:49.500,1585.0,1067.0,1626.0,1131.0
068_POV.mp4,33039,17:50.000,1685.0,1073.0,1726.0,1137.0
068_POV.mp4,33054,17:50.500,1708.0,1059.0,1749.0,1120.0
068_POV.mp4,33069,17:51.000,1660.0,1061.0,1701.0,1122.0
068_POV.mp4,33099,17:52.000,1620.0,1059.0,1659.0,1117.0
068_POV.mp4,33159,17:54.000,1605.0,1046.0,1646.0,1105.0
068_POV.mp4,33339,18:00.000,1730.0,1037.0,1771.0,1096.0
068_POV.mp4,33760,18:14.000,1684.0,1055.0,1725.0,1116.0
068_POV.mp4,33775,18:14.500,1679.0,1057.0,1717.0,1112.0
068_POV.mp4,34030,18:23.000,1409.0,1017.0,1449.0,1074.0
068_POV.mp4,34045,18:23.500,1405.0,932.0,1473.0,1043.0
068_POV.mp4,34270,18:31.000,1435.0,1012.0,1478.0,1075.0
068_POV.mp4,34285,18:31.500,1410.0,1000.0,1453.0,1066.0
068_POV.mp4,34300,18:32.000,1417.0,987.0,1463.0,1063.0
068_POV.mp4,37484,20:18.000,1914.0,859.0,1957.0,918.0
068_POV.mp4,37514,20:19.000,1747.0,888.0,1787.0,945.0
068_POV.mp4,37844,20:30.000,1948.0,1024.0,1992.0,1085.0
068_POV.mp4,37859,20:30.500,1628.0,1019.0,1665.0,1075.0
068_POV.mp4,37874,20:31.000,1578.0,1009.0,1617.0,1065.0
068_POV.mp4,37889,20:31.500,1592.0,1004.0,1633.0,1063.0
068_POV.mp4,37904,20:32.000,1620.0,1004.0,1660.0,1061.0
068_POV.mp4,37919,20:32.500,1666.0,1039.0,1707.0,1100.0
068_POV.mp4,37934,20:33.000,1716.0,1041.0,1756.0,1096.0
068_POV.mp4,37964,20:34.000,1716.0,1019.0,1757.0,1080.0
068_POV.mp4,37979,20:34.500,1706.0,1016.0,1747.0,1075.0
068_POV.mp4,37994,20:35.000,1722.0,986.0,1765.0,1048.0
068_POV.mp4,38009,20:35.500,1729.0,998.0,1774.0,1058.0
068_POV.mp4,38024,20:36.000,1733.0,996.0,1774.0,1054.0
068_POV.mp4,38039,20:36.500,1726.0,1005.0,1767.0,1063.0
068_POV.mp4,38054,20:37.000,1731.0,999.0,1771.0,1056.0
068_POV.mp4,38069,20:37.500,1826.0,986.0,1867.0,1044.0
068_POV.mp4,38084,20:38.000,1873.0,1000.0,1915.0,1061.0
068_POV.mp4,38099,20:38.500,1864.0,1010.0,1907.0,1070.0
068_POV.mp4,38114,20:39.000,1836.0,1009.0,1878.0,1068.0
068_POV.mp4,38129,20:39.500,2225.0,1024.0,2275.0,1088.0
068_POV.mp4,38144,20:40.000,2218.0,986.0,2269.0,1053.0
068_POV.mp4,38159,20:40.500,2199.0,1018.0,2249.0,1085.0
068_POV.mp4,38174,20:41.000,2065.0,1019.0,2111.0,1082.0
068_POV.mp4,40590,22:01.500,2211.0,1092.0,2261.0,1159.0
068_POV.mp4,40605,22:02.000,2158.0,1079.0,2208.0,1148.0
068_POV.mp4,40755,22:07.000,1619.0,989.0,1658.0,1045.0
068_POV.mp4,40770,22:07.500,1685.0,1031.0,1724.0,1085.0
068_POV.mp4,40785,22:08.000,1695.0,982.0,1739.0,1044.0
068_POV.mp4,42890,23:18.000,2068.0,1057.0,2117.0,1123.0
068_POV.mp4,42906,23:18.500,2027.0,1048.0,2074.0,1112.0
068_POV.mp4,42921,23:19.000,1467.0,1043.0,1504.0,1097.0
068_POV.mp4,42936,23:19.500,1448.0,1014.0,1485.0,1066.0
068_POV.mp4,48061,25:59.500,1775.0,951.0,1816.0,1009.0
068_POV.mp4,48076,26:00.000,1776.0,933.0,1817.0,993.0
068_POV.mp4,48091,26:00.500,1700.0,974.0,1741.0,1035.0
068_POV.mp4,48106,26:01.000,1610.0,878.0,1651.0,937.0
068_POV.mp4,48136,26:02.000,1683.0,918.0,1725.0,979.0
068_POV.mp4,48151,26:02.500,1847.0,1006.0,1889.0,1068.0
068_POV.mp4,48166,26:03.000,1984.0,930.0,2030.0,996.0
068_POV.mp4,48181,26:03.500,1955.0,912.0,2000.0,975.0
068_POV.mp4,48197,26:04.000,1951.0,964.0,1994.0,1026.0
068_POV.mp4,48212,26:04.500,1881.0,914.0,1925.0,976.0
068_POV.mp4,48229,26:05.000,1788.0,919.0,1829.0,977.0
068_POV.mp4,48243,26:05.500,1731.0,867.0,1769.0,921.0
068_POV.mp4,48258,26:06.000,1775.0,881.0,1816.0,940.0
068_POV.mp4,48273,26:06.500,1806.0,912.0,1849.0,976.0
068_POV.mp4,48288,26:07.000,1746.0,841.0,1787.0,900.0
068_POV.mp4,48303,26:07.500,1746.0,869.0,1785.0,927.0
068_POV.mp4,48318,26:08.000,1843.0,893.0,1885.0,952.0
068_POV.mp4,48333,26:08.500,1545.0,896.0,1585.0,951.0
068_POV.mp4,48348,26:09.000,1575.0,900.0,1614.0,957.0
068_POV.mp4,48363,26:09.500,1481.0,919.0,1520.0,976.0
068_POV.mp4,48378,26:10.000,1364.0,912.0,1401.0,966.0
068_POV.mp4,48393,26:10.500,1356.0,888.0,1394.0,945.0
068_POV.mp4,48408,26:11.000,1350.0,896.0,1386.0,949.0
068_POV.mp4,48423,26:11.500,1366.0,904.0,1405.0,961.0
069_POV.mp4,27191,14:24.000,1470.0,692.0,1545.0,785.0
069_POV.mp4,27206,14:24.500,1456.0,707.0,1535.0,803.0
069_POV.mp4,27221,14:25.000,1450.0,702.0,1527.0,799.0
069_POV.mp4,27236,14:25.500,1435.0,707.0,1512.0,804.0
069_POV.mp4,27251,14:26.000,1451.0,714.0,1528.0,807.0
069_POV.mp4,27266,14:26.500,1464.0,714.0,1542.0,810.0
069_POV.mp4,27281,14:27.000,1490.0,720.0,1569.0,824.0
070_POV.mp4,40237,22:14.500,1752.0,729.0,1788.0,783.0
070_POV.mp4,40342,22:18.000,1750.0,788.0,1784.0,833.0
070_POV.mp4,40357,22:18.500,1749.0,786.0,1784.0,840.0
070_POV.mp4,40372,22:19.000,1746.0,785.0,1780.0,833.0
070_POV.mp4,40432,22:21.000,1824.0,753.0,1861.0,806.0
070_POV.mp4,40447,22:21.500,1806.0,754.0,1841.0,806.0
077_POV.mp4,23550,13:04.500,1462.0,852.0,1502.0,907.0
077_POV.mp4,23625,13:07.000,1190.0,835.0,1266.0,945.0
077_POV.mp4,23655,13:08.000,1049.0,685.0,1123.0,799.0
077_POV.mp4,23745,13:11.000,1263.0,750.0,1338.0,861.0
077_POV.mp4,23760,13:11.500,1226.0,728.0,1301.0,841.0
077_POV.mp4,23775,13:12.000,1240.0,715.0,1313.0,825.0
078_POV.mp4,23928,12:59.500,1350.0,814.0,1399.0,880.0
078_POV.mp4,23958,13:00.500,1510.0,875.0,1558.0,941.0
078_POV.mp4,23973,13:01.000,1558.0,977.0,1608.0,1045.0
078_POV.mp4,23988,13:01.500,1526.0,959.0,1574.0,1027.0
078_POV.mp4,24003,13:02.000,1508.0,920.0,1556.0,987.0
078_POV.mp4,24018,13:02.500,1423.0,873.0,1471.0,942.0
078_POV.mp4,24033,13:03.000,1127.0,603.0,1174.0,667.0
078_POV.mp4,24048,13:03.500,1134.0,626.0,1182.0,690.0
078_POV.mp4,24063,13:04.000,1310.0,743.0,1356.0,806.0
078_POV.mp4,24078,13:04.500,1449.0,854.0,1498.0,922.0
078_POV.mp4,24093,13:05.000,1456.0,879.0,1504.0,942.0
078_POV.mp4,24108,13:05.500,1485.0,898.0,1535.0,962.0
078_POV.mp4,24123,13:06.000,1474.0,864.0,1524.0,930.0
078_POV.mp4,24258,13:10.500,1443.0,824.0,1490.0,889.0
078_POV.mp4,24273,13:11.000,1372.0,804.0,1419.0,866.0
078_POV.mp4,24288,13:11.500,1472.0,821.0,1519.0,886.0
078_POV.mp4,24303,13:12.000,1620.0,849.0,1669.0,917.0
078_POV.mp4,24318,13:12.500,1707.0,832.0,1758.0,902.0
078_POV.mp4,24333,13:13.000,1684.0,831.0,1735.0,901.0
078_POV.mp4,24348,13:13.500,1622.0,824.0,1671.0,891.0
078_POV.mp4,24409,13:15.500,1570.0,834.0,1619.0,900.0
078_POV.mp4,24424,13:16.000,1483.0,864.0,1532.0,930.0
078_POV.mp4,24439,13:16.500,1374.0,899.0,1423.0,963.0
078_POV.mp4,24469,13:17.500,1237.0,882.0,1286.0,947.0
078_POV.mp4,24484,13:18.000,1224.0,882.0,1272.0,948.0
078_POV.mp4,27559,15:00.500,1355.0,808.0,1400.0,866.0
078_POV.mp4,27574,15:01.000,1414.0,812.0,1460.0,872.0
078_POV.mp4,27634,15:03.000,1911.0,942.0,1963.0,1009.0
078_POV.mp4,27649,15:03.500,1902.0,970.0,1955.0,1042.0
078_POV.mp4,27664,15:04.000,1931.0,947.0,1983.0,1013.0
078_POV.mp4,27679,15:04.500,1958.0,921.0,2010.0,990.0
078_POV.mp4,27739,15:06.500,1467.0,866.0,1512.0,926.0
078_POV.mp4,27799,15:08.500,1497.0,940.0,1542.0,999.0
078_POV.mp4,27814,15:09.000,1547.0,929.0,1593.0,987.0
078_POV.mp4,27829,15:09.500,1919.0,938.0,1975.0,1011.0
078_POV.mp4,27859,15:10.500,1541.0,794.0,1588.0,857.0
078_POV.mp4,27889,15:11.500,1518.0,816.0,1563.0,876.0
078_POV.mp4,27904,15:12.000,1416.0,807.0,1460.0,867.0
078_POV.mp4,27934,15:13.000,1324.0,773.0,1367.0,831.0
078_POV.mp4,27979,15:14.500,1382.0,814.0,1427.0,875.0
078_POV.mp4,27994,15:15.000,1444.0,833.0,1489.0,896.0
078_POV.mp4,28009,15:15.500,1464.0,877.0,1508.0,938.0
078_POV.mp4,28024,15:16.000,1451.0,824.0,1498.0,888.0
078_POV.mp4,28039,15:16.500,1368.0,854.0,1413.0,914.0
078_POV.mp4,28099,15:18.500,1630.0,1005.0,1679.0,1070.0
078_POV.mp4,28114,15:19.000,1656.0,1032.0,1704.0,1098.0
078_POV.mp4,28129,15:19.500,1976.0,936.0,2032.0,1006.0
078_POV.mp4,28144,15:20.000,1965.0,946.0,2022.0,1017.0
078_POV.mp4,28159,15:20.500,1942.0,953.0,1998.0,1022.0
078_POV.mp4,28174,15:21.000,1947.0,917.0,2004.0,986.0
078_POV.mp4,28264,15:24.000,1379.0,817.0,1421.0,874.0
078_POV.mp4,33002,18:02.000,1487.0,631.0,1535.0,694.0
078_POV.mp4,33017,18:02.500,1448.0,656.0,1496.0,719.0
078_POV.mp4,33047,18:03.500,1490.0,727.0,1536.0,786.0
078_POV.mp4,33197,18:08.500,1205.0,700.0,1251.0,760.0
078_POV.mp4,33212,18:09.000,1187.0,691.0,1234.0,751.0
078_POV.mp4,33242,18:10.000,1222.0,687.0,1269.0,748.0
078_POV.mp4,33257,18:10.500,1248.0,695.0,1294.0,755.0
078_POV.mp4,33272,18:11.000,1180.0,712.0,1227.0,776.0
078_POV.mp4,33287,18:11.500,1181.0,713.0,1232.0,776.0
078_POV.mp4,33332,18:13.000,1191.0,705.0,1253.0,786.0
078_POV.mp4,33362,18:14.000,1355.0,765.0,1403.0,827.0
078_POV.mp4,33377,18:14.500,1506.0,958.0,1554.0,1021.0
078_POV.mp4,33392,18:15.000,1522.0,934.0,1570.0,997.0
078_POV.mp4,33407,18:15.500,1507.0,899.0,1556.0,961.0
078_POV.mp4,33422,18:16.000,1523.0,864.0,1572.0,927.0
078_POV.mp4,34307,18:45.500,1713.0,770.0,1764.0,834.0
078_POV.mp4,34442,18:50.000,1207.0,826.0,1270.0,908.0
078_POV.mp4,34457,18:50.500,1196.0,813.0,1258.0,895.0
078_POV.mp4,34532,18:53.000,1250.0,862.0,1296.0,924.0
078_POV.mp4,34576,18:54.500,729.0,710.0,785.0,784.0
078_POV.mp4,34606,18:55.500,1385.0,828.0,1433.0,896.0
078_POV.mp4,34621,18:56.000,1477.0,796.0,1527.0,866.0
078_POV.mp4,34636,18:56.500,1842.0,747.0,1896.0,820.0
078_POV.mp4,34651,18:57.000,1893.0,691.0,1950.0,767.0
078_POV.mp4,39483,21:38.500,1548.0,736.0,1598.0,803.0
078_POV.mp4,39497,21:39.000,1553.0,743.0,1602.0,810.0
078_POV.mp4,39512,21:39.500,1573.0,782.0,1620.0,846.0
078_POV.mp4,39526,21:40.000,1610.0,802.0,1658.0,866.0
078_POV.mp4,39541,21:40.500,1715.0,817.0,1766.0,884.0
078_POV.mp4,39556,21:41.000,1846.0,808.0,1900.0,880.0
078_POV.mp4,39586,21:42.000,1957.0,796.0,2012.0,866.0
078_POV.mp4,39601,21:42.500,1983.0,787.0,2041.0,862.0
078_POV.mp4,39617,21:43.000,1965.0,786.0,2024.0,863.0
078_POV.mp4,42658,23:24.500,1255.0,726.0,1301.0,783.0
078_POV.mp4,42673,23:25.000,1256.0,722.0,1301.0,781.0
078_POV.mp4,42688,23:25.500,1018.0,865.0,1064.0,923.0
078_POV.mp4,42703,23:26.000,970.0,863.0,1019.0,931.0
078_POV.mp4,42717,23:26.500,1311.0,876.0,1358.0,936.0
078_POV.mp4,42732,23:27.000,1321.0,877.0,1367.0,935.0
078_POV.mp4,42747,23:27.500,1319.0,847.0,1363.0,904.0
078_POV.mp4,42762,23:28.000,1328.0,835.0,1372.0,892.0
078_POV.mp4,42867,23:31.500,1347.0,852.0,1393.0,909.0
078_POV.mp4,42882,23:32.000,1321.0,778.0,1368.0,839.0
078_POV.mp4,42942,23:34.000,1322.0,753.0,1368.0,814.0
078_POV.mp4,42957,23:34.500,1315.0,830.0,1359.0,891.0
078_POV.mp4,42972,23:35.000,1310.0,866.0,1355.0,925.0
078_POV.mp4,42987,23:35.500,1312.0,873.0,1359.0,932.0
078_POV.mp4,43002,23:36.000,1298.0,873.0,1343.0,934.0
078_POV.mp4,43093,23:39.000,1281.0,828.0,1324.0,884.0
078_POV.mp4,43108,23:39.500,1381.0,837.0,1427.0,896.0
078_POV.mp4,43153,23:41.000,1336.0,944.0,1382.0,1002.0
078_POV.mp4,43168,23:41.500,1332.0,929.0,1378.0,987.0
078_POV.mp4,45641,25:04.000,1393.0,763.0,1439.0,821.0
078_POV.mp4,45715,25:06.500,1776.0,751.0,1827.0,818.0
078_POV.mp4,45730,25:07.000,1792.0,766.0,1843.0,831.0
078_POV.mp4,45745,25:07.500,1775.0,752.0,1827.0,818.0
078_POV.mp4,45760,25:08.000,1764.0,755.0,1815.0,821.0
078_POV.mp4,45775,25:08.500,1757.0,761.0,1808.0,827.0
078_POV.mp4,46658,25:38.000,1405.0,763.0,1450.0,821.0
078_POV.mp4,46673,25:38.500,1341.0,779.0,1387.0,838.0
078_POV.mp4,46704,25:39.500,850.0,896.0,903.0,959.0
078_POV.mp4,46719,25:40.000,981.0,893.0,1030.0,953.0
078_POV.mp4,46734,25:40.500,999.0,875.0,1046.0,934.0
078_POV.mp4,46749,25:41.000,1191.0,815.0,1236.0,870.0
078_POV.mp4,46764,25:41.500,1567.0,848.0,1617.0,917.0
078_POV.mp4,46794,25:42.500,1435.0,799.0,1482.0,865.0
078_POV.mp4,46809,25:43.000,1394.0,813.0,1439.0,876.0
078_POV.mp4,46854,25:44.500,1665.0,814.0,1714.0,876.0
078_POV.mp4,46869,25:45.000,1476.0,799.0,1521.0,858.0
078_POV.mp4,46884,25:45.500,1319.0,782.0,1362.0,840.0
078_POV.mp4,46899,25:46.000,1337.0,770.0,1383.0,828.0
078_POV.mp4,46914,25:46.500,1348.0,771.0,1394.0,828.0
078_POV.mp4,46929,25:47.000,1349.0,766.0,1395.0,826.0
078_POV.mp4,46944,25:47.500,1339.0,751.0,1385.0,810.0
078_POV.mp4,47034,25:50.500,1508.0,864.0,1557.0,925.0
078_POV.mp4,47049,25:51.000,1449.0,811.0,1493.0,867.0
078_POV.mp4,47109,25:53.000,1150.0,821.0,1195.0,878.0
078_POV.mp4,47184,25:55.500,1268.0,861.0,1314.0,920.0
078_POV.mp4,47199,25:56.000,1244.0,854.0,1289.0,908.0
078_POV.mp4,47226,25:57.000,1228.0,859.0,1275.0,916.0
078_POV.mp4,47256,25:58.000,1249.0,826.0,1290.0,881.0
078_POV.mp4,47286,25:59.000,1226.0,849.0,1273.0,905.0
078_POV.mp4,47407,26:03.000,1157.0,868.0,1203.0,925.0
078_POV.mp4,47452,26:04.500,1494.0,866.0,1537.0,921.0
078_POV.mp4,47467,26:05.000,1680.0,816.0,1725.0,876.0
078_POV.mp4,47482,26:05.500,1512.0,809.0,1557.0,869.0
078_POV.mp4,47512,26:06.500,1109.0,766.0,1154.0,823.0
078_POV.mp4,47527,26:07.000,1165.0,824.0,1209.0,881.0
078_POV.mp4,47540,26:07.500,1161.0,814.0,1205.0,870.0
078_POV.mp4,47556,26:08.000,1311.0,780.0,1354.0,836.0
078_POV.mp4,47586,26:09.000,2062.0,822.0,2113.0,888.0
078_POV.mp4,47601,26:09.500,2005.0,829.0,2056.0,897.0
