frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
5711,04:11.030,1,1541.0,1027.0,1684.0,1208.0
5726,04:11.530,1,1388.0,971.0,1552.0,1136.0
5741,04:12.030,1,1270.0,982.0,1419.0,1150.0
5756,04:12.532,1,1207.0,955.0,1334.0,1122.0
5771,04:13.032,1,1156.0,967.0,1300.0,1132.0
5786,04:13.532,1,1158.0,923.0,1299.0,1086.0
5801,04:14.032,1,1192.0,910.0,1325.0,1079.0
5816,04:14.532,1,1203.0,990.0,1331.0,1165.0
5831,04:15.032,1,1204.0,952.0,1329.0,1125.0
5846,04:15.532,1,1221.0,968.0,1346.0,1142.0
5861,04:16.032,1,1174.0,798.0,1298.0,970.0
5875,04:16.500,1,1482.0,936.0,1616.0,1115.0
5890,04:17.000,1,1488.0,967.0,1622.0,1146.0
5905,04:17.500,1,1406.0,1019.0,1534.0,1198.0
5920,04:18.000,1,1293.0,1025.0,1419.0,1201.0
5935,04:18.500,1,1283.0,1016.0,1409.0,1192.0
5951,04:19.025,1,1207.0,967.0,1331.0,1140.0
5966,04:19.525,1,1208.0,991.0,1330.0,1163.0
5981,04:20.025,1,1212.0,958.0,1336.0,1135.0
5996,04:20.527,1,1210.0,939.0,1333.0,1110.0
6011,04:21.027,1,1211.0,930.0,1336.0,1105.0
6026,04:21.527,1,1196.0,928.0,1318.0,1100.0
6041,04:22.027,1,1189.0,945.0,1313.0,1120.0
6056,04:22.527,1,1200.0,945.0,1324.0,1120.0
6071,04:23.027,1,1212.0,949.0,1333.0,1125.0
6086,04:23.527,1,1211.0,947.0,1331.0,1114.0
6101,04:24.027,1,1210.0,946.0,1329.0,1110.0
6116,04:24.528,1,1191.0,955.0,1312.0,1123.0
6131,04:25.028,1,1212.0,946.0,1332.0,1115.0
6146,04:25.528,1,1229.0,945.0,1350.0,1109.0
6161,04:26.028,1,1246.0,971.0,1368.0,1134.0
6176,04:26.528,1,1250.0,950.0,1372.0,1112.0
6191,04:27.028,1,1251.0,963.0,1371.0,1127.0
6206,04:27.528,1,1240.0,963.0,1362.0,1126.0
6221,04:28.028,1,1232.0,972.0,1354.0,1140.0
6236,04:28.530,1,1226.0,952.0,1345.0,1116.0
6251,04:29.030,1,1210.0,952.0,1331.0,1117.0
6266,04:29.530,1,1214.0,954.0,1334.0,1120.0
6281,04:30.030,1,1219.0,947.0,1337.0,1109.0
